X,Y,id,ndvi.max,ndvi.max.doy
315075,6764205,"1",0.789599470731534,218
315105,6764205,"2",0.773524824876115,218
315135,6764205,"3",0.796709048652001,218
315165,6764205,"4",0.817453543005736,217
315195,6764205,"5",0.829397926622476,217
315225,6764205,"6",0.818476652424994,218
315255,6764205,"7",0.840836808713688,218
315285,6764205,"8",0.82014772569007,218
315315,6764205,"9",0.842904623931657,217
315345,6764205,"10",0.827165042840929,217
315375,6764205,"11",0.777360862837329,219
315075,6764175,"12",0.809591189223827,218
315105,6764175,"13",0.779554424217596,218
315135,6764175,"14",0.806546897273128,218
315165,6764175,"15",0.818762644723785,218
315195,6764175,"16",0.809825371157786,218
315225,6764175,"17",0.787264201265932,218
315255,6764175,"18",0.79426491009534,218
315285,6764175,"19",0.82061302362594,217
315315,6764175,"20",0.819722409934296,218
315345,6764175,"21",0.838726392820372,218
315375,6764175,"22",0.799167467485017,218
315075,6764145,"23",0.795629742838954,219
315105,6764145,"24",0.749234226099852,220
315135,6764145,"25",0.740297041046421,220
315165,6764145,"26",0.793441836169759,218
315195,6764145,"27",0.810939812041272,218
315225,6764145,"28",0.814958006160335,218
315255,6764145,"29",0.804926452458599,218
315285,6764145,"30",0.78909719961945,218
315315,6764145,"31",0.808955428476633,218
315345,6764145,"32",0.853453410978104,217
315375,6764145,"33",0.865462464360758,217
315075,6764115,"34",0.801516802679171,218
315105,6764115,"35",0.765084986365285,219
315135,6764115,"36",0.765833872598884,219
315165,6764115,"37",0.767504751739339,219
315195,6764115,"38",0.80465883249676,219
315225,6764115,"39",0.786403517224436,219
315255,6764115,"40",0.809153888238966,218
315285,6764115,"41",0.819461048288803,218
315315,6764115,"42",0.800553713836367,218
315345,6764115,"43",0.866817388531248,217
315375,6764115,"44",0.877682619028939,218
315075,6764085,"45",0.817222041886497,218
315105,6764085,"46",0.812586692282924,218
315135,6764085,"47",0.786386094788054,218
315165,6764085,"48",0.760184604454855,219
315195,6764085,"49",0.797893523464594,219
315225,6764085,"50",0.829840093248751,217
315255,6764085,"51",0.806655171313159,217
315285,6764085,"52",0.851444271801035,218
315315,6764085,"53",0.830477487694927,220
315345,6764085,"54",0.829651039697349,217
315375,6764085,"55",0.862923630788087,217
315075,6764055,"56",0.760269030176748,221
315105,6764055,"57",0.763818252576635,219
315135,6764055,"58",0.802579186101282,218
315165,6764055,"59",0.789075747243614,219
315195,6764055,"60",0.778309433595717,220
315225,6764055,"61",0.784490716130932,219
315255,6764055,"62",0.809169018326561,217
315285,6764055,"63",0.816307271819031,217
315315,6764055,"64",0.834965156464692,219
315345,6764055,"65",0.857563087707944,218
315375,6764055,"66",0.88033585175313,218
315075,6764025,"67",0.775901633493873,221
315105,6764025,"68",0.752794358497056,219
315135,6764025,"69",0.784990472084198,219
315165,6764025,"70",0.816549536835054,219
315195,6764025,"71",0.815422774659976,220
315225,6764025,"72",0.774507248986665,219
315255,6764025,"73",0.795394828686167,218
315285,6764025,"74",0.802083462669268,218
315315,6764025,"75",0.866605345488961,217
315345,6764025,"76",0.87763182676434,218
315375,6764025,"77",0.879855059287932,218
315075,6763995,"78",0.788610682496551,218
315105,6763995,"79",0.770025145655999,219
315135,6763995,"80",0.75010946293617,221
315165,6763995,"81",0.759791396962076,220
315195,6763995,"82",0.823873154297075,220
315225,6763995,"83",0.800457835641718,221
315255,6763995,"84",0.77857998677374,219
315285,6763995,"85",0.818894694016242,218
315315,6763995,"86",0.887906619594327,217
315345,6763995,"87",0.868917544010186,217
315375,6763995,"88",0.841440654620531,219
315075,6763965,"89",0.781183571602592,219
315105,6763965,"90",0.781521909471146,219
315135,6763965,"91",0.782380139824722,219
315165,6763965,"92",0.775823227796793,221
315195,6763965,"93",0.790274165261939,220
315225,6763965,"94",0.816468576314393,221
315255,6763965,"95",0.851252115950258,219
315285,6763965,"96",0.839840429657622,218
315315,6763965,"97",0.851744000355459,218
315345,6763965,"98",0.846035415837948,219
315375,6763965,"99",0.803541621705379,220
315075,6763935,"100",0.796737302339248,221
315105,6763935,"101",0.780688007768809,220
315135,6763935,"102",0.827715213667135,219
315165,6763935,"103",0.779015580222191,220
315195,6763935,"104",0.795489163607678,221
315225,6763935,"105",0.802929033817837,221
315255,6763935,"106",0.830394899388764,219
315285,6763935,"107",0.852139546594717,219
315315,6763935,"108",0.850671643085675,218
315345,6763935,"109",0.872041814951333,218
315375,6763935,"110",0.813193182806595,221
315075,6763905,"111",0.780886246188028,220
315105,6763905,"112",0.809508108380642,221
315135,6763905,"113",0.817571009204018,221
315165,6763905,"114",0.794719588673415,222
315195,6763905,"115",0.770166346207739,222
315225,6763905,"116",0.773833165522498,221
315255,6763905,"117",0.815616679954952,220
315285,6763905,"118",0.833975658373004,218
315315,6763905,"119",0.90071284583759,217
315345,6763905,"120",0.889828445763511,218
315375,6763905,"121",0.760310441365091,224
315075,6763875,"122",0.736982527909482,219
315105,6763875,"123",0.787528793137981,219
315135,6763875,"124",0.810696546329332,220
315165,6763875,"125",0.8273659743148,220
315195,6763875,"126",0.813218527178901,222
315225,6763875,"127",0.760481256706242,223
315255,6763875,"128",0.780659359671721,221
315285,6763875,"129",0.858343538508934,218
315315,6763875,"130",0.905459843507337,217
315345,6763875,"131",0.886388775036324,217
315375,6763875,"132",0.840573707474081,221
