X,Y,2022-04-04,2022-05-12,2022-05-29,2022-06-08,2022-07-08,2022-07-21,2022-07-26,2022-08-12,2022-09-16,2022-09-24,2022-09-29,2022-10-06,id
315135,6763635,-0.0357567699951018,-0.0350341241468963,-0.109835124272004,-0.0885388375882672,0.513337670787248,0.722035964644925,0.7320813771518,0.76551724137931,0.479576399394856,0.434885556432518,-0.0878442545109212,-0.0902285263987391,"11"
315165,6763635,-0.0380959087388212,-0.0417687250225602,-0.111667744020685,-0.0896649362907032,0.631979695431472,0.771153267088226,0.758920539730135,0.782312925170068,0.481740481740482,0.43593875906527,-0.0845128037306717,-0.105124034160228,"12"
315195,6763635,-0.0376070858138522,-0.0386065254127129,-0.109540061758492,-0.0888339053396121,0.664165103189493,0.803034811068134,0.767100056529113,0.792749072223808,0.469116497263487,0.417844166330238,-0.0910561797752809,-0.0953611142311581,"13"
315225,6763635,-0.0426032025855736,-0.0381948986265533,-0.111950718685832,-0.0933933451213631,0.634976152623211,0.763978992894656,0.720734276256395,0.750819672131148,0.465703971119134,0.418970650786899,-0.0831007472764923,-0.102679084741865,"14"
315255,6763635,-0.044735030970406,-0.0405972935137658,-0.112586119979835,-0.0943643512450852,0.657542966263526,0.732066217044758,0.726823238566131,0.7460024600246,0.458316051430942,0.428193832599119,-0.0908574673480977,-0.108177484415108,"15"
315285,6763635,-0.0401809272521674,-0.0375830974791022,-0.113604254965512,-0.0967480334117265,0.591903362716291,0.656687898089172,0.656473649967469,0.68298969072165,0.465859982713915,0.455637707948244,-0.0880725623582766,-0.109750462107209,"16"
314835,6763605,-0.0513693080538,-0.0411130434782609,-0.109654871122761,-0.0915875169606513,0.642857142857143,0.753560371517028,0.778319123020706,0.785194174757282,0.459436738125263,0.405046480743692,-0.121984435797665,-0.142226514001931,"17"
314865,6763605,-0.0409299279633268,-0.03959983326386,-0.111479703186381,-0.0908627284317892,0.643724696356275,0.755639097744361,0.758054327226785,0.769730733519034,0.467818574514039,0.421564090698751,-0.0591873733603498,-0.0921409214092141,"18"
314895,6763605,-0.0508793969849246,-0.0430004121445253,-0.111515151515152,-0.0954198473282443,0.592541436464088,0.729068673565381,0.723577235772358,0.745247148288973,0.442244224422442,0.412948381452318,-0.0944541524878138,-0.13269626224749,"19"
314925,6763605,-0.0515893694632621,-0.0459255297814025,-0.115394327076845,-0.0951339972471865,0.614784672770431,0.723680050584888,0.712717882504842,0.718372536554355,0.438220103297576,0.406146179401993,-0.0876293066598273,-0.117565105562105,"20"
314955,6763605,-0.0465099964924588,-0.041395738105968,-0.11184903215356,-0.0948535233570863,0.62037962037962,0.69951534733441,0.683327742368333,0.704799474030243,0.472412404349577,0.437369954223887,-0.0820516824108049,-0.0966641394996209,"21"
314985,6763605,-0.0413720686034301,-0.0383556380867004,-0.111307704680714,-0.0943276978985622,0.645224171539961,0.715462610899873,0.700099966677774,0.714285714285714,0.471868583162218,0.445342407486176,-0.0821310550495688,-0.0987569736713321,"22"
315015,6763605,-0.0445275562769035,-0.0378914808609357,-0.110266774454325,-0.0953282828282828,0.653061224489796,0.729179518815546,0.720138670028364,0.727556109725686,0.444135188866799,0.42020618556701,-0.0818689098026151,-0.102540925981721,"23"
315045,6763605,-0.0404706215890566,-0.0374103508431867,-0.108585247883918,-0.0930232558139535,0.660539215686274,0.747572815533981,0.738684369342185,0.738947368421053,0.427472104655637,0.395591182364729,-0.0787286901396385,-0.0925679138903126,"24"
315075,6763605,-0.042952638316029,-0.0382796813265107,-0.110047070280799,-0.0947833635861416,0.653416149068323,0.752021563342318,0.744503862150921,0.76313446126447,0.446656050955414,0.397689768976898,-0.0874551343780093,-0.109193565569405,"25"
315105,6763605,-0.0400814723212337,-0.0363924050632912,-0.108822802537277,-0.0898422012528745,0.630203291384318,0.740537240537241,0.772646536412078,0.779555555555556,0.46034341782502,0.411359724612737,-0.0805885144755577,-0.0883367019379384,"26"
315135,6763605,-0.0356228512910541,-0.0346999016070843,-0.107939632545932,-0.0859393461992911,0.553191489361702,0.699233716475096,0.741326841144248,0.757428744693754,0.453740949316171,0.4067067927773,-0.0508540372670807,-0.068934181487732,"27"
315165,6763605,-0.0403899721448468,-0.0371597934858818,-0.112373030472687,-0.0914870522561637,0.623462630085147,0.736889966656563,0.75973832887303,0.775116822429907,0.463377609108159,0.425423061786698,-0.0834295136026381,-0.087515299877601,"28"
315195,6763605,-0.0423102753525856,-0.040109958765463,-0.113142136779073,-0.100099716192376,0.613809960281088,0.697767601602748,0.719065474473608,0.741953859299345,0.450735294117647,0.411548363368886,-0.0884444444444445,-0.105392156862745,"29"
315225,6763605,-0.041202132816287,-0.0360050890585242,-0.111540318686625,-0.0948629057674125,0.609725292074518,0.670115642118077,0.680857580398162,0.696385542168675,0.456153846153846,0.432741617357002,-0.0869429241594996,-0.0891647855530474,"30"
315255,6763605,-0.0399883881268597,-0.0389727706800878,-0.108885088362244,-0.095192461268168,0.638107021342406,0.703054127608104,0.708487084870849,0.72524154589372,0.460753532182104,0.441368078175896,-0.0764635603345281,-0.0910435149978877,"31"
315285,6763605,-0.0419535742173635,-0.0382583232541855,-0.110789980732177,-0.0974803149606299,0.598744113029827,0.641651031894934,0.663391442155309,0.680677540777917,0.465258025193011,0.446808510638298,-0.0885153597747785,-0.102646999393817,"32"
314835,6763575,-0.0489201570680628,-0.0424142434866295,-0.109850438370294,-0.0929720575783235,0.644795602885606,0.779804970116389,0.75244094488189,0.772541627395539,0.478916999556147,0.420454545454545,-0.0594428602763764,-0.0903699079132199,"33"
314865,6763575,-0.0495358580464964,-0.0423420905533818,-0.10739313244569,-0.0942524803284297,0.64945652173913,0.733417962551571,0.750568366352712,0.76682769726248,0.449275362318841,0.410547067520946,-0.0819097678493211,-0.107096354166667,"34"
314895,6763575,-0.0460120031312517,-0.0383265067290813,-0.105220005465974,-0.0927181473980805,0.525765496639283,0.661903102126176,0.667517316806416,0.693446871529063,0.446676970633694,0.439591605218378,-0.0945998698763826,-0.0946173254835997,"35"
314925,6763575,-0.0450357358133127,-0.0373134328358209,-0.105492906511459,-0.0933952528379773,0.320025756600129,0.629553966632618,0.569658280135186,0.630643967431532,0.396082178690874,0.364793213149523,-0.100587703435805,-0.142408924525013,"36"
314955,6763575,-0.0383398904574558,-0.0351525099165641,-0.104441776710684,-0.0902873890743304,0.368733313556808,0.644084934277047,0.577834487787094,0.639024390243902,0.423171733771569,0.37649667405765,-0.086635102583271,-0.115679077084426,"37"
314985,6763575,-0.0460245084069536,-0.0412867934357905,-0.109280704615886,-0.0941994626205152,0.627522328812438,0.69421757595557,0.674168626133692,0.69220607661823,0.474500203998368,0.443742098609355,-0.0804080649048116,-0.103995299647474,"38"
315015,6763575,-0.0410019591379793,-0.0377322352039839,-0.110418165827137,-0.0945585698604359,0.643570737995488,0.702100972091565,0.701895277867009,0.707178841309824,0.458937198067633,0.43345848977889,-0.0864610725954259,-0.0995795107033639,"39"
315045,6763575,-0.0428769017980636,-0.0372911504986976,-0.109997613934622,-0.0974886913118078,0.652227722772277,0.735737511084836,0.730722891566265,0.732854147948488,0.431491294473883,0.4,-0.0920845159255755,-0.107308908313186,"40"
315075,6763575,-0.0402596505766176,-0.0365714285714286,-0.110969489365092,-0.0982912682238595,0.652816251154201,0.729567307692308,0.727764423076923,0.741204531902206,0.451266308518803,0.415873015873016,-0.0858880578614285,-0.0900584795321637,"41"
315105,6763575,-0.0413026766370815,-0.0361614235780108,-0.110120942075111,-0.0945023919692573,0.671530580565042,0.754604872251931,0.753130590339893,0.753882215060064,0.438449848024316,0.405405405405405,-0.0876507005539264,-0.100763060066523,"42"
315135,6763575,-0.0433175939232191,-0.0396132839475171,-0.112836195405003,-0.0953665870017732,0.639825218476904,0.727619606692104,0.75042735042735,0.753655793025872,0.435897435897436,0.397643593519882,-0.0940353012781497,-0.108062360801782,"43"
315165,6763575,-0.044332998996991,-0.0394653889799521,-0.110321408828872,-0.0939268777726786,0.56507413509061,0.730600292825769,0.71437054631829,0.749928305133352,0.446855461566752,0.404744255003706,-0.0901893039660261,-0.111503828999411,"44"
315195,6763575,-0.0415213078869964,-0.0381057126221129,-0.109497389033943,-0.09564005266011,0.602369980250165,0.727490996398559,0.726495726495726,0.751785714285714,0.472179289026275,0.420382165605096,-0.0899619003187933,-0.106394758697056,"45"
315225,6763575,-0.041971064317433,-0.0368186582809224,-0.105905641702408,-0.0939740055139819,0.620137299771167,0.717582751290616,0.743431221020093,0.75975975975976,0.471355195574872,0.43402489626556,-0.0902634404162193,-0.101646090534979,"46"
315255,6763575,-0.0410434536045935,-0.0366498820829881,-0.110072522159549,-0.0950212030783729,0.63182527301092,0.704593215250675,0.711921544590867,0.729762263015348,0.472706155632985,0.442315532001631,-0.0813704496788009,-0.0939116593712694,"47"
315285,6763575,-0.0457534060868976,-0.0387096774193548,-0.112514619883041,-0.0963772017537113,0.611497730711044,0.666666666666667,0.675281240498632,0.689250225835592,0.458596360935759,0.436174315464713,-0.0875957120980092,-0.0961081673670747,"48"
314835,6763545,-0.0493174465398879,-0.0422323804325578,-0.108691925252872,-0.0926657145257498,0.695867768595041,0.753275806967082,0.762722646310433,0.76925555913632,0.458333333333333,0.428834638415477,-0.0745437673987009,-0.0780870806566738,"49"
314865,6763545,-0.0476267748478703,-0.0418266593527153,-0.107155083875385,-0.0888907864400991,0.70026525198939,0.750656167979003,0.756018217306441,0.761303191489362,0.438612505705157,0.407587548638132,-0.0415405110815066,-0.0477935054121565,"50"
314895,6763545,-0.0418723404255318,-0.0408205410614718,-0.107398568019093,-0.0658240155566359,0.68748038908064,0.708432912256743,0.763994910941476,0.758263772954925,0.440975609756098,0.410623084780388,-0.0870310825294748,-0.108657385181629,"51"
314925,6763545,-0.0403651660252394,-0.0345949770074284,-0.104345563361957,-0.1039479795634,0.487628243814122,0.535361216730038,0.654294803817603,0.66793893129771,0.437209302325581,0.428219346888478,-0.00570315760189178,0.00600817111271329,"52"
314955,6763545,-0.0371609721733004,-0.0342451001507646,-0.0992553657468244,-0.102353966870096,0.11991199119912,0.335087142387373,0.472967561073288,0.564997896508204,0.39542665923034,0.368224299065421,-0.0605369807497467,-0.0066342326404246,"53"
314985,6763545,-0.0474336007477217,-0.0424037812288994,-0.108243967828418,-0.0981670061099796,0.415717539863326,0.631629701060752,0.598634812286689,0.637091394262842,0.405641636869289,0.36466638690726,-0.116653809891146,-0.1489176547373,"54"
315015,6763545,-0.0436194240542067,-0.0402065182316877,-0.10802743041549,-0.0952567007892475,0.59874213836478,0.709047189660355,0.714457469191464,0.72305875405964,0.436010267693436,0.400831129580657,-0.096228465000776,-0.11970190964136,"55"
315045,6763545,-0.0416123945979296,-0.0374801145402481,-0.109293089753773,-0.0970700240926401,0.622187981510015,0.725744618106753,0.726222222222222,0.738323179576443,0.450704225352113,0.40760255927738,-0.0896562524469501,-0.106323964497041,"56"
315075,6763545,-0.038316751815004,-0.035326598481521,-0.109715900172657,-0.0963706563706564,0.663268458449181,0.728028503562945,0.739363284736686,0.7416127133608,0.451301115241636,0.421613394216134,-0.0729773840055957,-0.0872361626958964,"57"
315105,6763545,-0.0422497667599627,-0.037854098771622,-0.107970160973695,-0.0973682191360393,0.651935385553185,0.733526850507983,0.737116386797915,0.73593570608496,0.445086705202312,0.406741573033708,-0.0811731022208465,-0.0974008453997661,"58"
315135,6763545,-0.0454824411864984,-0.0367532467532467,-0.110730314157487,-0.0992354621978531,0.587862620873625,0.741606714628297,0.755848830233953,0.778550724637681,0.458301453710788,0.413183279742765,-0.0934302866322821,-0.113062790228145,"59"
315165,6763545,-0.0403685827117157,-0.0340732744079348,-0.105085318465957,-0.0962476998159853,0.415101028004254,0.630748112560055,0.680952380952381,0.734986945169713,0.466841186736475,0.419385796545106,-0.0732832080200501,-0.0658272889010538,"60"
315195,6763545,-0.0389230769230769,-0.0368910931449147,-0.103856562922869,-0.0933877551020408,0.502785515320334,0.665359477124183,0.674509803921569,0.703343070431678,0.426186291739895,0.395588925387142,-0.0807082561251802,-0.103575482406356,"61"
315225,6763545,-0.0374209282829052,-0.03580866807611,-0.108611134088841,-0.096025155204386,0.564725457570715,0.693831895174177,0.68488334931288,0.716645489199492,0.466268146883006,0.43125,-0.083690587138863,-0.0970743053005264,"62"
315255,6763545,-0.0364963503649635,-0.0338019368947204,-0.105614448370632,-0.0940620887202911,0.607685156492098,0.689862027594481,0.692027887238557,0.713257348530294,0.474817377931565,0.452815226011102,-0.0802874101843174,-0.0866304144009,"63"
315285,6763545,-0.0398309426229508,-0.0361359141846947,-0.112296251783971,-0.0967741935483871,0.605919907138712,0.677640996278271,0.695849914724275,0.702740887256287,0.441116405718176,0.412983425414365,-0.0736723482180589,-0.0823011734028683,"64"
314835,6763515,-0.0480025264487605,-0.0407024230873946,-0.111490815890645,-0.0947950716620568,0.661917098445596,0.74384858044164,0.734713076199436,0.754693366708385,0.455298013245033,0.424070021881838,-0.0867632850241546,-0.103011503166602,"65"
314865,6763515,-0.0527141512394101,-0.0429621636204222,-0.108745247148289,-0.0977179637214746,0.703364913426985,0.781703470031546,0.791896869244936,0.797593335390312,0.448016701461378,0.416259440248778,-0.0723921326330965,-0.0913163789695612,"66"
314895,6763515,-0.0495758993857853,-0.0427714341010258,-0.109723461195361,-0.0953893706533871,0.712775878147342,0.78492039651547,0.780206435944141,0.789346246973366,0.427412814274128,0.405973916701725,-0.0548447705108705,-0.0677707561560253,"67"
314925,6763515,-0.0508498785887731,-0.0496166275901401,-0.111741081974959,-0.0724876441515651,0.652095808383234,0.714555171329771,0.724584103512015,0.730046224961479,0.424279334145351,0.403742203742204,-0.112683322278724,-0.132431470274119,"68"
314955,6763515,-0.0462893833059579,-0.0453633598653983,-0.111938524914838,-0.0751720487030175,0.495024168325277,0.532913165266106,0.66643929058663,0.691828254847645,0.440677966101695,0.394658753709199,-0.0977876928797174,-0.104818560380726,"69"
314985,6763515,-0.0509763004918766,-0.0378335846829716,-0.107687317547843,-0.0989347966429955,0.320905459387483,0.579837618403248,0.633991301438608,0.697712959893934,0.437526117843711,0.385029134917078,-0.0718398942698008,-0.0882068632189463,"70"
315015,6763515,-0.0398096062310687,-0.0377087682672234,-0.105625252934035,-0.093767280195908,0.538461538461538,0.693969396939694,0.716431360769,0.745627038244886,0.444062619320351,0.410164065626251,-0.0724381625441696,-0.0799956106660814,"71"
315045,6763515,-0.039628654565609,-0.0385996409335727,-0.107496012759171,-0.0965939948793545,0.534641324340895,0.707317073170732,0.721900347624565,0.749573136027319,0.432151808091658,0.389755011135857,-0.0814265425280101,-0.0986576551206233,"72"
315075,6763515,-0.0447880034503351,-0.0378249103153124,-0.11197155274595,-0.0937832497340021,0.62375,0.737485448195576,0.741273100616016,0.750644883920894,0.451079136690647,0.41080680977054,-0.0912184656358659,-0.112775482093664,"73"
315105,6763515,-0.0393593919652552,-0.035553011511798,-0.10793777423215,-0.0944796659965981,0.651342178340019,0.743739079790332,0.750726321905869,0.753828373302514,0.463940520446097,0.412759415833974,-0.0785289866709491,-0.0935989170373235,"74"
315135,6763515,-0.0399651213486411,-0.0374227139602994,-0.108443507178198,-0.093186532631243,0.623514294892387,0.712163416898793,0.716717325227963,0.723468768950879,0.449333871618894,0.418594867480017,-0.0774010783149045,-0.0988735919899874,"75"
315165,6763515,-0.0404858299595142,-0.0384867988966243,-0.109514087382605,-0.09660701271358,0.613507188231361,0.698087889969809,0.716927000318776,0.731691919191919,0.442845046570703,0.396613190730838,-0.097945987067326,-0.111874386653582,"76"
315195,6763515,-0.0395163668534356,-0.0382272903978229,-0.109805184350346,-0.0953900143563567,0.606723755153822,0.676154332700822,0.705450091855481,0.717103235747304,0.433932135728543,0.402662229617304,-0.0946612830865859,-0.109505531722736,"77"
315225,6763515,-0.0467640918580375,-0.0369722707969023,-0.113411691445474,-0.0987071301385771,0.597527047913447,0.661119515885023,0.688755622188906,0.702840059790732,0.429222011385199,0.406491499227202,-0.102634115001606,-0.114027413240012,"78"
315255,6763515,-0.0386761593226862,-0.0385213542289748,-0.107546048722519,-0.0965537730243613,0.612305854241338,0.684149521877717,0.704682562482045,0.716316088686754,0.453729281767956,0.425061425061425,-0.0690621631333094,-0.075996369337404,"79"
315285,6763515,-0.0454138568956257,-0.0404980798324217,-0.1152,-0.100523785606659,0.594299575500303,0.692913385826772,0.714123652864436,0.729774353329664,0.450296247531271,0.409792967466316,-0.0856479989688728,-0.100457273506716,"80"
314835,6763485,-0.0429516296119212,-0.038474633980252,-0.110164437249723,-0.095777721816503,0.667427453537659,0.746374575748226,0.758104738154613,0.768062015503876,0.457486520116134,0.431266846361186,-0.079912315663611,-0.0924648081700248,"81"
314865,6763485,-0.0477829045123954,-0.0430505962406521,-0.106854838709677,-0.094728102947281,0.648976982097187,0.754745405242543,0.734813444341659,0.751367781155015,0.450885668276973,0.423354564755839,-0.0941100562263803,-0.107367910809501,"82"
314895,6763485,-0.0439503998826032,-0.038704221687374,-0.105709624796085,-0.0949234488315874,0.661649214659686,0.756715035504785,0.748990369680025,0.763394239702694,0.447522434646898,0.423251965246173,-0.074468085106383,-0.0934946407725777,"83"
314925,6763485,-0.0449046545007177,-0.039031124497992,-0.107235446617959,-0.0985079290680416,0.626436781609195,0.692449922958398,0.692845786963434,0.707851110416015,0.440960123886953,0.419585987261146,-0.079165388155876,-0.0987890376035692,"84"
314955,6763485,-0.0462283918281823,-0.0428952759327085,-0.10516988982202,-0.0982774530913565,0.61565383391664,0.683266316115063,0.687479987191803,0.702609242376611,0.46583850931677,0.447719014937424,-0.0834483259495969,-0.0962571404211783,"85"
314985,6763485,-0.0359643102264928,-0.0360953171915927,-0.104394732666984,-0.0957579538365565,0.531021317212854,0.650077279752705,0.670784434836319,0.703726328649969,0.430393996247655,0.397227722772277,-0.0854139290407359,-0.0959197584964456,"86"
315015,6763485,-0.0435333896872358,-0.0389291257113296,-0.106352377147423,-0.0954096819677268,0.572827804107425,0.692399760622382,0.700749625187406,0.722287735849057,0.412162162162162,0.381733021077283,-0.0850727650727651,-0.0994535519125683,"87"
315045,6763485,-0.0445815225010514,-0.038957654723127,-0.108287471673681,-0.0965485074626866,0.488673139158576,0.673001508295626,0.696766320927395,0.741589758856803,0.437031484257871,0.394819466248038,-0.096661101836394,-0.114220045967822,"88"
315075,6763485,-0.0367323783860445,-0.0360078277886497,-0.105639525434747,-0.0942244482704649,0.483300589390963,0.682520448348985,0.670610211706102,0.707155742633794,0.426515151515152,0.384554455445545,-0.0832566312442473,-0.104618866371772,"89"
315105,6763485,-0.0441823131150973,-0.0393348257115446,-0.1073302591827,-0.0957818690281986,0.576410906785035,0.721122599704579,0.718192627824019,0.739842151417714,0.437523037228161,0.40220281048234,-0.0922118380062305,-0.104444027751735,"90"
315135,6763485,-0.0395487813066541,-0.037340789064927,-0.108786610878661,-0.0941149530570185,0.640947752126367,0.718195050946143,0.730970366066241,0.739305196669538,0.446563512054696,0.417850637522769,-0.0862869353769066,-0.100145885179782,"91"
315165,6763485,-0.0403300945028617,-0.0362229862475442,-0.109781357882624,-0.0974977113213305,0.616706161137441,0.714116952155936,0.723032904148784,0.739892564320045,0.439915671117358,0.403358342265095,-0.0759215805010976,-0.0777806811253376,"92"
315195,6763485,-0.0335570469798658,-0.0362644608283882,-0.108548471095901,-0.093546698571749,0.603368176538908,0.714938588974579,0.726333426417202,0.744373437065852,0.440108585001697,0.397316821465428,-0.0441048380711062,-0.0417527161713208,"93"
315225,6763485,-0.0363802004251443,-0.0392338943702844,-0.110424155283968,-0.0946513987534425,0.591789534547557,0.695243520364568,0.704908990623276,0.728841413311421,0.432343234323432,0.393700787401575,-0.0476049015967323,-0.0414277638698215,"94"
315255,6763485,-0.0324868451155342,-0.0410648541489663,-0.110224089635854,-0.0959960732066475,0.590221187427241,0.694728125862545,0.731464006470747,0.75131717597471,0.432052483598875,0.386328487472935,-0.063486906231724,-0.0602070276741075,"95"
315285,6763485,-0.032159444999706,-0.032736693358455,-0.103438055720213,-0.0901864431276196,0.595583596214511,0.71853614995537,0.735892961023851,0.768099547511312,0.487889273356401,0.434614028903772,-0.0475171232876712,-0.0531524341580207,"96"
314835,6763455,-0.0459671774130823,-0.0402206080172182,-0.107842313188199,-0.0973288814691152,0.675269519764783,0.744694132334582,0.755534767695666,0.765293383270911,0.465395772896809,0.441798941798942,-0.0762882640821418,-0.087193806320599,"97"
314865,6763455,-0.0451662208635843,-0.0420703384207034,-0.106453210100677,-0.0968698517298188,0.637653127014829,0.699875466998755,0.711216429699842,0.724483406386976,0.466832504145937,0.450945886493621,-0.0755612338017886,-0.094194170079499,"98"
314895,6763455,-0.0350408314773571,-0.036726128016789,-0.102700057100905,-0.0965706890973795,0.606989779096604,0.718213058419244,0.720177664974619,0.743493258074632,0.458917835671343,0.428208386277001,-0.0714222653835967,-0.0829312086185613,"99"
314925,6763455,-0.0436923942869205,-0.0403426890863755,-0.106698564593301,-0.0952568237237473,0.616456106252025,0.690587138863001,0.690176322418136,0.703749612643322,0.446284174046977,0.424133811230585,-0.0789683171469511,-0.0972487581199847,"100"
314955,6763455,-0.0399730367374452,-0.0388794673701401,-0.103512880562061,-0.094514312167271,0.613029315960912,0.67518133081047,0.672586373910236,0.68548644338118,0.452911293474013,0.428916633105115,-0.0830858274312695,-0.0969549109966567,"101"
314985,6763455,-0.0375050958010599,-0.040071011919858,-0.106935052681239,-0.0971952451246989,0.570427023581899,0.659444613976198,0.670617592014972,0.689486552567237,0.423511680482291,0.400707825403067,-0.0794755584331499,-0.0939992404101785,"102"
315015,6763455,-0.0416257883672039,-0.0402265559631847,-0.104367962948175,-0.0947302383939774,0.587018771874006,0.692816351067027,0.707729468599034,0.729439809296782,0.409923664122137,0.385103011093502,-0.090464135021097,-0.110367214445121,"103"
315045,6763455,-0.0373657838224768,-0.0366171488141777,-0.105343757556218,-0.093596837944664,0.530140110785272,0.666357164964407,0.692402717726992,0.724870938354084,0.427670476941269,0.390804597701149,-0.0838864306784661,-0.0988044213850666,"104"
315075,6763455,-0.0391752577319587,-0.0366931063390727,-0.105882352941176,-0.0951969184812515,0.504198857910648,0.637063161269638,0.662007623888183,0.694819466248038,0.444354838709677,0.402641670217299,-0.0782593437445166,-0.0976247548485509,"105"
315105,6763455,-0.0419834257927539,-0.0407313997477932,-0.109238451935081,-0.0976772804183972,0.557217165149545,0.685854255970606,0.700151745068285,0.71932974266906,0.448507462686567,0.420970266040689,-0.0907403109770248,-0.0934613963797562,"106"
315135,6763455,-0.0353092783505154,-0.0383051053238633,-0.108236895847515,-0.0949395432154053,0.585148818656029,0.697144505336025,0.682983682983683,0.706353749284488,0.455445544554455,0.411850236277717,-0.0828176065642167,-0.0959433354797167,"107"
315165,6763455,-0.0367215947664013,-0.0390962323298042,-0.11233967271119,-0.0983259010161562,0.583406884377758,0.696335078534031,0.704035874439462,0.73590021691974,0.438561438561439,0.408479138627187,-0.0855501607057375,-0.0877433090024331,"108"
315195,6763455,-0.0375922239138072,-0.0411116214974736,-0.111538461538462,-0.0977922445513728,0.617009132420091,0.725945945945946,0.752582781456954,0.780519146748908,0.449748743718593,0.407221350078493,-0.0655247958573989,-0.0651219687702381,"109"
315225,6763455,-0.0394853593611358,-0.0411081823790029,-0.110370216017226,-0.0977433294464641,0.610207515423444,0.712555935772572,0.772611139499234,0.787202745771022,0.452784503631961,0.412628487518355,-0.0908111988513999,-0.0775984506132989,"110"
315255,6763455,-0.0384678702738298,-0.0433744528452049,-0.111331164238223,-0.0969835024504728,0.647095565271705,0.731468531468531,0.759955131800336,0.780356179168915,0.504105090311987,0.453661697990927,-0.0713256935312167,-0.0683113226520078,"111"
315285,6763455,-0.0280975958957227,-0.0384231829647445,-0.10887007729113,-0.0900939985538684,0.577669902912621,0.680731779285925,0.672507900028727,0.705583756345178,0.454848383872043,0.413700470114171,-0.0819926342314402,-0.0756327469754323,"112"
314835,6763425,-0.0422323906683669,-0.0394650583453521,-0.10602468732118,-0.0944512946979038,0.642926829268293,0.738968303293971,0.730244366867661,0.749384236453202,0.44930966469428,0.42111801242236,-0.0650052283025444,-0.0905861456483126,"113"
314865,6763425,-0.0460832901841852,-0.0390202592664973,-0.105031753786028,-0.0976714100905563,0.646074646074646,0.72051597051597,0.739238927011853,0.755077296150349,0.439655172413793,0.426008968609865,-0.0822539949537426,-0.0977104159948404,"114"
314895,6763425,-0.0443207287976285,-0.0404706490819758,-0.104396045969621,-0.100584140193646,0.612519561815337,0.69041011409189,0.707961881340301,0.723437018786572,0.420267686424474,0.397106109324759,-0.0849900596421471,-0.106911779808976,"115"
314925,6763425,-0.0430751675937812,-0.0361848447843692,-0.104415750039853,-0.0999132560523618,0.573069559668156,0.675541795665635,0.698031980319803,0.71743794054551,0.440580817730225,0.406807131280389,-0.0750365437713172,-0.085611294683088,"116"
314955,6763425,-0.0406260632868322,-0.0390117854666918,-0.10677634155895,-0.0962323753756067,0.565768621236133,0.652093023255814,0.662650602409639,0.683210784313726,0.411239300334946,0.389489953632148,-0.0908274054661176,-0.106223175965665,"117"
314985,6763425,-0.036735800460892,-0.0368171771392485,-0.105390814490259,-0.0981059141863162,0.588814744200826,0.66404833836858,0.685156492097924,0.69321351100093,0.425426944971537,0.414881184261784,-0.0806045340050378,-0.0970511384845091,"118"
