X,Y,id,ndvi.max,ndvi.max.doy
314835,6763635,"1",0.798977449985392,219
314865,6763635,"2",0.774331858001948,220
314895,6763635,"3",0.768025617558752,220
314925,6763635,"4",0.760589449245252,219
314955,6763635,"5",0.744053659675782,220
314985,6763635,"6",0.747571157428783,220
315015,6763635,"7",0.761902806992301,219
315045,6763635,"8",0.772908305884243,219
315075,6763635,"9",0.775852633535978,221
315105,6763635,"10",0.750951965929555,222
315135,6763635,"11",0.746163246320742,222
315165,6763635,"12",0.780000442157241,221
315195,6763635,"13",0.792321577433039,219
315225,6763635,"14",0.754825286680136,220
315255,6763635,"15",0.750088887245542,220
315285,6763635,"16",0.690971293573946,222
314835,6763605,"17",0.7808032565527,220
314865,6763605,"18",0.770259189902868,220
314895,6763605,"19",0.740835998023287,221
314925,6763605,"20",0.727907253995166,220
314955,6763605,"21",0.715820358286405,221
314985,6763605,"22",0.729323239072668,220
315015,6763605,"23",0.738333896099894,219
315045,6763605,"24",0.748192216697546,219
315075,6763605,"25",0.761539191002443,219
315105,6763605,"26",0.771321816208214,220
315135,6763605,"27",0.738282379022145,221
315165,6763605,"28",0.766142435747644,221
315195,6763605,"29",0.733829582756897,221
315225,6763605,"30",0.702477714978031,221
315255,6763605,"31",0.730282843988135,220
315285,6763605,"32",0.688464827933734,222
314835,6763575,"33",0.776123930735513,220
314865,6763575,"34",0.761144385489817,220
314895,6763575,"35",0.688627298843931,222
314925,6763575,"36",0.610205489094409,224
314955,6763575,"37",0.624884525254311,224
314985,6763575,"38",0.70941689312885,221
315015,6763575,"39",0.72216990967759,220
315045,6763575,"40",0.742041742801693,219
315075,6763575,"41",0.745238380917387,220
315105,6763575,"42",0.761841758798308,219
315135,6763575,"43",0.752020613506639,220
315165,6763575,"44",0.73715150573453,221
315195,6763575,"45",0.747339978362827,221
315225,6763575,"46",0.754379165371204,221
315255,6763575,"47",0.734246773034121,221
315285,6763575,"48",0.698855536115014,221
314835,6763545,"49",0.774263701288773,219
314865,6763545,"50",0.765018489155019,219
314895,6763545,"51",0.758873936983791,219
314925,6763545,"52",0.642762870306447,224
314955,6763545,"53",0.497051318417376,231
314985,6763545,"54",0.628794229239868,223
315015,6763545,"55",0.724867469853515,220
315045,6763545,"56",0.740454658941294,220
315075,6763545,"57",0.749177841698662,220
315105,6763545,"58",0.745696854101078,219
315135,6763545,"59",0.764265624389273,221
315165,6763545,"60",0.694217313174813,224
315195,6763545,"61",0.688130815032327,222
315225,6763545,"62",0.713435491602622,222
315255,6763545,"63",0.71848349370079,221
315285,6763545,"64",0.706555132972463,220
314835,6763515,"65",0.757231709521637,220
314865,6763515,"66",0.797458042771116,219
314895,6763515,"67",0.789372667759801,218
314925,6763515,"68",0.735536253056885,219
314955,6763515,"69",0.658125924592367,224
314985,6763515,"70",0.64806901733603,225
315015,6763515,"71",0.724863136831709,222
315045,6763515,"72",0.72829699404931,221
315075,6763515,"73",0.751810558516324,220
315105,6763515,"74",0.759909815055454,220
315135,6763515,"75",0.730058291939107,220
315165,6763515,"76",0.72798332658638,220
315195,6763515,"77",0.713792294528021,220
315225,6763515,"78",0.700377259352719,221
315255,6763515,"79",0.717513807660849,221
315285,6763515,"80",0.725092084510801,221
314835,6763485,"81",0.769118810838261,220
314865,6763485,"82",0.756627263990695,220
314895,6763485,"83",0.765108119376939,219
314925,6763485,"84",0.713677886789077,220
314955,6763485,"85",0.712036648589446,221
314985,6763485,"86",0.686963528999364,222
315015,6763485,"87",0.710426149678453,220
315045,6763485,"88",0.710307694117617,222
315075,6763485,"89",0.689796684109634,222
315105,6763485,"90",0.731746386298565,221
315135,6763485,"91",0.741909033363191,220
315165,6763485,"92",0.734428835198847,220
315195,6763485,"93",0.733838128315282,220
315225,6763485,"94",0.716600484046837,220
315255,6763485,"95",0.731708654216139,221
315285,6763485,"96",0.753497880684433,222
314835,6763455,"97",0.769106088631863,220
314865,6763455,"98",0.731502941393752,221
314895,6763455,"99",0.738767553673883,221
314925,6763455,"100",0.710976004404012,220
314955,6763455,"101",0.697407089600839,221
314985,6763455,"102",0.686220800945654,221
315015,6763455,"103",0.716593224155053,220
315045,6763455,"104",0.702706034259522,222
315075,6763455,"105",0.679192804413706,223
315105,6763455,"106",0.712925011668791,221
315135,6763455,"107",0.709051315222405,221
315165,6763455,"108",0.722202496829946,221
315195,6763455,"109",0.759971069477389,221
315225,6763455,"110",0.765303467209295,221
315255,6763455,"111",0.775110770370186,221
315285,6763455,"112",0.70115554768316,221
314835,6763425,"113",0.749925558055526,220
314865,6763425,"114",0.750127176628473,220
314895,6763425,"115",0.718165719349076,220
314925,6763425,"116",0.708869921360697,221
314955,6763425,"117",0.67839162959887,221
314985,6763425,"118",0.694841254029451,221
315015,6763425,"119",0.695122670642321,220
315045,6763425,"120",0.675591622633348,220
315075,6763425,"121",0.690614757974402,221
315105,6763425,"122",0.719611900277496,221
315135,6763425,"123",0.711290945094585,221
315165,6763425,"124",0.726051378978943,220
315195,6763425,"125",0.776679372203006,220
315225,6763425,"126",0.831343503035975,220
315255,6763425,"127",0.764761951788225,223
315285,6763425,"128",0.714404141992976,222
314835,6763395,"129",0.722746999962726,221
314865,6763395,"130",0.742369023571898,220
314895,6763395,"131",0.728029651844258,220
314925,6763395,"132",0.725912133661552,220
314955,6763395,"133",0.709921384272729,220
314985,6763395,"134",0.699159126382711,220
315015,6763395,"135",0.693274338095811,221
315045,6763395,"136",0.678383346862344,221
315075,6763395,"137",0.701606353657081,221
315105,6763395,"138",0.696843579026272,222
