X,Y,2022-04-04,2022-05-12,2022-05-29,2022-06-08,2022-07-08,2022-07-21,2022-07-26,2022-08-12,2022-09-16,2022-09-24,2022-09-29,2022-10-06,id
315285,6764055,-0.0360824742268042,-0.038373078319816,-0.114430112393453,-0.0818345323741007,0.747701736465781,0.831382851683783,0.803358481382331,0.809269594758554,0.428116034427797,0.394296951819076,-0.0838502822889803,-0.0847058823529412,"63"
315315,6764055,-0.0318747292195333,-0.036098874204601,-0.114689049980923,-0.0767734211313978,0.724305368222282,0.807339449541284,0.837785800240674,0.843575418994413,0.480358373535493,0.415658362989324,-0.0649390714175536,-0.0599363507779349,"64"
315345,6764055,-0.0338483737149041,-0.0369569136470164,-0.113014727983168,-0.0768767412092463,0.767650158061117,0.833010648596321,0.868427043022991,0.863334097684017,0.462927143778208,0.405816259087905,-0.0680812197006956,-0.0640180026383176,"65"
315375,6764055,-0.0353723556727627,-0.038544270681937,-0.113942377298393,-0.0831318016928658,0.816966580976864,0.869429053240183,0.88078250863061,0.878071833648393,0.48457847840987,0.420694593626924,-0.0269514128508813,-0.0255995143175149,"66"
315075,6764025,-0.0398032489806485,-0.0394680130533834,-0.112691296954707,-0.0828796128251664,0.679700977573318,0.728260869565217,0.762994882844061,0.770669558145839,0.503286060186787,0.465290138839445,-0.0885227590058643,-0.0913179664283994,"67"
315105,6764025,-0.0379730596536241,-0.0387767584097859,-0.113308800981294,-0.0842185128983308,0.671870564859495,0.727810650887574,0.73987798114254,0.746821448313986,0.453793103448276,0.423436376707405,-0.0848734221354348,-0.0977503168567808,"68"
315135,6764025,-0.0368146214099217,-0.0369727047146402,-0.112163315997827,-0.0821263365435656,0.676146256529309,0.794422310756972,0.761013215859031,0.780970452697208,0.46170063246662,0.423917067752684,-0.0772857879613939,-0.0856995353639649,"69"
315165,6764025,-0.0349895941727368,-0.0365469049533115,-0.112611563833915,-0.0800510165803886,0.69158604514805,0.815424836601307,0.808505087398904,0.817994858611825,0.470608456514266,0.419792783136835,-0.0767129524243114,-0.0749294781382228,"70"
315195,6764025,-0.0343798570096363,-0.0397342995169082,-0.110609140877946,-0.0802757393818101,0.677250218467812,0.783783783783784,0.813809154383243,0.819050012565971,0.492701913720402,0.450217901441502,-0.0866336633663366,-0.0951816160118606,"71"
315225,6764025,-0.0361985472154963,-0.0406368821292776,-0.11206260150598,-0.0825756446564317,0.693083169980398,0.761550716941051,0.760405549626467,0.767091239927216,0.458098708181517,0.436906377204885,-0.0741793745153786,-0.0755295627986592,"72"
315255,6764025,-0.0338423946243128,-0.0365436543654365,-0.110545236668664,-0.0837880260109126,0.717397222978492,0.796462445526788,0.790184367696702,0.792797494780793,0.426174496644295,0.376261747302471,-0.0808164391118466,-0.0861545645575531,"73"
315285,6764025,-0.0348498916744042,-0.0374286572544308,-0.113969488483398,-0.0806771389354888,0.738444193912063,0.787460148777896,0.802862543883338,0.802885924312551,0.439941584519898,0.405841660261337,-0.035119825708061,-0.0157635467980296,"74"
315315,6764025,-0.0339467794081074,-0.0372430471584039,-0.111277969665115,-0.0801840537074753,0.808643653166621,0.858159509202454,0.871289598403592,0.863243384857218,0.456751467710372,0.39662447257384,-0.0398031243312647,-0.0488213319592941,"75"
315345,6764025,-0.032471587361059,-0.0361681329423265,-0.111480613710226,-0.076399909317615,0.777777777777778,0.877462758289284,0.875429131927415,0.87875751503006,0.48318851530034,0.41250524548888,-0.0567115463076295,-0.0602350636630754,"76"
315375,6764025,-0.0226761294789683,-0.0404222003131706,-0.109905020352782,-0.0780629391995112,0.774377593360996,0.874290900839573,0.879793192589401,0.885566788556679,0.484253196133458,0.398655139289145,-0.0563806777217015,-0.0651562625532257,"77"
315075,6763995,-0.0365448504983388,-0.0350646915432215,-0.111006289308176,-0.0846709775580068,0.699801755876522,0.783884738527215,0.788385043754972,0.78667368975507,0.425319075543291,0.379978471474704,-0.0818333081228256,-0.0930791841097355,"78"
315105,6763995,-0.0374935132330047,-0.0360498679604495,-0.113207547169811,-0.0862318289063095,0.683713173985548,0.755561658884922,0.76794701986755,0.765139547130068,0.432197728790915,0.395804195804196,-0.0826145840758429,-0.103017347693826,"79"
315135,6763995,-0.0385741565881605,-0.0376268919822503,-0.113707046954411,-0.0835408648403894,0.660474421263218,0.72208298524088,0.724847137298499,0.739687848383501,0.492629413781282,0.447340235630132,-0.0881471389645777,-0.099097709570448,"80"
315165,6763995,-0.0388496468213925,-0.0372971663841124,-0.115612198452435,-0.0850505807418509,0.659203256760686,0.756244853143014,0.724540901502504,0.751437174924719,0.484683458134786,0.445198143520171,-0.0877559548683661,-0.0936812323168815,"81"
315195,6763995,-0.0364625680155107,-0.0349896731867331,-0.111161731207289,-0.0818248712288447,0.662454873646209,0.807506702412869,0.811605516523549,0.834894910103824,0.49983305509182,0.449503594659363,-0.0675375008971506,-0.0742177825476761,"82"
315225,6763995,-0.0397502101597213,-0.0410438908659549,-0.11690046760187,-0.0826846820384785,0.63511495968946,0.76524064171123,0.796858638743456,0.819009100101112,0.476405946994182,0.423264907135875,-0.103550845882134,-0.102391942929081,"83"
315255,6763995,-0.0363419007770472,-0.0393857695463604,-0.11512942034269,-0.0838948537578675,0.692391600763567,0.768508863399374,0.770508561206236,0.776541961577351,0.439896036387264,0.400399733510993,-0.0850887799910902,-0.0859391469327525,"84"
315285,6763995,-0.0407021264063145,-0.0420050242449027,-0.114782608695652,-0.0835691941009981,0.739890710382514,0.816321034204148,0.810596365497824,0.822895277207392,0.441106986162673,0.395762132604238,-0.072482056944554,-0.0554806070826307,"85"
315315,6763995,-0.0368171021377672,-0.0392766981741325,-0.113591595535128,-0.0758725341426404,0.835129310344828,0.887468030690537,0.888807963097839,0.888860170586715,0.498823529411765,0.421473684210526,0.11539544047284,0.10387902695595,"86"
315345,6763995,-0.039295154185022,-0.0430839002267573,-0.117841251614755,-0.0787012394494715,0.823070717934929,0.859836901121305,0.873423860329777,0.877614252517428,0.487615526802218,0.418994413407821,0.100968965033001,0.15864417272868,"87"
315375,6763995,-0.0356690004961685,-0.0467031384969767,-0.11851431811738,-0.0724332455810455,0.717050953600911,0.832586654091016,0.837966262770254,0.853826706504252,0.481626016260163,0.388814016172507,-0.0577777777777778,-0.041974450334579,"88"
315075,6763965,-0.0384770617516481,-0.0377334679454821,-0.1155220325526,-0.0830503241741278,0.685688676426651,0.774717708620215,0.766349916154276,0.768821718443885,0.472242249459265,0.440956651718984,-0.0749980809088815,-0.0896724539108645,"89"
315105,6763965,-0.038959323824617,-0.0382431842285857,-0.114484701463338,-0.0877485957188401,0.665421098016671,0.768331562167906,0.783422459893048,0.78539176626826,0.437370242214533,0.396791443850267,-0.0796180738290354,-0.0789984129783107,"90"
315135,6763965,-0.0407920295757879,-0.0398786039453718,-0.114400668033098,-0.0835009310986965,0.698876404494382,0.746835443037975,0.779350104821803,0.773075905845015,0.475552578700603,0.438095238095238,-0.0882017573277886,-0.102919984831248,"91"
315165,6763965,-0.0419390650055507,-0.0376275895391677,-0.115340866004398,-0.0843212803793717,0.69391911550771,0.722921914357683,0.762365294280188,0.764673764673765,0.508759876331158,0.476933995741661,-0.0932714617169374,-0.106222690974838,"92"
315195,6763965,-0.0420772138563549,-0.0391895171074982,-0.11467680608365,-0.0801750352295483,0.688915024992649,0.769524849808848,0.765864332603939,0.776828617191671,0.511896668932699,0.467239527389903,-0.104550050556117,-0.114250987541781,"93"
315225,6763965,-0.0326578670136952,-0.0364466078491025,-0.115850407494859,-0.0787941328222894,0.680564071122011,0.800442233278054,0.786724700761698,0.811902231668438,0.540720027962251,0.492700729927007,-0.063229151663546,-0.0646292585170341,"94"
315255,6763965,-0.0379535990481856,-0.0383905719897625,-0.110731272294887,-0.080165709717276,0.735973597359736,0.821193666260658,0.861807856128727,0.863121387283237,0.466831990080595,0.411950679734429,-0.0889540566959922,-0.0791120381406437,"95"
315285,6763965,-0.0382539037557323,-0.0412587412587413,-0.117304613593363,-0.079850691648979,0.761033369214209,0.824069598840019,0.839319470699433,0.83638068448195,0.460356484326982,0.424776027185666,-0.0851343732381131,-0.0890832080885367,"96"
315315,6763965,-0.0345944695129006,-0.0414896712249055,-0.116447273253291,-0.0816884749020478,0.78203781512605,0.855113636363636,0.838910133843212,0.846301173090735,0.475853187379266,0.414054767403497,-0.0638203901361796,-0.0551935306587109,"97"
315345,6763965,-0.0405069020140303,-0.0389960710725386,-0.115035169988277,-0.0792664892043774,0.739811912225705,0.802066590126292,0.860378239551716,0.85836216839677,0.47378640776699,0.397362191410213,-0.0894776684330053,-0.0842938241871668,"98"
315375,6763965,-0.0408497655234759,-0.0434626651521492,-0.116075404482707,-0.0672353625436216,0.651935385553185,0.749302207561533,0.815829528158295,0.834080717488789,0.474676912329724,0.39540059347181,-0.0493543531648578,-0.020862035032474,"99"
315075,6763935,-0.0374075089065497,-0.0349044585987261,-0.11318178166921,-0.086036453506333,0.612943372744244,0.773371104815864,0.797157982724993,0.808714716360647,0.474097892104323,0.432190760059613,-0.0882286573899962,-0.105125192081714,"100"
315105,6763935,-0.0387976694915255,-0.0381870539626894,-0.113389055354045,-0.0853658536585366,0.638266068759342,0.765347885402456,0.775438596491228,0.786688051323176,0.45569176882662,0.417840375586854,-0.0909889466364102,-0.0987705946307602,"101"
315135,6763935,-0.0364044943820225,-0.0357076551766817,-0.114143146733198,-0.084297520661157,0.727218934911243,0.813577586206897,0.820615796519411,0.822115384615385,0.486855941114616,0.444206008583691,-0.0815069474287351,-0.0829824126826852,"102"
315165,6763935,-0.0327398047099368,-0.0347324496809033,-0.113522666050951,-0.0808690404345202,0.678485576923077,0.771348314606742,0.744347826086956,0.765673758865248,0.512586647209048,0.476280834914611,-0.0713563484038712,-0.0786424521324678,"103"
