X,Y,id,ndvi.max,ndvi.max.doy
639375,7691445,"139",0.561330038320287,228
639405,7691445,"140",0.524700800207847,231
639435,7691445,"141",0.573042975557806,230
639465,7691445,"142",0.705157907750879,230
639495,7691445,"143",0.770898092171682,225
639195,7691415,"144",0.575384416729548,301
639225,7691415,"145",0.686170427737277,301
639255,7691415,"146",0.377322293065262,233
639285,7691415,"147",0.353766316611109,239
639315,7691415,"148",0.625644371907335,301
639345,7691415,"149",0.54252965207339,230
639375,7691415,"150",0.595818513514568,228
639405,7691415,"151",0.490130399329969,230
639435,7691415,"152",0.408651915787261,229
639465,7691415,"153",0.538107882320957,229
639495,7691415,"154",0.759012872038636,230
