"","sample.id","latitude","longitude","first.yr","last.yr","n.yr.obs","trend.period","si","slope","intercept","tau","pval","total.change","total.change.pcnt","trend.cat"
"124","blaesedalen_81",69.2980035,-53.4674704,2000,2020,20,"2000to2020","ndvi.max",-0.0019,0.7799,-0.181,0.2939,-0.04,-5.1,"no_trend"
"125","blaesedalen_82",69.297988,-53.4667114,2000,2020,19,"2000to2020","ndvi.max",-0.00419,0.7174,-0.307,0.0814,-0.088,-12.3,"browning"
"126","blaesedalen_83",69.2979725,-53.4659525,2000,2020,19,"2000to2020","ndvi.max",-0.00421,0.6606,-0.359,0.0408,-0.088,-13.3,"browning"
"127","blaesedalen_84",69.297957,-53.4651935,2000,2020,19,"2000to2020","ndvi.max",-0.0028,0.7173,-0.242,0.1727,-0.059,-8.2,"no_trend"
"128","blaesedalen_85",69.2979415,-53.4644345,2000,2020,18,"2000to2020","ndvi.max",-0.0038,0.5985,-0.294,0.1082,-0.08,-13.4,"no_trend"
"129","blaesedalen_87",69.2979104,-53.4629166,2000,2020,19,"2000to2020","ndvi.max",-0.00043,0.7114,-0.02,0.9396,-0.009,-1.3,"no_trend"
"130","blaesedalen_88",69.2978949,-53.4621576,2000,2020,15,"2000to2020","ndvi.max",-0.00245,0.8124,-0.319,0.1253,-0.051,-6.3,"no_trend"
"131","blaesedalen_89",69.2977815,-53.4697911,2000,2020,16,"2000to2020","ndvi.max",-0.00269,0.6377,-0.295,0.1376,-0.056,-8.8,"no_trend"
"132","blaesedalen_9",69.2998522,-53.4656455,2000,2020,20,"2000to2020","ndvi.max",-0.00289,0.7029,-0.251,0.1417,-0.061,-8.7,"no_trend"
"133","blaesedalen_90",69.297766,-53.4690321,2000,2020,19,"2000to2020","ndvi.max",-0.00108,0.5952,-0.098,0.5959,-0.023,-3.9,"no_trend"
"134","blaesedalen_91",69.2977505,-53.4682732,2000,2020,20,"2000to2020","ndvi.max",-0.00252,0.7317,-0.216,0.2079,-0.053,-7.2,"no_trend"
"135","blaesedalen_92",69.297735,-53.4675142,2000,2020,20,"2000to2020","ndvi.max",-0.00558,0.4083,-0.38,0.0252,-0.117,-28.7,"browning"
"136","blaesedalen_93",69.2977195,-53.4667553,2000,2020,20,"2000to2020","ndvi.max",-0.00247,0.5318,-0.181,0.2939,-0.052,-9.8,"no_trend"
"137","blaesedalen_94",69.297704,-53.4659963,2000,2020,20,"2000to2020","ndvi.max",-0.00154,0.8355,-0.158,0.363,-0.032,-3.8,"no_trend"
"138","blaesedalen_95",69.2976885,-53.4652374,2000,2020,20,"2000to2020","ndvi.max",-0.00071,0.647,-0.076,0.6746,-0.015,-2.3,"no_trend"
"139","blaesedalen_96",69.297673,-53.4644784,2000,2020,19,"2000to2020","ndvi.max",-0.00393,0.6706,-0.373,0.0339,-0.083,-12.4,"browning"
"140","blaesedalen_97",69.2976574,-53.4637194,2000,2020,18,"2000to2020","ndvi.max",-0.00386,0.5952,-0.324,0.0765,-0.081,-13.6,"browning"
"141","blaesedalen_98",69.2976419,-53.4629605,2000,2020,18,"2000to2020","ndvi.max",-0.00247,0.6026,-0.162,0.387,-0.052,-8.6,"no_trend"
"142","blaesedalen_99",69.297513,-53.4698349,2000,2020,18,"2000to2020","ndvi.max",-0.00246,0.6216,-0.294,0.1082,-0.052,-8.4,"no_trend"
