X,Y,2022-04-04,2022-05-12,2022-05-29,2022-06-08,2022-07-08,2022-07-18,2022-07-21,2022-07-26,2022-08-12,2022-09-16,2022-09-24,2022-09-29,2022-10-06,2022-11-08,id
315095,6763745,-0.0102189781021898,-0.0154425612052731,-0.0839890618896144,-0.0724381625441696,0.42972972972973,0.138899576760292,0.5142675967026,0.501462463438414,0.53244334057746,0.281779661016949,0.246143057503506,-0.0374707259953162,-0.045757071547421,-0.041747572815534,"37"
315105,6763745,-0.0102482136141407,-0.013595166163142,-0.0838373189813017,-0.0703851261620186,0.434739289272667,0.177464788732394,0.530832803560076,0.493679092382496,0.527563905143209,0.270289343683839,0.227812718378756,-0.0390015600624025,-0.05175983436853,-0.0357142857142857,"38"
315115,6763745,-0.00898950440062126,-0.0149700598802395,-0.0793897364771151,-0.0657777777777778,0.446475195822454,0.179067865903516,0.533017377567141,0.507172457762193,0.531030265973708,0.262465373961219,0.228058285327008,-0.0392464678178964,-0.0458333333333333,-0.0447082596615307,"39"
315125,6763745,-0.0105990347307656,-0.0138317757009346,-0.0851818988464951,-0.0665483584738243,0.453599869982123,0.211632349819571,0.532182103610675,0.5104,0.528420407537919,0.287868403015764,0.241852487135506,-0.0455974842767296,-0.0480167014613779,-0.060646540208389,"40"
315135,6763745,-0.0105910165484634,-0.0134529147982063,-0.0825475599669148,-0.0682122157824342,0.448850383205598,0.206542056074766,0.508469159475871,0.500809323405633,0.523335407591786,0.310178817056396,0.275422268183385,-0.0506230529595016,-0.0546810273405137,-0.0535861500412201,"41"
315145,6763745,-0.0101534828807556,-0.0134932533733133,-0.0807726075504829,-0.0679094540612517,0.445927903871829,0.101790532254108,0.506527415143603,0.50315585046124,0.524521251751518,0.324085312987689,0.293955094991364,-0.042495126705653,-0.0494391358537599,-0.0546697038724374,"42"
315155,6763745,-0.0106231622877739,-0.0183177570093458,-0.0830605337624147,-0.0691038787338386,0.444141689373297,0.0269058295964126,0.50696469063816,0.484646194926569,0.50809266899397,0.325225851285615,0.298465829846583,-0.0514820592823713,-0.044661846022969,-0.0638178240089963,"43"
315165,6763745,-0.0151522303516639,-0.0184279804437759,-0.0816599732262383,-0.0704727921498662,0.416579223504722,0.0659340659340659,0.479946524064171,0.467123287671233,0.486353173298257,0.327946601089057,0.291467092425049,-0.033626901521217,-0.0494623655913978,-0.0589537780238029,"44"
315175,6763745,-0.0125154072248033,-0.0128012048192771,-0.0827025823686554,-0.0724766562916852,0.389891696750903,0.111436950146628,0.480040254948004,0.462943812478456,0.49269588313413,0.325017818959373,0.268985095812633,-0.040650406504065,-0.0387461906835002,-0.0567415730337079,"45"
315185,6763745,-0.0106393084449511,-0.0135542168674699,-0.0828512048531146,-0.064358632933866,0.390137781000725,0.10752688172043,0.470814400559245,0.465564738292011,0.497161936560935,0.331902718168813,0.288196958725561,-0.0324129651860744,-0.028620988725065,-0.0671641791044776,"46"
315195,6763745,-0.006546014632268,-0.0170777988614801,-0.0840889890171783,-0.065478841870824,0.422520296505471,0.107460643394935,0.518353909465021,0.477110885045778,0.513443889872806,0.306255666364461,0.266423357664234,-0.0398711236407572,-0.0388007054673721,-0.0633846153846154,"47"
315205,6763745,-0.00844635358849365,-0.0132525558500568,-0.0873949579831933,-0.0659536541889483,0.454420364637083,0.108890420399724,0.563335455124125,0.515131360159628,0.538950715421304,0.290693496227093,0.240215439856373,-0.0432672866963203,-0.054481546572935,-0.0704676489429853,"48"
315215,6763745,-0.0147449842881315,-0.0109063557728469,-0.0823634735899731,-0.0683340777132649,0.454052221091896,0.105598866052445,0.511404958677686,0.516612377850163,0.539584324924639,0.286120996441281,0.251221214235869,-0.0495441934205311,-0.0467861827721906,-0.0667479427003962,"49"
315225,6763745,-0.017671567453666,-0.0125332320546905,-0.0794832741016528,-0.0692892266428252,0.426506024096386,0.12077641984184,0.475196258560214,0.510786591437106,0.527307266107329,0.303703703703704,0.27958833619211,-0.034772640427971,-0.0369098712446352,-0.0479006505026611,"50"
315235,6763745,-0.0167830811020567,-0.0138461538461538,-0.0818083347585657,-0.0717185385656292,0.422627737226277,0.1516258677384,0.523682008368201,0.508230103512642,0.536020722033349,0.325809974517656,0.282475710687298,-0.0404161664665866,-0.0503723171265878,-0.0800412229474407,"51"
315245,6763745,-0.0095200512997583,-0.0116550116550117,-0.0826580226904376,-0.070215695273061,0.441256830601093,0.139184722732281,0.538961038961039,0.503560192084782,0.523563589412524,0.301893533404787,0.260792008562255,-0.0364540182270091,-0.0486685032139578,-0.0837229069273268,"52"
315255,6763745,-0.0126774079498965,-0.0117739403453689,-0.0803798934445217,-0.06882966396292,0.464546056991385,0.119338605319914,0.560429304713019,0.512566888276309,0.530926216640502,0.277369709688702,0.233997155049787,-0.0381679389312977,-0.0526810912511759,-0.102966841186736,"53"
315265,6763745,-0.0110776456174384,-0.0113680909447276,-0.0792470369509644,-0.0701346957733395,0.460614152202937,0.0948245918721778,0.55569540591567,0.510617445279321,0.535022823862742,0.264652348016017,0.227223622614332,-0.033921302578019,-0.0438247011952191,-0.123157394198764,"54"
315275,6763745,-0.00805464926590538,-0.0162119414788454,-0.0801584527554468,-0.0683287165281625,0.46027397260274,0.0964095744680851,0.541176470588235,0.517331589274035,0.540947251702835,0.275555555555556,0.24102184376157,-0.0330275229357798,-0.0393081761006289,-0.145169994603346,"55"
315285,6763745,-0.0115669899891073,-0.0157728706624606,-0.0791468358893002,-0.0679702048417132,0.450534298517753,0.111686629977339,0.54671839637892,0.511926605504587,0.526324263403639,0.270201096892139,0.242356450410142,-0.0427046263345196,-0.0565661599800648,-0.174034695019586,"56"
315295,6763745,-0.0116206681884208,-0.0154089292769656,-0.0811446030906634,-0.0653080129689671,0.440165061898212,0.126834039778285,0.547566019726376,0.509986684420772,0.518351577591758,0.277596815056098,0.236918604651163,-0.0525401650021711,-0.0593076736867587,-0.167875369325813,"57"
315305,6763745,-0.0138357073569204,-0.0129361034888279,-0.0807172285730865,-0.0682656826568266,0.441136671177267,0.131878866818626,0.52765126870527,0.512627090849459,0.52411370169275,0.265129682997118,0.235772357723577,-0.0425621576064054,-0.0556603773584906,-0.178833107191316,"58"
315315,6763745,-0.0146237432720626,-0.0124031007751938,-0.0839510429236339,-0.0628728774667279,0.429433456252095,0.121398510844934,0.482810164424514,0.496203367448003,0.497921330348577,0.28059595601277,0.240972222222222,-0.0348547717842324,-0.0511080958842153,-0.176972281449893,"59"
315325,6763745,-0.0106414425066509,-0.0103966114747786,-0.0834088848594742,-0.0653357531760436,0.403982450219372,0.132087840052442,0.447827574409853,0.455160744500846,0.462984147736558,0.291576673866091,0.262093862815884,-0.0445912469033856,-0.0500910746812386,-0.156948368867198,"60"
315335,6763745,-0.010589429911513,-0.0117202268431002,-0.0877527020216162,-0.0668449197860963,0.373744371319709,0.143233454066513,0.445964432284542,0.442195540308748,0.464250411861614,0.292076551600787,0.259949802796701,-0.0463149416028997,-0.0422885572139304,-0.17932228543161,"61"
315345,6763745,-0.017731313038272,-0.0161350844277674,-0.0889632107023411,-0.0659100829332169,0.300945670313369,0.132050431320504,0.420792079207921,0.396769662921348,0.442019099590723,0.263943161634103,0.243411927877947,-0.0326173428798727,-0.0321027287319422,-0.165331391114348,"62"
315355,6763745,-0.0133141417776178,-0.0171821305841924,-0.0869466515323496,-0.0616621983914209,0.179487179487179,0.130492236537826,0.302611367127496,0.300726022162782,0.383297644539615,0.250836120401338,0.19,-0.0570962479608483,-0.0499786416061512,-0.152983725135624,"63"
315365,6763745,-0.010896309314587,-0.0194986072423398,-0.0888522271977374,-0.0573543015726179,0.215403128760529,0.141333333333333,0.291748914330833,0.287026828371922,0.355162790697674,0.221608832807571,0.192752505782575,-0.0363951473136915,-0.0351166627386283,-0.191554702495202,"64"
315375,6763745,-0.0136623646764052,-0.0192475940507437,-0.0779419256240448,-0.0655021834061135,0.171920975199664,0.157245632065776,0.240973312401884,0.239652735715728,0.281471546273232,0.167895878524946,0.111824014665445,-0.0604838709677419,-0.072936660268714,-0.171475680131904,"65"
315385,6763745,-0.00755429650613787,-0.0191646191646192,-0.0646258503401361,-0.0588550026752274,0.261845386533666,0.166195190947666,0.338129496402878,0.332236842105263,0.33277133825079,0.194499017681729,0.150583244962884,-0.0666666666666667,-0.0493927125506073,-0.163404255319149,"66"
315395,6763745,-0.0212328263904195,-0.0186457311089303,-0.0826516220028209,-0.0585546986575264,0.318200243210377,0.196013289036545,0.401019208153665,0.383826429980276,0.42094782954998,0.222167729279058,0.190307925290257,-0.054508056222146,-0.0443323599681444,-0.206148662876395,"67"
315405,6763745,-0.0121475054229935,-0.0170529077393966,-0.0765685019206146,-0.0531943330660251,0.358576296857251,0.20303605313093,0.414643620120412,0.428891377379619,0.448275862068966,0.268990169794459,0.228301886792453,-0.0477341389728097,-0.0534475724194206,-0.208804772680518,"68"
315415,6763745,-0.0230526571220578,-0.017156862745098,-0.0807959721889235,-0.0660049627791563,0.392073602264685,0.18628912071535,0.445619064683748,0.440142095914742,0.462991853007454,0.292307692307692,0.253151477578012,-0.0371478434305659,-0.0540788267644363,-0.184708249496982,"69"
315425,6763745,-0.0158458244111349,-0.0117004680187207,-0.0869765832275926,-0.0608528988979396,0.41240257539817,0.195427728613569,0.449114275790205,0.448667239896819,0.459305252559154,0.282977155490052,0.259428571428571,-0.0391156462585034,-0.0589362721609966,-0.150675441634915,"70"
314735,6763735,-0.014794572182435,-0.0167682926829268,-0.0819325392407882,-0.0673249551166966,0.412541254125413,0.0629139072847682,0.480655737704918,0.497581425346662,0.50443303779748,0.251832111925383,0.204852686308492,-0.0379241516966068,-0.0469074304690743,-0.128431681918586,"71"
314745,6763735,-0.0142522269104548,-0.0166793025018954,-0.0768466927787279,-0.0678571428571429,0.480087801818752,0.0617750202319935,0.550581915846016,0.551330798479088,0.559034381858083,0.263760738148266,0.215289121202221,-0.0343466245558626,-0.0489744663038928,-0.125907226254339,"72"
314755,6763735,-0.0147319347319347,-0.0180722891566265,-0.0842844600526778,-0.0688437775816417,0.532675709001233,0.0665601703940362,0.61478163493841,0.620512820512821,0.628108108108108,0.299219968798752,0.236018957345972,-0.0358408822371012,-0.0365203118588428,-0.124812930260401,"73"
314765,6763735,-0.0089480272613473,-0.017662532882375,-0.0804195804195804,-0.0646853146853147,0.524660814046289,0.0743353228431905,0.620267909143856,0.63600782778865,0.656992084432718,0.323566878980892,0.252300856870835,-0.0349430702787593,-0.0407911001236094,-0.0944309927360775,"74"
314775,6763735,-0.00858212361909979,-0.0145035329118631,-0.0808108254986142,-0.0626891482922611,0.517827935884854,0.0862548692264886,0.612048192771084,0.622706422018349,0.63480701754386,0.345603944124897,0.275574808397201,0.00674157303370787,-0.00850111856823266,-0.0593391773432232,"75"
314785,6763735,-0.0110492274523895,-0.0183958793230316,-0.0851857861431121,-0.0638481449525453,0.5025942580422,0.0818485523385301,0.602000937939659,0.616487455197133,0.628645682933872,0.348044132397192,0.265968232510983,-0.00568181818181818,0.000458505272810637,-0.0556173526140156,"76"
314795,6763735,-0.0123884374583722,-0.0196660482374768,-0.0815385450008138,-0.0631258162821071,0.515748031496063,0.0763295673739322,0.597852028639618,0.604450300102474,0.62258292166549,0.316793893129771,0.257982120051086,-0.0413159908186687,-0.0449210845811412,-0.0562913907284768,"77"
314805,6763735,-0.0129556826304503,-0.0172984909827015,-0.0829353017802866,-0.0630709003914746,0.50007806401249,0.0757367116496833,0.556103575832306,0.548190939495287,0.56736131493983,0.273076923076923,0.246292714377821,-0.0343567251461988,-0.0411171450737005,-0.0581583198707593,"78"
314815,6763735,-0.0146606657457333,-0.0204384986993683,-0.0814239623776453,-0.0672489082969432,0.497797356828194,0.071370420624152,0.568185376546109,0.558153846153846,0.5659624759935,0.266798418972332,0.241053342336259,-0.0328820116054159,-0.0527587595650423,-0.0669423623675368,"79"
314825,6763735,-0.00974835638177284,-0.0204081632653061,-0.0782200882139467,-0.0640913081650571,0.468522200132538,0.0702761826633853,0.543749014661832,0.554192229038855,0.574378928464532,0.280846840886537,0.227288548555517,-0.0421517462866319,-0.0477408354646206,-0.0614497115625784,"80"
314835,6763735,-0.0131814632802094,-0.0174506828528073,-0.0832398474310074,-0.066607851786502,0.402820777433781,0.0803447317208785,0.480170435922648,0.520229372411596,0.548152634766808,0.294504771306351,0.247793618465716,-0.0403255641879393,-0.0338563170933113,-0.0529202083904579,"81"
314845,6763735,-0.00808625336927224,-0.0208887200911508,-0.0800472520672779,-0.064228367528992,0.407209612817089,0.0871881132604429,0.478090255068672,0.534398034398034,0.541543901001768,0.293247588424437,0.26481178396072,-0.0361774744027304,-0.0378501135503407,-0.0551370894847846,"82"
314855,6763735,-0.0112257004654559,-0.0180007659900421,-0.0840527033166742,-0.0613165013525699,0.472887767969735,0.0864972880388239,0.509361497839654,0.56469528670069,0.558680057388809,0.27642018406855,0.250722311396469,-0.0313565098841172,-0.0457184325108853,-0.0599505562422744,"83"
314865,6763735,-0.0137289228784668,-0.0168165819319515,-0.0832562442183164,-0.0669110907424381,0.497867154174284,0.0812064965197216,0.512010113780025,0.574378928464532,0.569054441260745,0.272845106934543,0.242316402458751,-0.0397058823529412,-0.0564263322884013,-0.0636195182211241,"84"
314875,6763735,-0.0109911024408812,-0.014218009478673,-0.0812836729913329,-0.0666666666666667,0.492518703241895,0.0794392523364486,0.495725116954347,0.555589822667695,0.554999263731409,0.273885350318471,0.232032854209446,-0.0299162345432788,-0.0477441962330267,-0.0894754885155982,"85"
314885,6763735,-0.0110584518167457,-0.0165615141955836,-0.081661222585161,-0.0649777152240206,0.466321243523316,0.0825199645075421,0.492011737854581,0.522277625864565,0.533374157991427,0.272282418734708,0.230658510255488,-0.0238095238095238,-0.0456781447645819,-0.117873981997428,"86"
314895,6763735,-0.0153861625100563,-0.0193141505715412,-0.0783276152817352,-0.0660421545667447,0.452739612646913,0.104395604395604,0.508512688724703,0.498336660013307,0.513616212792907,0.274006331340134,0.239644970414201,-0.031390134529148,-0.0430081101007619,-0.137466307277628,"87"
314905,6763735,-0.0095503587837489,-0.0205371248025276,-0.0781067847983213,-0.0602181128496918,0.440867502541511,0.12187195320117,0.506928778601354,0.493387589013225,0.511933755479786,0.271906052393857,0.240837696335079,-0.030192131747484,-0.0493610623903784,-0.131571627260083,"88"
314915,6763735,-0.0110921941907857,-0.0187061574434918,-0.0842929525564256,-0.060320452403393,0.430508474576271,0.141281874569263,0.481431917029107,0.478439425051335,0.491974185007447,0.271676300578035,0.232216785848702,-0.000995520159283225,-0.0456498388829216,-0.135894039735099,"89"
314925,6763735,-0.0138549307253464,-0.0156985871271586,-0.0830057803468208,-0.0675360968793666,0.421476510067114,0.166787527193619,0.477809412158767,0.461928934010152,0.47831715210356,0.278722665741062,0.246324847615633,-0.0438484461472967,-0.0382312298479963,-0.133517726929847,"90"
314935,6763735,-0.0151607651607652,-0.0134281200631912,-0.0809278648695552,-0.0711297071129707,0.411764705882353,0.16566265060241,0.46431570109152,0.45827633378933,0.470368566325702,0.281466113416321,0.247075505140021,-0.0324210526315789,-0.0544959128065395,-0.134673366834171,"91"
314945,6763735,-0.0113348851330837,-0.0177514792899408,-0.0781586451725543,-0.0706836616454229,0.397250859106529,0.14140625,0.466529351184346,0.454170957775489,0.470006591957811,0.26526240628347,0.245269286754003,-0.0331010452961672,-0.0515415391856908,-0.139819245082403,"92"
314955,6763735,-0.0121420154721041,-0.0162633875446251,-0.0806039488966318,-0.0661060499883205,0.396494881138296,0.122739515198153,0.489861986709831,0.463245492371706,0.477104874446086,0.262622593534326,0.232946298984035,-0.0389140271493213,-0.0491479377624105,-0.120476408612002,"93"
314965,6763735,-0.011544974087947,-0.0126182965299685,-0.0813330226054533,-0.073284944977757,0.4147512864494,0.112563543936093,0.517448655869093,0.487929275756545,0.512139481831514,0.260709010339734,0.234294161123429,-0.019774011299435,-0.0504138449962378,-0.0823170731707317,"94"
314975,6763735,-0.0125218105306374,-0.0137632717263075,-0.0794583693460098,-0.0728538283062645,0.404042148903092,0.119014084507042,0.532887220499429,0.494048616932104,0.519503263811495,0.265436479772889,0.240074211502783,-0.0418994413407821,-0.0552638159539885,-0.0686666666666667,"95"
314985,6763735,-0.0109336423640853,-0.0120481927710843,-0.0811274369675833,-0.0729023383768913,0.422957600827301,0.141522988505747,0.529977556909266,0.525179856115108,0.541192960598038,0.274578651685393,0.242022230190032,-0.0445694504543488,-0.0476868327402135,-0.064600993861444,"96"
314995,6763735,-0.00938735177865613,-0.0149253731343284,-0.0821523347072441,-0.0735694822888283,0.428219129822089,0.166918429003021,0.490247933884297,0.519946808510638,0.535736875395319,0.293169877408056,0.266808209483369,-0.0391286809197257,-0.0506045678459472,-0.0549217299018307,"97"
315005,6763735,-0.0147649707121073,-0.0147895335608646,-0.0825112107623318,-0.0733243364822312,0.372084678866164,0.15872390705002,0.434745618512847,0.453917846047635,0.491480996068152,0.329243353783231,0.291408934707904,-0.0364403528960491,-0.0462845010615711,-0.0522648083623693,"98"
315015,6763735,-0.0147801860509043,-0.0127340823970037,-0.0839728371887595,-0.0672043010752688,0.370402956185113,0.162941893539212,0.428571428571429,0.428769979152189,0.454789015405224,0.338171764299292,0.295493636050912,-0.032258064516129,-0.0383986928104575,-0.0454545454545455,"99"
315025,6763735,-0.0109786552325307,-0.0145794392523364,-0.0856891914146127,-0.0664304694419841,0.38091922005571,0.158855246785566,0.418213356461405,0.429066944155394,0.456958036158567,0.331225851773797,0.29126213592233,-0.0343525858814647,-0.0381110190555095,-0.0457917625991302,"100"
