"";"id";"geometry";"doy.obs";"ndvi.obs";"ndvi.max";"ndvi.max.doy";"ndvi.pred";"ndvi.max.date"
"52";7;c(639360, 7691790);2023-07-26;0,189133968167675;0,247713074813873;274,422418530117;0,136939593336137;2023-10-01
"53";7;c(639360, 7691790);2023-08-01;0,18638628494215;0,247713074813873;274,422418530117;0,155778054402617;2023-10-01
"54";7;c(639360, 7691790);2023-08-17;0,20575322992014;0,247713074813873;274,422418530117;0,197436271095285;2023-10-01
"55";7;c(639360, 7691790);2023-09-10;0,191857548904865;0,247713074813873;274,422418530117;0,236529924801289;2023-10-01
"56";7;c(639360, 7691790);2023-09-20;0,263814598083113;0,247713074813873;274,422418530117;0,244533688583033;2023-10-01
"57";8;c(639390, 7691790);2023-06-08;-0,0439318636133055;0,211522991601669;263,372463399377;-0,0612187436672684;2023-09-20
"58";8;c(639390, 7691790);2023-07-02;0,0187041032567062;0,211522991601669;263,372463399377;0,049791612142144;2023-09-20
"59";8;c(639390, 7691790);2023-07-08;0,0398221753381306;0,211522991601669;263,372463399377;0,0730375676339463;2023-09-20
"60";8;c(639390, 7691790);2023-07-26;0,174708594999995;0,211522991601669;263,372463399377;0,131959513806578;2023-09-20
"61";8;c(639390, 7691790);2023-08-01;0,172609819121447;0,211522991601669;263,372463399377;0,14799485576259;2023-09-20
"62";8;c(639390, 7691790);2023-08-17;0,185680600214362;0,211522991601669;263,372463399377;0,181942795552459;2023-09-20
"63";8;c(639390, 7691790);2023-09-10;0,148361541231545;0,211522991601669;263,372463399377;0,208829326786145;2023-09-20
"64";8;c(639390, 7691790);2023-09-20;0,247901475771647;0,211522991601669;263,372463399377;0,211519518263231;2023-09-20
"65";9;c(639420, 7691790);2023-06-08;-0,0420365129544651;0,248994108498664;261,123740931773;-0,0659676545437833;2023-09-18
"66";9;c(639420, 7691790);2023-07-02;-0,00312696245894423;0,248994108498664;261,123740931773;0,0646749560582975;2023-09-18
"67";9;c(639420, 7691790);2023-07-08;0,0890309470386521;0,248994108498664;261,123740931773;0,0918996405107464;2023-09-18
"68";9;c(639420, 7691790);2023-07-26;0,208009822746415;0,248994108498664;261,123740931773;0,160527370182535;2023-09-18
"69";9;c(639420, 7691790);2023-08-01;0,195585738539898;0,248994108498664;261,123740931773;0,179054505513704;2023-09-18
"70";9;c(639420, 7691790);2023-08-17;0,222669043571991;0,248994108498664;261,123740931773;0,21782986191829;2023-09-18
"71";9;c(639420, 7691790);2023-09-10;0,196749756654958;0,248994108498664;261,123740931773;0,247001066121811;2023-09-18
"72";9;c(639420, 7691790);2023-09-20;0,277025707277745;0,248994108498664;261,123740931773;0,248887794608891;2023-09-18
"73";10;c(639450, 7691790);2023-06-08;-0,0394330003684317;0,290760584965028;237,409809061537;-0,0694620149515686;2023-08-25
"74";10;c(639450, 7691790);2023-07-02;-0,0158581681187539;0,290760584965028;237,409809061537;0,117306485888548;2023-08-25
"75";10;c(639450, 7691790);2023-07-08;0,227801113607502;0,290760584965028;237,409809061537;0,153452249229304;2023-08-25
"76";10;c(639450, 7691790);2023-07-26;0,25934174905333;0,290760584965028;237,409809061537;0,236578270763857;2023-08-25
"77";10;c(639450, 7691790);2023-08-01;0,276714070072297;0,290760584965028;237,409809061537;0,255849855104316;2023-08-25
"78";10;c(639450, 7691790);2023-08-17;0,286218520721793;0,290760584965028;237,409809061537;0,286616750145186;2023-08-25
"79";10;c(639450, 7691790);2023-09-10;0,248911140961452;0,290760584965028;237,409809061537;0,276519829392782;2023-08-25
"80";10;c(639450, 7691790);2023-09-20;0,265557873085275;0,290760584965028;237,409809061537;0,252391873320448;2023-08-25
"81";11;c(639480, 7691790);2023-06-08;-0,0414845334444082;0,302731708474312;236,936987232577;-0,10313680179388;2023-08-24
"82";11;c(639480, 7691790);2023-07-02;-0,0902036858660465;0,302731708474312;236,936987232577;0,108342791954783;2023-08-24
"83";11;c(639480, 7691790);2023-07-08;0,219960278053625;0,302731708474312;236,936987232577;0,149185321388359;2023-08-24
"84";11;c(639480, 7691790);2023-07-26;0,271007984835115;0,302731708474312;236,936987232577;0,242847224071738;2023-08-24
"85";11;c(639480, 7691790);2023-08-01;0,306783403711308;0,302731708474312;236,936987232577;0,264445963093749;2023-08-24
"86";11;c(639480, 7691790);2023-08-17;0,319037737299208;0,302731708474312;236,936987232577;0,29852241221306;2023-08-24
"87";11;c(639480, 7691790);2023-09-10;0,269805102331448;0,302731708474312;236,936987232577;0,285491117858328;2023-08-24
"88";11;c(639480, 7691790);2023-09-20;0,24813479017194;0,302731708474312;236,936987232577;0,257343048197072;2023-08-24
"89";12;c(639510, 7691790);2023-06-08;-0,0419720041264821;0,31983881744236;230,085198569806;-0,10462307670241;2023-08-18
"90";12;c(639510, 7691790);2023-07-02;-0,0639639850990693;0,31983881744236;230,085198569806;0,133609025320766;2023-08-18
"91";12;c(639510, 7691790);2023-07-08;0,253339560952826;0,31983881744236;230,085198569806;0,178047013923788;2023-08-18
"92";12;c(639510, 7691790);2023-07-26;0,294681455808983;0,31983881744236;230,085198569806;0,27507289118148;2023-08-18
"93";12;c(639510, 7691790);2023-08-01;0,327992778968746;0,31983881744236;230,085198569806;0,295318820746616;2023-08-18
"94";12;c(639510, 7691790);2023-08-17;0,346071869274203;0,31983881744236;230,085198569806;0,319739894104714;2023-08-18
"95";12;c(639510, 7691790);2023-09-10;0,284872919878256;0,31983881744236;230,085198569806;0,275731307334354;2023-08-18
