X,Y,2022-04-04,2022-05-12,2022-05-29,2022-06-08,2022-07-08,2022-07-18,2022-07-21,2022-07-26,2022-08-12,2022-09-16,2022-09-24,2022-09-29,2022-10-06,2022-11-08,id
315195,6764215,-0.0140093395597065,-0.0150554675118859,-0.0807934763749928,-0.0558040970096539,0.530942557918121,0.207986688851913,0.586186004241139,0.606387697767263,0.607739665787159,0.273863241929885,0.222686151704941,-0.0501581563488477,-0.0462163534789233,-0.0533980582524272,"19"
315205,6764215,-0.0139230139230139,-0.014630288651641,-0.0800830833141011,-0.0662251655629139,0.513581409954467,0.229126628229767,0.566666666666667,0.576068892581961,0.582563947328591,0.263050153531218,0.223134839151266,-0.050671286271113,-0.0436905052477422,-0.06187624750499,"20"
315215,6764215,-0.0136660109742209,-0.0142292490118577,-0.0817255082647008,-0.0631229235880399,0.489293704058805,0.25049922343022,0.540787401574803,0.526157736684053,0.537123330226778,0.245682058512513,0.230606488011284,-0.045239121068505,-0.0407730379448503,-0.0564299424184261,"21"
315225,6764215,-0.00909232607679119,-0.0166931637519873,-0.0833719851576994,-0.0589344648750589,0.50984126984127,0.273919927618186,0.59047619047619,0.553965983150532,0.557261283389622,0.254442075337598,0.209642074506939,-0.0346766635426429,-0.0512562814070352,-0.0804339693228582,"22"
315235,6764215,-0.0154229630783611,-0.0163021868787276,-0.0794292646294264,-0.0525323910482921,0.528997116308875,0.263943990665111,0.616761239633348,0.612135633551458,0.614229479515964,0.295418641390205,0.226313907758312,-0.033162073797291,-0.0448548812664908,-0.0598820974247595,"23"
315245,6764215,-0.0115416323165705,-0.0166799046862589,-0.0834485938220378,-0.0520367318106899,0.512987012987013,0.241970021413276,0.59905521110127,0.619767441860465,0.625266752027315,0.291479820627803,0.240192704748796,-0.0350497620077888,-0.0495049504950495,-0.033167495854063,"24"
315255,6764215,-0.013102217690543,-0.0181102362204724,-0.0834915702859773,-0.0563346802947469,0.52267751016578,0.232811759127549,0.582665479370733,0.594526253160791,0.59860788863109,0.277569136223967,0.240591397849462,-0.0447635135135135,-0.0545963602426505,-0.031317494600432,"25"
315265,6764215,-0.00974916218137504,-0.016380655226209,-0.0830863916115797,-0.0665390138822403,0.514882837238759,0.238886174890083,0.529036375239311,0.577228464419476,0.564179104477612,0.265010351966874,0.240437158469945,-0.0447390223695112,-0.0452079566003617,-0.0431718061674009,"26"
315275,6764215,-0.0100615708064274,-0.0162916989914663,-0.083352157217077,-0.0716510903426791,0.486599935421376,0.249744114636643,0.497083819363439,0.540684888469997,0.531730023273856,0.271356783919598,0.236324633535931,-0.0309278350515464,-0.0521201413427562,-0.0346117867165575,"27"
315285,6764215,-0.012779552715655,-0.0168711656441718,-0.0856369175222837,-0.068394528437725,0.458498023715415,0.248152059134108,0.489298158287705,0.521117713184519,0.515323854660348,0.263458110516934,0.227610619469027,-0.0399361022364217,-0.0443092962641182,-0.0483921323758976,"28"
315295,6764215,-0.0153967627319384,-0.0142252979623222,-0.0879857079053149,-0.0706495969653864,0.499604868025921,0.237995824634656,0.524533080088636,0.563746223564955,0.549081129538324,0.25171939477304,0.230352303523035,-0.0437575270975512,-0.0342139454309225,-0.0622381807301017,"29"
315305,6764215,-0.0138553325772891,-0.0184190330007675,-0.0859566867604376,-0.0663540445486518,0.517023959646911,0.248308172826653,0.563686892079666,0.562252663622527,0.556900726392252,0.268787137364558,0.225537820957668,-0.0202360876897133,-0.0510114335971856,-0.0424912689173458,"30"
315315,6764215,-0.00864779874213836,-0.018042226487524,-0.0835570469798658,-0.0648748841519926,0.526130169926258,0.255208333333333,0.599028684170587,0.58128374325135,0.580946638528791,0.265349329569513,0.226211223422795,-0.0255057167985928,-0.0281086231538828,-0.0461538461538462,"31"
315325,6764215,-0.00969367972082202,-0.0194582220526517,-0.0860474241829699,-0.067612293144208,0.545085803432137,0.23052878353738,0.59656652360515,0.597141581062975,0.595245170876672,0.269698021520305,0.233940226726211,-0.0198675496688742,-0.0298786181139122,-0.0232786081842686,"32"
315335,6764215,-0.0108763958041282,-0.0165537998495109,-0.0860927152317881,-0.0695083555340276,0.543947450735064,0.222955815134586,0.565616797900262,0.605629673068465,0.591423466349017,0.255371609721733,0.20703933747412,-0.01584427342689,-0.0211366838891498,-0.0229709035222052,"33"
315345,6764215,-0.00981014202742935,-0.0162570888468809,-0.083393123240797,-0.0696872691455307,0.530175210902012,0.203168924099157,0.551664950223138,0.565918993061159,0.554031994776363,0.233403081605478,0.204035874439462,0.0198675496688742,-0.0245879492029181,-0.0511985794613791,"34"
315355,6764215,-0.0090232237069178,-0.015642884395269,-0.0891539528432732,-0.0717238025771943,0.493121166915299,0.220577164366374,0.541433655312659,0.519420671494404,0.518277416124186,0.246840148698885,0.211986681465039,-0.0305021116846551,-0.0290497291974397,-0.0384411251800743,"35"
315365,6764215,-0.0139609094535301,-0.0161787365177196,-0.0851182507809014,-0.0706679574056147,0.471798274717983,0.243705941591138,0.52374713396659,0.513692946058091,0.516971279373368,0.245394252026529,0.228082939250637,-0.0483112441214194,-0.0429164743885556,-0.0469879518072289,"36"
315375,6764215,-0.0161168850730532,-0.0162412993039443,-0.0823967922290619,-0.0744654706316048,0.453414001728608,0.290088220031136,0.502940682238279,0.488339955087234,0.491731353358083,0.255867641400539,0.235822035516517,-0.0420459471174686,-0.0402999062792877,-0.0460947503201024,"37"
315385,6764215,-0.0133917205560365,-0.0147630147630148,-0.085480293465279,-0.0724779627815867,0.437079049982276,0.30767202741893,0.494460542014658,0.469359086918349,0.487991824220746,0.258610624635143,0.249705997647981,-0.0403863037752414,-0.0393244873341375,-0.0615371520980509,"38"
315395,6764215,-0.013175365131243,-0.0165094339622642,-0.0846931739829924,-0.064638783269962,0.485181485181485,0.298163951383501,0.552537080405933,0.528221859706362,0.532107131332688,0.258273107645493,0.232012312427857,-0.0305838739573679,-0.0492782478845197,-0.0662814114350757,"39"
315405,6764215,-0.00775193798449612,-0.0126582278481013,-0.084995115223263,-0.0599429115128449,0.519960892944435,0.366049073610416,0.55689381933439,0.581481481481481,0.577149953430612,0.253617669459254,0.206459054209919,-0.0277028683500858,-0.0361050328227571,-0.0448847553578649,"40"
315015,6764205,-0.00970779535967382,-0.0201138519924099,-0.0853177907299473,-0.0687529634898056,0.48512951710905,0.100404560500184,0.531751122514432,0.530026937093963,0.541961266523209,0.262216104611149,0.239754098360656,-0.0382945124358468,-0.0415773681954565,-0.0406105205778141,"41"
