"";"id";"geometry";"ndvi.max";"ndvi.max.doy";"ndvi.max.date"
"203";203;c(639445, 7691765);0,470798202135484;231,594473068872;2023-08-19
"204";204;c(639455, 7691765);0,488253092014929;230,946705908773;2023-08-18
"205";205;c(639465, 7691765);0,489765122925746;229,334855905352;2023-08-17
"206";206;c(639475, 7691765);0,460064766964933;229,00610237163;2023-08-17
"207";207;c(639485, 7691765);0,422092824213905;228,668358298404;2023-08-16
"208";208;c(639495, 7691765);0,444838738229009;226,923938976815;2023-08-14
"209";209;c(639505, 7691765);0,456590203917585;224,039670571045;2023-08-12
"210";210;c(639515, 7691765);0,468634458826273;225,580865622782;2023-08-13
"211";211;c(639175, 7691755);0,460965621910873;228,197014453137;2023-08-16
"212";212;c(639185, 7691755);0,46366105726338;229,065193200586;2023-08-17
"213";213;c(639195, 7691755);0,469218584876216;229,639852979035;2023-08-17
"214";214;c(639205, 7691755);0,443262895554653;230,165619247309;2023-08-18
"215";215;c(639215, 7691755);0,392133549612481;230,293086097052;2023-08-18
"216";216;c(639225, 7691755);0,365935894056747;230,248387829623;2023-08-18
"217";217;c(639235, 7691755);0,375699813856045;229,619655197344;2023-08-17
"218";218;c(639245, 7691755);0,370347129173751;228,324814873195;2023-08-16
"219";219;c(639255, 7691755);0,362679904232209;228,465846716324;2023-08-16
"220";220;c(639265, 7691755);0,352863436535699;228,185802727745;2023-08-16
"221";221;c(639275, 7691755);0,355078517008224;227,9376349493;2023-08-15
"222";222;c(639285, 7691755);0,34637580497656;228,523511444055;2023-08-16
"223";223;c(639295, 7691755);0,33473757396132;229,79024683691;2023-08-17
"224";224;c(639305, 7691755);0,308682413466158;233,202775703347;2023-08-21
"225";225;c(639315, 7691755);0,278507030889159;230,924417814735;2023-08-18
"226";226;c(639325, 7691755);0,306223617662909;229,77030689676;2023-08-17
"227";227;c(639335, 7691755);0,366532256201026;233,636979382543;2023-08-21
"228";228;c(639345, 7691755);0,400322501271148;235,914533311625;2023-08-23
"229";229;c(639355, 7691755);0,417495758738369;234,921132848878;2023-08-22
"230";230;c(639365, 7691755);0,4346851373557;233,630246692108;2023-08-21
"231";231;c(639375, 7691755);0,425890560771222;232,140440597075;2023-08-20
"232";232;c(639385, 7691755);0,435482761531603;232,43243079117;2023-08-20
"233";233;c(639395, 7691755);0,434577535233984;228,754339146013;2023-08-16
"234";234;c(639405, 7691755);0,459977071062895;229,829385127672;2023-08-17
"235";235;c(639415, 7691755);0,48733776473091;231,502687848097;2023-08-19
"236";236;c(639425, 7691755);0,468137288393336;231,80396430126;2023-08-19
"237";237;c(639435, 7691755);0,442266508689499;231,087505859654;2023-08-19
"238";238;c(639445, 7691755);0,437995491316542;231,161592246917;2023-08-19
"239";239;c(639455, 7691755);0,445480625072378;230,406420172993;2023-08-18
"240";240;c(639465, 7691755);0,469934209657367;230,040931619005;2023-08-18
"241";241;c(639475, 7691755);0,444642987611587;229,655434505941;2023-08-17
"242";242;c(639485, 7691755);0,376497926314187;228,780577962243;2023-08-16
"243";243;c(639495, 7691755);0,393450991774444;227,42673218554;2023-08-15
"244";244;c(639505, 7691755);0,443955439368438;225,808048214843;2023-08-13
"245";245;c(639515, 7691755);0,472890135759371;226,535275538059;2023-08-14
"246";246;c(639175, 7691745);0,46023693006282;230,419183175341;2023-08-18
"247";247;c(639185, 7691745);0,449306940092356;229,676882804742;2023-08-17
"248";248;c(639195, 7691745);0,429937117216468;228,181637917947;2023-08-16
"249";249;c(639205, 7691745);0,424365814746125;229,801618572572;2023-08-17
"250";250;c(639215, 7691745);0,398814853775548;230,436266131797;2023-08-18
"251";251;c(639225, 7691745);0,378191340794729;229,902177249329;2023-08-17
"252";252;c(639235, 7691745);0,388143773605407;229,72600891933;2023-08-17
"253";253;c(639245, 7691745);0,398713560367469;229,220196470877;2023-08-17
"254";254;c(639255, 7691745);0,397305988750304;228,03376140918;2023-08-16
"255";255;c(639265, 7691745);0,381637879167101;227,830302264156;2023-08-15
"256";256;c(639275, 7691745);0,36622048378922;228,429105347019;2023-08-16
"257";257;c(639285, 7691745);0,34922833397286;228,151110083942;2023-08-16
"258";258;c(639295, 7691745);0,334082551751635;227,495431322321;2023-08-15
"259";259;c(639305, 7691745);0,324144570186036;226,426083885504;2023-08-14
"260";260;c(639315, 7691745);0,322394628179609;227,991475069797;2023-08-15
"261";261;c(639325, 7691745);0,325367217956227;226,990162521226;2023-08-14
"262";262;c(639335, 7691745);0,338688845426077;228,80365186826;2023-08-16
"263";263;c(639345, 7691745);0,401566723070573;233,566104115747;2023-08-21
"264";264;c(639355, 7691745);0,441217667117598;232,729398878651;2023-08-20
"265";265;c(639365, 7691745);0,46967514519929;232,196767469479;2023-08-20
"266";266;c(639375, 7691745);0,465639307207312;231,374743679673;2023-08-19
"267";267;c(639385, 7691745);0,45975752605591;229,497312231004;2023-08-17
"268";268;c(639395, 7691745);0,474966084904736;228,304314400062;2023-08-16
"269";269;c(639405, 7691745);0,492075797068537;227,153756438754;2023-08-15
"270";270;c(639415, 7691745);0,506919043400558;227,745875757664;2023-08-15
"271";271;c(639425, 7691745);0,490908009312989;228,838228758243;2023-08-16
"272";272;c(639435, 7691745);0,47774072989705;228,522768973246;2023-08-16
"273";273;c(639445, 7691745);0,462034894910175;229,331456792348;2023-08-17
"274";274;c(639455, 7691745);0,433131188357947;229,629189017862;2023-08-17
"275";275;c(639465, 7691745);0,441567836831382;230,828942513577;2023-08-18
"276";276;c(639475, 7691745);0,420973140033311;230,913561274243;2023-08-18
"277";277;c(639485, 7691745);0,397757646620448;229,839621006042;2023-08-17
"278";278;c(639495, 7691745);0,409603143176355;228,741926877676;2023-08-16
"279";279;c(639505, 7691745);0,449588572359062;226,797300620201;2023-08-14
"280";280;c(639515, 7691745);0,491239868133562;226,780884792042;2023-08-14
"281";281;c(639175, 7691735);0,39380082594289;233,551230763886;2023-08-21
"282";282;c(639185, 7691735);0,391680217355315;232,761494492566;2023-08-20
"283";283;c(639195, 7691735);0,366007038319367;232,030589887752;2023-08-20
"284";284;c(639205, 7691735);0,388939162919996;231,869644104114;2023-08-19
"285";285;c(639215, 7691735);0,402052392717451;233,881351993285;2023-08-21
"286";286;c(639225, 7691735);0,392636358155869;232,514358451041;2023-08-20
"287";287;c(639235, 7691735);0,39424828079791;229,422301548904;2023-08-17
"288";288;c(639245, 7691735);0,40855415497208;229,297373840825;2023-08-17
"289";289;c(639255, 7691735);0,411865167683573;227,564624651994;2023-08-15
"290";290;c(639265, 7691735);0,408615597443713;227,131326101258;2023-08-15
"291";291;c(639275, 7691735);0,393006304155278;226,991966445272;2023-08-14
"292";292;c(639285, 7691735);0,380146990457433;227,179432256831;2023-08-15
"293";293;c(639295, 7691735);0,374132197488507;226,706172936829;2023-08-14
"294";294;c(639305, 7691735);0,367353820482094;227,485237246678;2023-08-15
"295";295;c(639315, 7691735);0,363088807556778;227,800727682825;2023-08-15
"296";296;c(639325, 7691735);0,359645625219855;227,373158523031;2023-08-15
"297";297;c(639335, 7691735);0,342862783552846;227,821819279132;2023-08-15
"298";298;c(639345, 7691735);0,357838614254433;229,850679507032;2023-08-17
"299";299;c(639355, 7691735);0,374954360886477;231,42554447912;2023-08-19
"300";300;c(639365, 7691735);0,368758821583469;230,48388736885;2023-08-18
"301";301;c(639375, 7691735);0,376461354098865;229,433139832403;2023-08-17
"302";302;c(639385, 7691735);0,409585958812386;226,455307443346;2023-08-14
"303";303;c(639395, 7691735);0,467319113566191;227,577041358491;2023-08-15
"304";304;c(639405, 7691735);0,509483261208516;227,987361901785;2023-08-15
"305";305;c(639415, 7691735);0,533490167377749;227,888901589391;2023-08-15
"306";306;c(639425, 7691735);0,535978511776193;226,801287852864;2023-08-14
"307";307;c(639435, 7691735);0,522971772734309;227,106876707112;2023-08-15
"308";308;c(639445, 7691735);0,514772075970541;228,279483841186;2023-08-16
"309";309;c(639455, 7691735);0,519040429921006;230,630452108708;2023-08-18
"310";310;c(639465, 7691735);0,472369495080784;230,570172138934;2023-08-18
"311";311;c(639475, 7691735);0,422933468362316;234,256443944865;2023-08-22
"312";312;c(639485, 7691735);0,385328201111406;231,966383848314;2023-08-19
"313";313;c(639495, 7691735);0,438315579813207;229,99920214498;2023-08-17
"314";314;c(639505, 7691735);0,457814356632298;227,878854998948;2023-08-15
"315";315;c(639515, 7691735);0,497284484197735;228,186373113756;2023-08-16
"316";316;c(639175, 7691725);0,279313643739442;238,311772903282;2023-08-26
"317";317;c(639185, 7691725);0,294629429132328;236,877539750159;2023-08-24
"318";318;c(639195, 7691725);0,257045654558169;235,491811387721;2023-08-23
"319";319;c(639205, 7691725);0,296220820309827;237,701940401679;2023-08-25
"320";320;c(639215, 7691725);0,309414573312097;237,041158229615;2023-08-25
"321";321;c(639225, 7691725);0,322095013314538;231,803857840234;2023-08-19
"322";322;c(639235, 7691725);0,37694995792117;229,685297238655;2023-08-17
"323";323;c(639245, 7691725);0,408805765451689;227,086398345316;2023-08-15
"324";324;c(639255, 7691725);0,418332854824257;228,097326307379;2023-08-16
"325";325;c(639265, 7691725);0,421535907502403;229,543704238495;2023-08-17
"326";326;c(639275, 7691725);0,410035461572988;227,79998710606;2023-08-15
"327";327;c(639285, 7691725);0,405402347576455;227,652357242729;2023-08-15
"328";328;c(639295, 7691725);0,404022805443674;228,252850280616;2023-08-16
"329";329;c(639305, 7691725);0,389410697585845;227,446937710174;2023-08-15
"330";330;c(639315, 7691725);0,391921704955166;228,090639676029;2023-08-16
"331";331;c(639325, 7691725);0,391511102301592;227,972243337314;2023-08-15
"332";332;c(639335, 7691725);0,384672796681116;228,50930815782;2023-08-16
"333";333;c(639345, 7691725);0,367308122920804;229,467787124449;2023-08-17
"334";334;c(639355, 7691725);0,309173193119932;226,817933332699;2023-08-14
"335";335;c(639365, 7691725);1,35344882670665;271,294537274462;2025-09-28
"336";336;c(639375, 7691725);0,291346642407007;226,105916950652;2023-08-14
"337";337;c(639385, 7691725);0,360454983769159;225,967345057623;2023-08-13
"338";338;c(639395, 7691725);0,418849680179846;226,433299432458;2023-08-14
"339";339;c(639405, 7691725);0,471046368140378;227,176461766212;2023-08-15
"340";340;c(639415, 7691725);0,514586199526093;227,295695093489;2023-08-15
"341";341;c(639425, 7691725);0,542401055630762;227,784240903638;2023-08-15
"342";342;c(639435, 7691725);0,543331360779121;230,556870676483;2023-08-18
"343";343;c(639445, 7691725);0,533958474290557;230,628133166691;2023-08-18
"344";344;c(639455, 7691725);0,528498381594545;230,855903286691;2023-08-18
"345";345;c(639465, 7691725);0,498251610159059;232,127758791252;2023-08-20
"346";346;c(639475, 7691725);0,442340033623623;230,769077362947;2023-08-18
"347";347;c(639485, 7691725);0,426849096838851;229,480838865496;2023-08-17
"348";348;c(639495, 7691725);0,444425819267053;230,930270305282;2023-08-18
"349";349;c(639505, 7691725);0,435551040631253;231,668460518511;2023-08-19
"350";350;c(639515, 7691725);0,44217447018309;229,99017206777;2023-08-17
"351";351;c(639175, 7691715);0,26455208119296;236,94079806401;2023-08-24
"352";352;c(639185, 7691715);0,292632271884941;237,070816452;2023-08-25
"353";353;c(639195, 7691715);0,25646392951603;237,748555021393;2023-08-25
"354";354;c(639205, 7691715);0,240500352629169;236,960947639476;2023-08-24
"355";355;c(639215, 7691715);0,205289756115235;235,056940051705;2023-08-23
"356";356;c(639225, 7691715);0,240723382914439;234,168498765859;2023-08-22
"357";357;c(639235, 7691715);0,279420923303405;230,575704215105;2023-08-18
"358";358;c(639245, 7691715);0,337284719891613;225,733424015198;2023-08-13
"359";359;c(639255, 7691715);0,351005316530063;226,398459346892;2023-08-14
"360";360;c(639265, 7691715);0,340208542591427;228,779471190395;2023-08-16
"361";361;c(639275, 7691715);0,355621166090714;229,955207310344;2023-08-17
"362";362;c(639285, 7691715);0,382074481749441;231,978570005322;2023-08-19
"363";363;c(639295, 7691715);0,388498553526006;231,267392175807;2023-08-19
"364";364;c(639305, 7691715);0,377827833064657;229,096822750817;2023-08-17
"365";365;c(639315, 7691715);0,40716056500969;227,530531974564;2023-08-15
"366";366;c(639325, 7691715);0,430586225069419;227,644849843236;2023-08-15
"367";367;c(639335, 7691715);0,432512061328453;228,696258516622;2023-08-16
"368";368;c(639345, 7691715);0,419160219105834;228,291388513422;2023-08-16
"369";369;c(639355, 7691715);0,376324943579675;230,282244794762;2023-08-18
"370";370;c(639365, 7691715);0,319517803363851;228,814819237992;2023-08-16
"371";371;c(639375, 7691715);0,322747125224851;224,90114755628;2023-08-12
"372";372;c(639385, 7691715);0,369445736767375;224,978707414641;2023-08-12
"373";373;c(639395, 7691715);0,399453057791106;225,977120463551;2023-08-13
"374";374;c(639405, 7691715);0,424867140041897;225,582471709564;2023-08-13
"375";375;c(639415, 7691715);0,471243360239896;226,905426961363;2023-08-14
"376";376;c(639425, 7691715);0,51119094058231;228,670217552903;2023-08-16
