 -2.162477837 9.904641257 4.606682211 -216.6203682 0.177172301
 -1.868490671 9.904654393 4.606657159 -218.4812963 0.05755753512
 -2.478997048 9.904627114 4.606709182 -218.3851415 0.06336678787
 -2.162314152 9.008478786 6.057661275 -218.745235 0.04420537254
 -2.16268255 11.02542003 2.792026287 -218.5455028 0.053978109
 -2.162467106 11.25526489 5.44086255 -218.6035946 0.05093176281
 -2.162493272 7.962177004 3.406965685 -218.2051305 0.07586465677
 -2.345347391 9.430232759 2.866349038 -218.2464616 0.07279299603
 -2.345332284 11.33149793 4.04061994 -219.1111344 0.03065963429
 -2.345134696 8.265751188 4.751764277 -218.077743 0.0861714019
 -2.345119589 10.16701636 5.92603518 -218.6979803 0.04634442832
 -1.99287137 9.430248509 2.866319002 -218.2238611 0.07445688492
 -1.992856263 11.33151368 4.040589905 -219.0887984 0.03135215383
 -1.992658675 8.265766938 4.751734242 -218.0580379 0.08788626332
 -1.992643568 10.16703211 5.926005144 -218.6784232 0.04725971232
