"","sample.id","year","latitude","longitude","n.obs","ndvi.gs.avg","ndvi.gs.med","ndvi.gs.q90","ndvi.max","ndvi.max.lwr","ndvi.max.upr","ndvi.max.doy"
"1","kluane_high_1",1985,60.9643862,-138.4188455,2,0.731831642623008,0.731831642623008,0.731831642623008,0.732172004029194,0.732127949466185,0.732216058592202,206
"2","kluane_high_1",1986,60.9643862,-138.4188455,6,0.714398579592375,0.724423458890864,0.724780023399273,0.729594155070389,0.695315520622201,0.730033608350587,206
"3","kluane_high_1",1987,60.9643862,-138.4188455,6,0.585299383171352,0.585299383171352,0.586007557081495,0.597511397555021,0.586022920128665,0.635131897712361,196
"4","kluane_high_1",1988,60.9643862,-138.4188455,4,0.732953292831608,0.732953292831608,0.732953292831608,0.734875136418887,0.733058682344485,0.754711681055137,195
"5","kluane_high_1",1989,60.9643862,-138.4188455,35,0.62987868233858,0.651630360392349,0.687918371085457,0.687918371085457,0.547627070407454,0.705502853997461,191
"6","kluane_high_1",1990,60.9643862,-138.4188455,8,0.681031581390342,0.696749120875347,0.739162431829901,0.739162431829901,0.627233453184385,0.749356963839977,184
"7","kluane_high_1",1992,60.9643862,-138.4188455,2,0.559566886755669,0.559566886755669,0.582663895385058,0.589463618843055,0.564031114768759,0.614896122917351,236
"8","kluane_high_1",1993,60.9643862,-138.4188455,4,0.499194419838145,0.499194419838145,0.540690610842009,0.540690610842009,0.48220716967239,0.551419533006571,236
"9","kluane_high_1",1994,60.9643862,-138.4188455,24,0.58954977098929,0.574442391295979,0.649655439622981,0.649655439622981,0.545895351434869,0.672147792397678,236
"10","kluane_high_1",1995,60.9643862,-138.4188455,8,0.494943682066136,0.518182819482185,0.536239873816792,0.6056437146779,0.511060402145935,0.641015530473492,236
"11","kluane_high_1",1996,60.9643862,-138.4188455,3,0.641522465915316,0.649580429444261,0.6571172746,0.664433229453311,0.647360447728743,0.668394600147625,236
"12","kluane_high_1",1997,60.9643862,-138.4188455,2,0.508555486106509,0.508555486106509,0.590413251060711,0.590413251060711,0.515830187579989,0.66170269893124,211
"13","kluane_high_1",1998,60.9643862,-138.4188455,6,0.586104893883453,0.616856746393066,0.652904999170088,0.652904999170088,0.498319744959175,0.763216212832292,214
"14","kluane_high_1",1999,60.9643862,-138.4188455,21,0.600533037018988,0.612621883117698,0.691833146152132,0.691833146152132,0.544139505508588,0.697251724395842,216
"15","kluane_high_1",2000,60.9643862,-138.4188455,2,0.517944189332392,0.517944189332392,0.517944189332392,0.601100625882942,0.596580883964426,0.605620367801458,219
"16","kluane_high_1",2001,60.9643862,-138.4188455,8,0.652872469815048,0.645421753681347,0.677103918727036,0.68689050762091,0.652910630702683,0.712415702375438,204
"17","kluane_high_1",2002,60.9643862,-138.4188455,5,0.563023566536903,0.547776456599287,0.639990703439727,0.639990703439727,0.557670333288971,0.640070681089849,187
"18","kluane_high_1",2003,60.9643862,-138.4188455,18,0.613480371357729,0.632316885562982,0.669172581610679,0.669172581610679,0.593532576968996,0.702412508394714,190
"19","kluane_high_1",2004,60.9643862,-138.4188455,18,0.614386559087688,0.612950959539126,0.68687006530851,0.68687006530851,0.515942988239127,0.691566361132146,195
"20","kluane_high_1",2005,60.9643862,-138.4188455,4,0.482353344460765,0.482353344460765,0.493460760534098,0.548738565130812,0.519489071792737,0.558402140579013,199
"21","kluane_high_1",2006,60.9643862,-138.4188455,4,0.568581670448935,0.568581670448935,0.644687354960549,0.644687354960549,0.492475985937322,0.667499551981243,190
"22","kluane_high_1",2007,60.9643862,-138.4188455,10,0.529945767644108,0.541638038537396,0.636860977649277,0.636860977649277,0.510428662396208,0.679799602238792,189
"23","kluane_high_1",2008,60.9643862,-138.4188455,8,0.606846150798825,0.627474062309072,0.682196916215469,0.692674874485387,0.561773184855529,0.714181695917616,192
"24","kluane_high_1",2009,60.9643862,-138.4188455,28,0.58189429349962,0.645714455319181,0.661893294014934,0.661893294014934,0.549051310019533,0.684922479567961,202
"25","kluane_high_1",2010,60.9643862,-138.4188455,17,0.616635735862422,0.640849843372332,0.684005099230394,0.688134981462085,0.578977210801351,0.714681522693827,202
"26","kluane_high_1",2011,60.9643862,-138.4188455,12,0.701150658636806,0.693073149894425,0.737931811847126,0.75950511447067,0.680524522911249,0.792409164699942,202
"27","kluane_high_1",2012,60.9643862,-138.4188455,3,0.643467319119189,0.643467319119189,0.643467319119189,0.730864274166753,0.714538138965881,0.750404025340223,199
"28","kluane_high_1",2013,60.9643862,-138.4188455,18,0.598788628205571,0.608194310845079,0.703926835604995,0.703926835604995,0.57408207833238,0.724763704040884,204
"29","kluane_high_1",2014,60.9643862,-138.4188455,21,0.659851755140046,0.656849259648839,0.709327153968398,0.709327153968398,0.622879105919554,0.744593583157393,206
"30","kluane_high_1",2015,60.9643862,-138.4188455,23,0.600052862926064,0.622562304209563,0.653429533243231,0.653429533243231,0.511462642999911,0.747688398708343,209
"31","kluane_high_1",2016,60.9643862,-138.4188455,25,0.591298403685332,0.57019776220197,0.699988411173718,0.699988411173718,0.531170666196542,0.733481913945664,205
"32","kluane_high_1",2017,60.9643862,-138.4188455,36,0.677714154645915,0.681547826521211,0.751735142730052,0.751735142730052,0.652287207239844,0.754005649177586,202
"33","kluane_high_1",2018,60.9643862,-138.4188455,26,0.583833468766118,0.621363274223485,0.625878092236165,0.630597006002672,0.562729866987592,0.706030130285978,199
"34","kluane_high_1",2019,60.9643862,-138.4188455,33,0.548966880543544,0.576472700544314,0.665039978146756,0.665039978146756,0.588760259271563,0.756723576691707,202
