X,Y,2022-04-04,2022-05-12,2022-05-29,2022-06-08,2022-07-08,2022-07-21,2022-07-26,2022-08-12,2022-09-16,2022-09-24,2022-09-29,2022-10-06,id,2022-10-07,2022-10-10,2022-12-13
315075,6764115,-0.0104691740984878,-0.0187811422000767,-0.085701499216827,-0.0600641907381935,0.510999371464488,0.504015735125389,0.54491392801252,0.532846715328467,0.268079381096536,0.260928961748634,-0.0449394294646346,-0.0486707566462168,"318",0,0,0
315085,6764115,-0.0107134278164785,-0.0149368058215243,-0.0807649043869516,-0.0636363636363636,0.483015205435134,0.49190617773373,0.519745222929936,0.521480087801819,0.278600269179004,0.237704918032787,-0.0460811343048444,-0.0490033222591362,"319",0,0,0
315095,6764115,-0.0158485476179007,-0.0141167493323159,-0.0799752711740572,-0.0672727272727273,0.467231822627975,0.496774193548387,0.502365801925273,0.507893477914208,0.270223752151463,0.253155680224404,-0.0468384074941452,-0.0444726810673443,"320",0,0,0
315105,6764115,-0.0153742995354184,-0.0175038051750381,-0.0830494275342083,-0.0687300864815658,0.432249322493225,0.473264696114248,0.485485485485485,0.488552079974202,0.273047149894441,0.232664554734248,-0.03046875,-0.0538267451640034,"321",0,0,0
315115,6764115,-0.00516171804707108,-0.0140737923164701,-0.0825932504440497,-0.0648526077097506,0.429539295392954,0.467597208374875,0.488372093023256,0.496598639455782,0.281271596406358,0.253462603878116,-0.0492454328832407,-0.0485106382978723,"322",0,0,0
315125,6764115,-0.0113722517058378,-0.0125714285714286,-0.0847000674005841,-0.0661268556005398,0.455986787778695,0.488432714239166,0.50197628458498,0.514445331205108,0.286926994906621,0.255244755244755,-0.0422647527910686,-0.0516431924882629,"323",0,0,0
315135,6764115,-0.0138557095078834,-0.0141167493323159,-0.0856757364515404,-0.0619307832422587,0.467625899280576,0.4921875,0.516050187387975,0.524590163934426,0.300708741140736,0.249315068493151,-0.0498417721518987,-0.0441426146010187,"324",0,0,0
315145,6764115,-0.00881545353822438,-0.0133843212237094,-0.0840208789358478,-0.0634191176470588,0.44765702891326,0.47977638934561,0.484411666107945,0.499029126213592,0.280646294344924,0.250696378830084,-0.0404440919904837,-0.0508764429243266,"325",0,0,0
315155,6764115,-0.0101485512575379,-0.0153256704980843,-0.0857881718012143,-0.0622559154606019,0.417495711835334,0.470313542361574,0.457931034482759,0.480851063829787,0.268940754039497,0.231783229586232,-0.0395799676898223,-0.0528138528138528,"326",0,0,0
315165,6764115,-0.0129805786761792,-0.0154798761609907,-0.085801320020308,-0.0631168235024099,0.42401918793901,0.483258370814593,0.475820087926953,0.502445386371047,0.280777537796976,0.244822485207101,-0.0460772104607721,-0.0497089117778773,"327",0,0,0
315175,6764115,-0.00882117080994387,-0.0158730158730159,-0.0848687567322411,-0.0616719963453632,0.446236559139785,0.522402440982817,0.497191939213743,0.526582278481013,0.287472845763939,0.259716672720668,-0.0440931780366057,-0.0407239819004525,"328",0,0,0
315185,6764115,-0.01323706377858,-0.0166602092212321,-0.0843005152012682,-0.0593607305936073,0.467549668874172,0.537974683544304,0.517509727626459,0.539670070699136,0.298747763864043,0.255592225889256,-0.0425980598903416,-0.0511669658886894,"329",0,0,0
315195,6764115,-0.0107720827696778,-0.0167772142021069,-0.0858175248419151,-0.0629434653238727,0.474514962183492,0.514569428617939,0.531804972554085,0.537982565379826,0.300070771408351,0.251267197682839,-0.043261231281198,-0.0567724631202503,"330",0,0,0
315205,6764115,-0.00564576567574319,-0.0209627329192547,-0.0857400722021661,-0.0650724304437802,0.466135458167331,0.501955671447197,0.536204146730463,0.543023078098732,0.28955640936081,0.240364400840925,-0.0502613590671492,-0.0518453427065026,"331",0,0,0
315215,6764115,-0.0143949171051325,-0.0207852193995381,-0.0820695807314897,-0.0686595049042504,0.452388797364086,0.504340704340704,0.504041383769803,0.518229978186351,0.280470914127424,0.244272118434967,-0.0386162510056315,-0.0508474576271186,"332",0,0,0
315225,6764115,-0.00724963751812409,-0.0173410404624277,-0.0838137472283814,-0.070277842633668,0.448478900883219,0.491167244510484,0.488067996077149,0.495362364408112,0.301609038000685,0.260143198090692,-0.0496287612348574,-0.0529411764705882,"333",0,0,0
315235,6764115,-0.0111594855627283,-0.0191717791411043,-0.0855614973262032,-0.0679793717768401,0.449934980494148,0.492379058979457,0.494988684125445,0.504111321948134,0.293360433604336,0.261506989430617,-0.042862760519072,-0.0420168067226891,"334",0,0,0
315245,6764115,-0.0119727755973968,-0.0176515732924021,-0.0845195729537367,-0.0658627087198516,0.455731289744008,0.53391959798995,0.492439184746877,0.51266812636847,0.266896551724138,0.240993354319692,-0.0457620374054914,-0.0471698113207547,"335",0,0,0
315255,6764115,-0.0130913418625409,-0.0161787365177196,-0.0853059401518535,-0.0613934237755806,0.495007132667618,0.591933570581257,0.518971265280203,0.528789293495176,0.281054823039556,0.232174218475588,-0.0345401581356638,-0.0499108734402852,"336",0,0,0
315265,6764115,-0.0099342658033905,-0.0201863354037267,-0.0828512048531146,-0.069060773480663,0.533704390847248,0.590149516270888,0.564067066605138,0.564981132075472,0.263766145479266,0.221232876712329,-0.0430743243243243,-0.0474469046543154,"337",0,0,0
315275,6764115,-0.013899193747836,-0.018897030466641,-0.0829968595782862,-0.0634993147555962,0.563658099222953,0.577548887893716,0.597912740976953,0.597496799886218,0.246042216358839,0.212424849699399,-0.0400667779632721,-0.04997748761819,"338",0,0,0
315285,6764115,-0.010477299185099,-0.0183908045977011,-0.0825657343828504,-0.0586097228532485,0.532248342374925,0.550045913682277,0.603655054254712,0.6085609687412,0.266431548573261,0.227912932138284,-0.043581616481775,-0.0412017167381974,"339",0,0,0
315295,6764115,-0.00873320537428023,-0.0170261066969353,-0.0861088097210715,-0.0580110497237569,0.477471740168763,0.509333333333333,0.565035174375094,0.568929736139935,0.257009345794392,0.231779382797111,-0.0418641390205371,-0.0436573311367381,"340",0,0,0
315305,6764115,-0.0094151212553495,-0.019578313253012,-0.0847104035135877,-0.0621942697414396,0.486829268292683,0.498800137127185,0.538218072479823,0.532232949236998,0.249566122874002,0.230191256830601,-0.0171476369719783,-0.0266094420600858,"341",0,0,0
315315,6764115,-0.0112981107308612,-0.0204994409243384,-0.0877346137058053,-0.0632911392405063,0.475950218634376,0.514363885088919,0.517915309446254,0.521273140630075,0.235358312113496,0.21977240398293,-0.0194862710363153,-0.0111656989727557,"342",0,0,0
315325,6764115,-0.0107948969578018,-0.0180722891566265,-0.0886075949367089,-0.0659053057339995,0.495327102803738,0.535175453466689,0.540241282432656,0.529843281093698,0.235294117647059,0.215256797583082,-0.0107637109174782,-0.00906500906500906,"343",0,0,0
315335,6764115,-0.00643756508567642,-0.019310867095797,-0.0844444444444444,-0.0494479116658665,0.514419852448021,0.551570982069419,0.5616211745244,0.562551508158892,0.258144408458754,0.209553158705701,-0.0152855993563958,-0.031471505528778,"344",0,0,0
315345,6764115,-0.0103328412932717,-0.0172877449097196,-0.0846394984326019,-0.0594645818526416,0.542430414120842,0.590315387065945,0.581364392678869,0.580878639959603,0.259563965446318,0.215339233038348,0.0255720053835801,0.0305980528511822,"345",0,0,0
315355,6764115,-0.00867206046218691,-0.0166473093302362,-0.0836330935251798,-0.0605692045730966,0.57027027027027,0.615264310290898,0.604628736740598,0.595524107289781,0.259197324414716,0.216114141838019,-0.00964187327823691,0.0104555638536221,"346",0,0,0
315365,6764115,-0.00749937919046437,-0.0166473093302362,-0.0873350182532996,-0.0558276199804114,0.567373572593801,0.635080342393753,0.603978862294063,0.600512163892446,0.27572347266881,0.211710814578769,0.0135593220338983,-0.0105708245243129,"347",0,0,0
315375,6764115,-0.0116261663589641,-0.0112621359223301,-0.0842540653861409,-0.0545029239766082,0.514768652893973,0.630782787487149,0.589966232513266,0.6075,0.282071400549235,0.214642928585717,-0.0155440414507772,0.0232558139534884,"348",0,0,0
315385,6764115,-0.0121999212908304,-0.0158853157690818,-0.0842391304347826,-0.0504003768252473,0.497418817651957,0.606317636735888,0.613144137415982,0.623651145602365,0.285714285714286,0.240469208211144,-0.0371108343711083,-0.0221274326846174,"349",0,0,0
315395,6764115,-0.01003861003861,-0.0177880897138438,-0.0874576271186441,-0.0557042082218438,0.530599369085173,0.588183161004431,0.622369558950706,0.614914069327119,0.292038495188101,0.254001391788448,-0.0158730158730159,-0.0262901655306719,"350",0,0,0
315055,6764105,-0.0141330575663564,-0.0139318885448916,-0.0846935281360575,-0.0576923076923077,0.506660542030317,0.559405940594059,0.573540172691351,0.570728896571593,0.261990212071778,0.219496238141969,-0.0395622895622896,-0.0471063257065949,"351",0,0,0
315065,6764105,-0.0122196594199342,-0.0119552641727729,-0.0845223769411495,-0.0618415025194686,0.543817163614348,0.568555197297712,0.6,0.58726549175668,0.270058708414873,0.246134020618557,-0.0417000801924619,-0.0530401034928849,"352",0,0,0
315075,6764105,-0.0114716163655162,-0.0132192846034215,-0.0885257065032346,-0.059663671964985,0.535823637477036,0.53067678684377,0.582636750256636,0.576112412177986,0.267939433838051,0.245146429746627,-0.0437549721559268,-0.0528094634558513,"353",0,0,0
315085,6764105,-0.0117370892018779,-0.0166731291198139,-0.0829335161069226,-0.0650779101741522,0.501256281407035,0.511514758352254,0.545426736004894,0.547802446760308,0.275780987571381,0.229480737018425,-0.0392871607938437,-0.0516795865633075,"354",0,0,0
315095,6764105,-0.0145111024542267,-0.0150521034349672,-0.0838387846493963,-0.0653950953678474,0.488401652367334,0.501875713586691,0.526756116811365,0.530135301353014,0.2733469665985,0.242941791565005,-0.0380479735318445,-0.0436315557514323,"355",0,0,0
315105,6764105,-0.0125584112149533,-0.0177469135802469,-0.0863081789426118,-0.0646630236794171,0.471203319502075,0.474462365591398,0.529110684580934,0.524882629107981,0.282405807120636,0.241090146750524,-0.0434782608695652,-0.0571307659754549,"356",0,0,0
315115,6764105,-0.0101508120649652,-0.0143133462282398,-0.0880027112516945,-0.0652024708304736,0.462207357859532,0.479194630872483,0.519364770701669,0.511054149311118,0.286549707602339,0.256925207756233,-0.0400622325943213,-0.0573461699455839,"357",0,0,0
315125,6764105,-0.012413926874212,-0.0162538699690402,-0.0864800408835387,-0.0646766169154229,0.474926253687316,0.504623513870542,0.51421188630491,0.513513513513513,0.266016713091922,0.229782686141788,-0.0304526748971193,-0.0436700485222761,"358",0,0,0
315135,6764105,-0.0125116530101565,-0.0173946656358717,-0.0859250851305335,-0.0670897552130553,0.484616636822399,0.512267413140128,0.533419023136247,0.52483391331857,0.275945852134675,0.231802120141343,-0.0419261104192611,-0.0457809694793537,"359",0,0,0
315145,6764105,-0.014686379488187,-0.0157996146435453,-0.0847304032623471,-0.0678316854449299,0.459218981710331,0.485752153744201,0.500333111259161,0.506443298969072,0.264945171559958,0.245995016019936,-0.039708265802269,-0.0528169014084507,"360",0,0,0
315155,6764105,-0.0113641954051262,-0.0168582375478927,-0.0836388246573797,-0.0697459584295612,0.432332095848802,0.462105969148223,0.473789984927148,0.489512746047112,0.27562965590635,0.253571428571429,-0.0447058823529412,-0.0464716006884682,"361",0,0,0
315165,6764105,-0.0154603643525357,-0.0161912104857363,-0.0831554107203056,-0.0681348933241569,0.440376217668794,0.485886086520795,0.48729792147806,0.498636728147554,0.291272344900105,0.266571632216679,-0.0371248025276461,-0.046100818612667,"362",0,0,0
315175,6764105,-0.0127357093493928,-0.0162162162162162,-0.0839125275470419,-0.0664838930774503,0.452617627567926,0.510498687664042,0.503583061889251,0.524407471354575,0.298728813559322,0.253996447602131,-0.0393890675241158,-0.0507152145643693,"363",0,0,0
315185,6764105,-0.0107355864811133,-0.0162538699690402,-0.0806296902330305,-0.0629434653238727,0.46415592996366,0.533354612192786,0.513338722716249,0.53436668232347,0.299354163030197,0.254845656855707,-0.032626427406199,-0.0526315789473684,"364",0,0,0
315195,6764105,-0.0107441305212893,-0.0167641325536062,-0.0828629487468955,-0.0605922551252847,0.480655737704918,0.535131642707156,0.535003211303789,0.536730228196311,0.296499656829101,0.26588569400071,-0.0364238410596026,-0.0469798657718121,"365",0,0,0
315205,6764105,-0.0119834916215007,-0.0201706749418154,-0.0861122119685218,-0.0618181818181818,0.507926442612555,0.523004389530158,0.57814871016692,0.574263379434756,0.278865631330182,0.269256089532587,-0.046594982078853,-0.0466011115861479,"366",0,0,0
315215,6764105,-0.00889653477512902,-0.0149827122550903,-0.0813953488372093,-0.0648810898175941,0.514382926074853,0.499346405228758,0.585426766563831,0.576608187134503,0.286085825747724,0.249674054758801,-0.0444186944766319,-0.049855789039967,"367",0,0,0
315225,6764105,-0.00933300757390667,-0.0152322924600152,-0.0843453668274829,-0.068878138677724,0.504702194357367,0.479068252158332,0.569802276812463,0.554585152838428,0.28930412371134,0.255402750491159,-0.0474040632054176,-0.053392211963067,"368",0,0,0
315235,6764105,-0.0109922178988327,-0.0212765957446809,-0.0859688195991091,-0.066482631700023,0.503488913009769,0.489673117580094,0.55642965204236,0.553156883040071,0.290812954395241,0.253351206434316,-0.0417956656346749,-0.0425880425880426,"369",0,0,0
315245,6764105,-0.00971906580919685,-0.017208413001912,-0.0842945874001775,-0.0673408411859343,0.488518402013212,0.498714652956298,0.527364757987978,0.527294906983837,0.278266756939743,0.23965811965812,-0.0532452390205985,-0.0500620604054613,"370",0,0,0
315255,6764105,-0.0136574970941496,-0.0198928844682479,-0.0842621489077129,-0.0644490644490645,0.505,0.541809138949332,0.535901386748844,0.531428571428571,0.278920741989882,0.249829351535836,-0.0381209087408548,-0.048440065681445,"371",0,0,0
315265,6764105,-0.00590099975615704,-0.0173276857912977,-0.0829224562976244,-0.066543438077634,0.53157325922495,0.576765996067161,0.55903097209445,0.560830860534125,0.26963617817069,0.238585650532097,-0.0419354838709677,-0.0483592400690846,"372",0,0,0
315275,6764105,-0.00954358898284132,-0.0146379044684129,-0.0825986860576113,-0.0632329271096804,0.521571053038503,0.606021131856998,0.556301495270064,0.571641346440274,0.244727150987613,0.213406292749658,-0.0401023890784983,-0.0395634379263302,"373",0,0,0
315285,6764105,-0.00934031003961074,-0.0143133462282398,-0.0877905664635522,-0.0602739726027397,0.491998098558073,0.599770147967246,0.594566661745165,0.60366814729904,0.276710481968318,0.23776705720193,-0.0263048016701461,-0.04102096627165,"374",0,0,0
315295,6764105,-0.00884271563179512,-0.0160796324655436,-0.0888739646295053,-0.0527765029830197,0.428381962864721,0.55531553772566,0.586512866015972,0.595169637722829,0.303347987825499,0.251509054325956,-0.0338389731621937,-0.0439882697947214,"375",0,0,0
315305,6764105,-0.00924161585365854,-0.0205635948210206,-0.0870525850640742,-0.0558891454965358,0.465009810333551,0.529373996789727,0.563983965464076,0.564079690752304,0.269114179858538,0.240641711229947,-0.0253651037663336,-0.0366707869798105,"376",0,0,0
315315,6764105,-0.00798953417745176,-0.0226244343891403,-0.0837508947745168,-0.0605918271488962,0.479946524064171,0.52569823169724,0.534193548387097,0.537923358244554,0.243340532757379,0.225174825174825,-0.0438521066208083,-0.0260026443367122,"377",0,0,0
315325,6764105,-0.00911654135338346,-0.0166540499621499,-0.0879379133191234,-0.0649350649350649,0.504937238493724,0.541929068611203,0.53988745448527,0.523362920783788,0.239044574007899,0.228826151560178,-0.0174987133299022,-0.0365693238621415,"378",0,0,0
315335,6764105,-0.0082904516866781,-0.0163311811621724,-0.0826758528725414,-0.057771331883007,0.528810092055915,0.568729641693811,0.570715474209651,0.550672798501107,0.243991853360489,0.206726825266612,0.041254688032731,0.00733496332518337,"379",0,0,0
315345,6764105,-0.00939922480620155,-0.0157874470542934,-0.0822990048082299,-0.0598290598290598,0.554239295989169,0.593734703866862,0.587187448929564,0.573725151253241,0.252279635258359,0.188780053428317,0.0669473684210526,0.0923007654209815,"380",0,0,0
315355,6764105,-0.00950235109717868,-0.0173946656358717,-0.0822948242954979,-0.056471764117941,0.56168939142002,0.608779857972886,0.596710422267911,0.590819672131147,0.258155457108337,0.211152111521115,0.0155826558265583,0.0199409158050222,"381",0,0,0
315365,6764105,-0.0124908155767818,-0.0187811422000767,-0.0835940992400536,-0.0464820929641859,0.56088387400094,0.60530889556012,0.597608370702541,0.593610812471203,0.246696035242291,0.196321188539087,-0.0211142203001781,-0.0140921409214092,"382",0,0,0
315375,6764105,-0.00863898899145974,-0.0142472083172892,-0.0838537020517395,-0.0590494479116659,0.534831097462421,0.594654788418708,0.571360684302234,0.564144202663202,0.268029309679907,0.204483958252802,0.0185022026431718,-0.0264778325123153,"383",0,0,0
315385,6764105,-0.012949923679157,-0.0186190845616757,-0.0820778052619744,-0.0497652582159624,0.511811023622047,0.612615293067539,0.588310038119441,0.594405594405594,0.29136400322841,0.218253148874664,0.0109000311429461,-0.0115183246073298,"384",0,0,0
315395,6764105,-0.0149884515209593,-0.0151221403644824,-0.0882569118561655,-0.058261700095511,0.550496954151972,0.617206801337015,0.644255319148936,0.633507853403141,0.320431708224786,0.256885890949972,-0.0237859266600595,-0.0296598639455782,"385",0,0,0
315055,6764095,-0.0152877697841727,-0.014948859166011,-0.0824504836480884,-0.0576923076923077,0.497711321330485,0.575686043080555,0.582775676462031,0.582292849035187,0.26,0.217585218222364,-0.0383014154870941,-0.047244094488189,"386",0,0,0
315065,6764095,-0.0108043217286915,-0.0149136577708006,-0.0855018587360595,-0.0641526787767303,0.526940639269406,0.597645327446652,0.594252873563218,0.602022187894959,0.264449467226348,0.228728566806859,-0.0427563304275633,-0.0496894409937888,"387",0,0,0
315075,6764095,-0.00870783705334801,-0.016922471467926,-0.0850127403289321,-0.0622253065001157,0.524861878453039,0.581703280168522,0.600229423573272,0.594289793004996,0.25928338762215,0.218973359324237,-0.049811636668062,-0.0509838998211091,"388",0,0,0
315085,6764095,-0.00932704844047738,-0.019669551534225,-0.085422469823584,-0.0619223659889094,0.499529042386185,0.544715447154472,0.567551446465851,0.564532594429051,0.264968574263976,0.222875816993464,-0.0440816326530612,-0.0530066815144766,"389",0,0,0
315095,6764095,-0.0131631431990427,-0.0187353629976581,-0.0881542699724518,-0.0635944700460829,0.499135356076089,0.526970954356846,0.544777254067204,0.545916841160634,0.271287128712871,0.224749163879599,-0.0425880425880426,-0.0448154657293497,"390",0,0,0
315105,6764095,-0.0124356989462119,-0.0145268943855516,-0.0855700848818536,-0.0639175257731959,0.512140930011109,0.508196721311475,0.569635751453933,0.56351004380003,0.279620853080569,0.236869565217391,-0.0473836011536877,-0.0442477876106195,"391",0,0,0
315115,6764095,-0.0135195364730352,-0.0125293657008614,-0.0888225843470278,-0.061262091202211,0.501697655618432,0.499504132231405,0.561550387596899,0.558299039780521,0.274905854159534,0.244398483281627,-0.0409404134576409,-0.0512483574244415,"392",0,0,0
315125,6764095,-0.0150674068199841,-0.0155642023346304,-0.085559076505206,-0.0610932475884244,0.498562759501757,0.506655710764174,0.532562192996356,0.530788177339901,0.265263884097965,0.237222418047233,-0.036105476673428,-0.0568031704095112,"393",0,0,0
315135,6764095,-0.0111061307834055,-0.013550135501355,-0.0848842487517022,-0.0691159586681975,0.491850431447747,0.522198731501057,0.520746220649727,0.523509985846831,0.269059829059829,0.251122625215889,-0.0424042815973652,-0.0547826086956522,"394",0,0,0
315145,6764095,-0.0112595706350398,-0.0142581888246628,-0.0849762066621346,-0.061524334251607,0.458823529411765,0.494722955145119,0.493699885452463,0.502868068833652,0.256562828141407,0.238195912614517,-0.037279803359279,-0.0474934036939314,"395",0,0,0
315155,6764095,-0.00820482404112297,-0.0134151015714833,-0.0828219131805642,-0.0639761522586563,0.435278336686787,0.474457429048414,0.47641196013289,0.491393309516077,0.283655536028119,0.254636233951498,-0.0479311757476444,-0.05028927458834,"396",0,0,0
315165,6764095,-0.00512416239653134,-0.0150173276857913,-0.081468218442256,-0.0662402923709456,0.447631754503002,0.491749174917492,0.484217595701813,0.502098805295447,0.292004226840437,0.256977165639725,-0.0436913025724786,-0.0494505494505494,"397",0,0,0
315175,6764095,-0.0119849445324881,-0.0150173276857913,-0.0828629487468955,-0.0669094219390077,0.455862977602108,0.513967382528661,0.506510416666667,0.524771221205428,0.289152424136728,0.250987432675045,-0.0466067048242028,-0.058144695960941,"398",0,0,0
315185,6764095,-0.0130383247728171,-0.0170015455950541,-0.0822784810126582,-0.0675182481751825,0.459010952538998,0.527606391393767,0.512099411379987,0.524050632911392,0.290657439446367,0.256045519203414,-0.0433715220949263,-0.0529540481400438,"399",0,0,0
315195,6764095,-0.0135409949903279,-0.0171473109898675,-0.0850678733031674,-0.0610756608933455,0.478517546736635,0.539549839228296,0.531118993872944,0.539133146242594,0.299039780521262,0.265132743362832,-0.0455876202425763,-0.0373369320737742,"400",0,0,0
315205,6764095,-0.0170974155069583,-0.0171473109898675,-0.0873697990779213,-0.0626134301270417,0.526813880126183,0.573911705891401,0.58758579528499,0.591290275121377,0.290131578947368,0.25124131082423,-0.0333196215549157,-0.0474898236092266,"401",0,0,0
315215,6764095,-0.00986971969996052,-0.016686069072565,-0.0816731937113344,-0.0560875512995896,0.539268631384046,0.576888353897081,0.614647403804892,0.617837990403613,0.297470381043868,0.239732569245463,-0.0371267150928168,-0.0474080638015064,"402",0,0,0
315225,6764095,-0.0112029744141676,-0.0158362302047122,-0.0840184705484852,-0.0586113615870153,0.541686219302362,0.550425273390036,0.611336032388664,0.606217616580311,0.280523731587561,0.230769230769231,-0.0458937198067633,-0.0479930191972077,"403",0,0,0
315235,6764095,-0.00981109972177478,-0.0204238921001927,-0.0818028169014084,-0.0644283121597096,0.528214616096207,0.553648068669528,0.585081585081585,0.579699577074522,0.259333333333333,0.216334795815052,-0.0394524959742351,-0.0493506493506494,"404",0,0,0
315245,6764095,-0.00701480904130943,-0.0201706749418154,-0.0799209262920079,-0.0647745479514763,0.505867626349554,0.524046692607004,0.558787878787879,0.550177095631641,0.263336731226639,0.223799864773496,-0.045398773006135,-0.0516717325227964,"405",0,0,0
315255,6764095,-0.00815912711823493,-0.0173544157346703,-0.0844564240790656,-0.0621103671207573,0.511000929656027,0.535278678400494,0.558160504959423,0.550681683461766,0.258128732581287,0.235643564356436,-0.0456026058631922,-0.0449978156400175,"406",0,0,0
315265,6764095,-0.00821274931560422,-0.0166215693853885,-0.0868196131354026,-0.0655470025658969,0.522113022113022,0.562739390225218,0.559649652672908,0.558087908835282,0.249068112504236,0.226218487394958,-0.0425795783381563,-0.0486295313881521,"407",0,0,0
315275,6764095,-0.0126394786215069,-0.0174486234974796,-0.0852643419572553,-0.06500115660421,0.517369727047146,0.573987656179437,0.566086298258895,0.55831566192063,0.263973063973064,0.210259871751603,-0.0364025695931477,-0.0437556973564266,"408",0,0,0
315285,6764095,-0.00908731726590281,-0.0159719516945851,-0.0843319014243726,-0.0585009140767824,0.51231135822081,0.583532219570406,0.611577424023155,0.607644418705661,0.281499479347449,0.221644120707596,-0.0409617097061443,-0.0438931297709924,"409",0,0,0
315295,6764095,-0.0110040592751993,-0.0164319248826291,-0.0852520224019913,-0.0503663003663004,0.472736368184092,0.559549192811453,0.626512968299712,0.629923491073959,0.311111111111111,0.247960269599149,-0.0434027777777778,-0.0439325575872714,"410",0,0,0
315305,6764095,-0.0113630868913495,-0.0178294573643411,-0.0826525438052848,-0.0547309833024119,0.456547926346584,0.551222531723924,0.596638655462185,0.600698995194408,0.295109612141653,0.253297260737234,-0.0411380238369858,-0.0411889596602972,"411",0,0,0
315315,6764095,-0.00815411759095894,-0.0203454894433781,-0.0843806104129264,-0.0570144310385616,0.460716103852028,0.531436135009927,0.550094517958412,0.558312655086849,0.277622377622378,0.250256761383088,-0.0223642172523962,-0.0274477673084801,"412",0,0,0
315325,6764095,-0.00876942140882661,-0.0191717791411043,-0.0854853072128228,-0.0574374079528719,0.497354497354497,0.545121545121545,0.549041356361908,0.541237929396866,0.247942754919499,0.238700564971751,-0.0130571814497974,-0.0230414746543779,"413",0,0,0
315335,6764095,-0.012525098001721,-0.0179594956056553,-0.0856632624588426,-0.0593836131295415,0.531970139565076,0.56868085106383,0.56952380952381,0.566001287830006,0.245325355272999,0.213864306784661,-0.00362016151489836,0.00225861095426313,"414",0,0,0
315345,6764095,-0.0132825471237426,-0.0176380368098159,-0.0865179872240278,-0.0586145648312611,0.550048278081751,0.586599664991625,0.580012650221379,0.575520833333333,0.263886219488757,0.202614379084967,0.0261458012919102,0.0146723182262798,"415",0,0,0
315355,6764095,-0.00595005852516582,-0.022256331542594,-0.0834688043051741,-0.0557474099654662,0.550666452545367,0.601781170483461,0.577606541909105,0.574984045947671,0.251820620927558,0.199230769230769,-0.0080488481820705,-0.0197250448296473,"416",0,0,0
315365,6764095,-0.0108695652173913,-0.0214231063504208,-0.0872057432244421,-0.0577063550036523,0.545792079207921,0.598287985325588,0.576899696048632,0.566707466340269,0.217297297297297,0.187321937321937,-0.0271739130434783,-0.0359922178988327,"417",0,0,0
315375,6764095,-0.0100609461158944,-0.0187380497131931,-0.0936462253708213,-0.0655698040164529,0.541864139020537,0.576436689611013,0.577306733167082,0.563509661070637,0.234828496042216,0.201923076923077,-0.00413564929693962,-0.0197368421052632,"418",0,0,0
315385,6764095,-0.0127577007033713,-0.0192307692307692,-0.0877427997320831,-0.056657223796034,0.558067158067158,0.593423964590579,0.607424593967517,0.597417271993543,0.276008923139323,0.208247422680412,0.0151515151515152,0.0364798796540053,"419",0,0,0
315395,6764095,-0.0160089533356041,-0.0200772200772201,-0.087151841868823,-0.0571361391958617,0.59680393362016,0.638236977676016,0.662957937584803,0.655287724676048,0.337901190046881,0.262114537444934,-0.0210970464135021,-0.0396964389959136,"420",0,0,0
315055,6764085,-0.00933157521046759,-0.00875796178343949,-0.0797488956056731,-0.0586341687744309,0.486546375435264,0.584894527216404,0.566985645933014,0.573770491803279,0.283493218656963,0.235196824346675,-0.0431439555745408,-0.0515746234596075,"421",0,0,0
315065,6764085,-0.0135746606334842,-0.00878594249201278,-0.0818069379822133,-0.063701644660644,0.484428501548997,0.60231884057971,0.561155500921942,0.57700205338809,0.27692830445124,0.240083507306889,-0.032996040475143,-0.0562811683685585,"422",0,0,0
315075,6764085,-0.0119497180694222,-0.013983220135837,-0.0779471010684884,-0.060274610193158,0.483167994795902,0.596276905177429,0.582391433670434,0.587394222351911,0.26659925851028,0.226074895977809,-0.0365156181258249,-0.0487509095318943,"423",0,0,0
315085,6764085,-0.00775193798449612,-0.0135242641209228,-0.0832215547909255,-0.0556967876126647,0.480862013509167,0.551786795881284,0.577142857142857,0.574174614820249,0.260754467240238,0.228494623655914,-0.038135593220339,-0.0504587155963303,"424",0,0,0
315095,6764085,-0.0130293159609121,-0.0122287968441815,-0.0871262894108048,-0.0629177229776446,0.498424700693132,0.547520976353928,0.56844134658164,0.5699519580725,0.269105160026127,0.228423101881895,-0.053416149068323,-0.0463871543264942,"425",0,0,0
315105,6764085,-0.0126297489389988,-0.016600790513834,-0.0859896649828717,-0.0587155963302752,0.508341202392194,0.569336241819882,0.580845403488028,0.57676107480029,0.267558528428094,0.225915875169607,-0.0356839422259983,-0.0484903934126258,"426",0,0,0
315115,6764085,-0.0105763878346238,-0.0157728706624606,-0.0841661371382358,-0.0601193207893529,0.500552137561129,0.552866242038217,0.571600481347774,0.580873671782763,0.264150943396226,0.220189701897019,-0.0332351703828355,-0.0507380073800738,"427",0,0,0
315125,6764085,-0.0119682188474304,-0.0205506010081427,-0.0820861678004535,-0.0578666046943993,0.502706144539955,0.526826115061409,0.559655596555966,0.565529622980251,0.275076504590275,0.250684931506849,-0.0404858299595142,-0.0593928728552574,"428",0,0,0
315135,6764085,-0.0134524695954331,-0.0154320987654321,-0.0818634102216192,-0.0658654957245205,0.476842791911285,0.528735632183908,0.51519069166128,0.52500786410821,0.271791352093342,0.253251197809719,-0.044311377245509,-0.0569593147751606,"429",0,0,0
