X,Y,id,ndvi.max,ndvi.max.doy
315055,6764205,"1",0.507428676845334,217
315065,6764205,"2",0.505420245288395,217
315075,6764205,"3",0.508185784240614,217
315085,6764205,"4",0.511220694597796,217
315095,6764205,"5",0.529534658099724,218
315105,6764205,"6",0.50304331197249,218
315115,6764205,"7",0.511932123339035,218
315125,6764205,"8",0.53094582535674,217
315135,6764205,"9",0.52875816849561,218
315145,6764205,"10",0.521669362097706,218
315155,6764205,"11",0.5256865458309,217
315165,6764205,"12",0.552093503489534,216
315175,6764205,"13",0.57122915057802,216
315185,6764205,"14",0.580607000188255,216
315195,6764205,"15",0.583313427564417,216
315205,6764205,"16",0.55666609823609,217
315215,6764205,"17",0.518364385044473,217
315225,6764205,"18",0.529706489984284,216
315235,6764205,"19",0.582313586448862,217
315245,6764205,"20",0.59715619325619,217
315255,6764205,"21",0.583743954650021,217
315265,6764205,"22",0.569639569238223,217
315275,6764205,"23",0.559513268275889,217
315285,6764205,"24",0.550091451430221,218
315295,6764205,"25",0.578743783898845,217
315305,6764205,"26",0.569516641134518,217
315315,6764205,"27",0.573464527103699,216
315325,6764205,"28",0.59194929503715,216
315335,6764205,"29",0.592857714121378,216
315345,6764205,"30",0.562364595474812,216
315355,6764205,"31",0.525668747440427,217
315365,6764205,"32",0.503325244883467,217
315375,6764205,"33",0.486432253096988,218
315385,6764205,"34",0.484422216169755,218
315395,6764205,"35",0.530384840897542,216
315055,6764195,"36",0.524880872024587,217
315065,6764195,"37",0.507727729629594,217
315075,6764195,"38",0.516295418165798,217
315085,6764195,"39",0.533381067902548,217
315095,6764195,"40",0.533033074729004,218
315105,6764195,"41",0.504708945319456,218
315115,6764195,"42",0.530354320919517,217
315125,6764195,"43",0.550971701440111,217
315135,6764195,"44",0.54497600355499,217
315145,6764195,"45",0.538177255972071,218
315155,6764195,"46",0.531468146376064,217
315165,6764195,"47",0.547168307517382,216
315175,6764195,"48",0.557733099172125,216
315185,6764195,"49",0.555952250687108,216
315195,6764195,"50",0.557763095942539,216
315205,6764195,"51",0.535406970361273,217
315215,6764195,"52",0.509253354334306,218
315225,6764195,"53",0.521815149200831,217
315235,6764195,"54",0.550591321612612,217
315245,6764195,"55",0.559056434156255,216
315255,6764195,"56",0.563134149442654,217
315265,6764195,"57",0.571631977834227,217
315275,6764195,"58",0.576919000485973,217
315285,6764195,"59",0.58239768850023,216
315295,6764195,"60",0.597718050868225,216
315305,6764195,"61",0.581843564036082,217
315315,6764195,"62",0.57851371597164,216
315325,6764195,"63",0.580329651508544,216
315335,6764195,"64",0.582279551765596,216
315345,6764195,"65",0.566935207449212,216
315355,6764195,"66",0.537039144582388,217
315365,6764195,"67",0.499925568352971,217
315375,6764195,"68",0.47374611327607,218
315385,6764195,"69",0.483150649088731,218
315395,6764195,"70",0.513887211914396,216
315055,6764185,"71",0.542850021243033,217
315065,6764185,"72",0.5118526342457,217
315075,6764185,"73",0.523412919413619,217
315085,6764185,"74",0.543778959100064,217
315095,6764185,"75",0.527206010852461,217
315105,6764185,"76",0.510640639490848,217
315115,6764185,"77",0.541988607501599,217
315125,6764185,"78",0.560711590196181,217
315135,6764185,"79",0.558855269371368,217
315145,6764185,"80",0.554616074496581,217
315155,6764185,"81",0.55824029413134,217
315165,6764185,"82",0.561413079618477,216
315175,6764185,"83",0.560722039865038,216
315185,6764185,"84",0.553819622577043,217
315195,6764185,"85",0.542840667572284,217
315205,6764185,"86",0.516841823853305,217
315215,6764185,"87",0.497666094077273,218
315225,6764185,"88",0.513636128204324,218
315235,6764185,"89",0.52622113919239,217
315245,6764185,"90",0.514106809824514,216
315255,6764185,"91",0.529889651188158,217
315265,6764185,"92",0.565775487962484,217
315275,6764185,"93",0.581010721206934,217
315285,6764185,"94",0.588483394506339,216
315295,6764185,"95",0.581846386745148,216
315305,6764185,"96",0.558006337567523,216
315315,6764185,"97",0.56926994575838,216
315325,6764185,"98",0.565183940812861,217
315335,6764185,"99",0.56577156973821,217
315345,6764185,"100",0.56651635864011,216
315355,6764185,"101",0.539770040784378,216
315365,6764185,"102",0.511438950348051,217
315375,6764185,"103",0.487578131149256,217
315385,6764185,"104",0.492816795506284,218
315395,6764185,"105",0.511815004649705,216
315055,6764175,"106",0.555705810886187,217
315065,6764175,"107",0.531799691899092,217
315075,6764175,"108",0.531238910431268,217
315085,6764175,"109",0.525900941899003,217
315095,6764175,"110",0.512872349385631,217
315105,6764175,"111",0.515301838251836,217
315115,6764175,"112",0.533792351164295,217
315125,6764175,"113",0.549777607125514,217
315135,6764175,"114",0.554308927456841,218
315145,6764175,"115",0.553319235752918,217
315155,6764175,"116",0.565913452940287,217
315165,6764175,"117",0.567404974518186,217
315175,6764175,"118",0.564138328041572,217
315185,6764175,"119",0.56371930836959,217
315195,6764175,"120",0.546238374352118,217
315205,6764175,"121",0.517717322711774,218
315215,6764175,"122",0.505169788939326,218
315225,6764175,"123",0.513139112346332,218
315235,6764175,"124",0.500871243518397,217
315245,6764175,"125",0.475860347656297,217
315255,6764175,"126",0.498589596678721,217
315265,6764175,"127",0.548892147802064,217
315275,6764175,"128",0.563272842416621,216
315285,6764175,"129",0.551831312982774,216
315295,6764175,"130",0.532984333326212,217
315305,6764175,"131",0.522120776633522,217
315315,6764175,"132",0.547033651508528,216
315325,6764175,"133",0.549079130800607,217
315335,6764175,"134",0.559578203671866,217
315345,6764175,"135",0.570453426858346,217
315355,6764175,"136",0.541504935920053,216
315365,6764175,"137",0.526470809283295,216
315375,6764175,"138",0.51695195848789,217
