X,Y,2022-04-04,2022-05-12,2022-05-29,2022-06-08,2022-07-08,2022-07-21,2022-07-26,2022-08-12,2022-09-16,2022-09-24,2022-09-29,2022-10-06,id,2022-11-26,2022-11-28,2022-12-13
315285,6763635,-0.0151457985231499,-0.0178926441351889,-0.0813844714686623,-0.0698002350176263,0.34985632183908,0.398391045820217,0.396123890599529,0.426970227670753,0.273425499231951,0.257098405289771,-0.0398249452954048,-0.0537794299876084,"46",0,0,0
315295,6763635,-0.0144712430426716,-0.0137201097608781,-0.0826369545032498,-0.0727611940298507,0.320754716981132,0.372126436781609,0.365817644887412,0.39047619047619,0.26283168700368,0.251962323390895,-0.0388816076889471,-0.0545630130371801,"47",0,0,0
315305,6763635,-0.0135970333745365,-0.0109119251753702,-0.0826214093228599,-0.0716106604866744,0.340250447227191,0.378217821782178,0.374590462322534,0.406140963014655,0.281309478492577,0.254626923826222,-0.05156382079459,-0.0517560073937153,"48",0,0,0
314835,6763625,-0.0175060321371734,-0.0129564193168433,-0.0727916014152311,-0.0685314685314685,0.440545144804089,0.521632653061225,0.501915708812261,0.519374900334875,0.268895348837209,0.222305953278071,-0.0451436388508892,-0.0536929669775649,"49",0,0,0
314845,6763625,-0.0138775510204082,-0.0122578094108343,-0.0778408094040587,-0.0656155808022258,0.425358934440408,0.519184069936863,0.521545319465082,0.530621933850293,0.296077377753896,0.236822568671121,-0.0359908883826879,-0.057668093679174,"50",0,0,0
314855,6763625,-0.0185809086268504,-0.012316249503377,-0.0825290986722817,-0.0589050589050589,0.401776198934281,0.509848240232483,0.518603885413237,0.548668431708457,0.300492610837438,0.242290748898678,-0.0269553689792311,-0.0584795321637427,"51",0,0,0
314865,6763625,-0.0148443898443898,-0.0119142176330421,-0.0803466854064184,-0.0638395943765845,0.395037832130917,0.504975922953451,0.522368421052632,0.546609520893923,0.303101033677893,0.240153363541304,-0.0400962309542903,-0.0469676242590059,"52",0,0,0
314875,6763625,-0.0158585858585859,-0.0121425773599687,-0.0830665347226265,-0.065928999538958,0.404196766425869,0.49792663476874,0.509826214065291,0.539473684210526,0.301960784313725,0.254348539547096,-0.0514071294559099,-0.0337078651685393,"53",0,0,0
314885,6763625,-0.0115171760482625,-0.0185328185328185,-0.0806120118748573,-0.0653819683413627,0.419181757209926,0.49609375,0.494692144373673,0.517829929899421,0.294194390084801,0.266732607978899,-0.0476900149031297,-0.0467439073112265,"54",0,0,0
314895,6763625,-0.00903629170126508,-0.0134048257372654,-0.0798159404646935,-0.0628415300546448,0.43415122684026,0.477884935151314,0.477393617021277,0.493350023470505,0.291527685123416,0.257123700972176,-0.0451612903225806,-0.0431921020156314,"55",0,0,0
314905,6763625,-0.0140121212121212,-0.0129474485910129,-0.0785009861932939,-0.0644718792866941,0.455376080926742,0.478812145478812,0.489700996677741,0.500708773035124,0.297986577181208,0.271146773654296,-0.0427416249518675,-0.0383360522022839,"56",0,0,0
314915,6763625,-0.0159221797415671,-0.0140952380952381,-0.0799097065462754,-0.0707439525330899,0.432266848196052,0.476336397684712,0.4785568413887,0.491131892937762,0.291381668946648,0.247237569060773,-0.0387779083431257,-0.050125313283208,"57",0,0,0
314925,6763625,-0.0104529616724739,-0.0150943396226415,-0.0803050695379094,-0.0685428960508398,0.402625044341965,0.480625424881033,0.464153602254712,0.477537437603993,0.273418596612513,0.251057827926657,-0.0370665603826226,-0.0464527027027027,"58",0,0,0
314935,6763625,-0.010606784519828,-0.0161836657884833,-0.0789019433153294,-0.0681198910081744,0.403373155305692,0.485220856858187,0.451748251748252,0.462895174708819,0.286401098901099,0.267557382665296,-0.039791744142804,-0.0515713134568896,"59",0,0,0
314945,6763625,-0.0160652142823092,-0.0159673226884515,-0.0773309765797614,-0.0733903647005853,0.418410753785945,0.480497925311203,0.448359659781288,0.470491262776129,0.283508771929825,0.257675060365643,-0.0360997394864161,-0.0462151394422311,"60",0,0,0
314955,6763625,-0.0125519018756264,-0.0168224299065421,-0.080794701986755,-0.0748022598870056,0.414280786478096,0.468812877263582,0.440905874026893,0.458823529411765,0.286324786324786,0.258110014104372,-0.0395778364116095,-0.0469314079422383,"61",0,0,0
314965,6763625,-0.0115442206443511,-0.0125427594070696,-0.0849425159057931,-0.0720988784618906,0.402040098487513,0.456417295813315,0.432169845268082,0.46070460704607,0.285380327279266,0.258040935672515,-0.0351437699680511,-0.046875,"62",0,0,0
314975,6763625,-0.0124895920066611,-0.0150057714505579,-0.0811391117640411,-0.0699284560350796,0.408805031446541,0.472343278578612,0.446944198405669,0.472161480235492,0.277637738566799,0.251376146788991,-0.0317725752508361,-0.0629244001810774,"63",0,0,0
314985,6763625,-0.0176140912730184,-0.0123743232791957,-0.0799202506408431,-0.0724971231300345,0.416493416493416,0.474247491638796,0.463687150837989,0.480252240292068,0.274418604651163,0.259393063583815,-0.0423480083857442,-0.053870529651426,"64",0,0,0
314995,6763625,-0.0110469240904024,-0.0132605304212168,-0.0832432432432432,-0.0722222222222222,0.412748171368861,0.480164158686731,0.465457083042568,0.475843812045003,0.265759312320917,0.249548573492235,-0.0460636515912898,-0.044263775971093,"65",0,0,0
315005,6763625,-0.0135746606334842,-0.0125293657008614,-0.0796815031219568,-0.0728754365541327,0.417748158540863,0.469302809573361,0.458872943647182,0.476923076923077,0.269146608315098,0.244638313340603,-0.038739889314602,-0.0542635658914729,"66",0,0,0
315015,6763625,-0.015756193635327,-0.0121141070730754,-0.075189698781329,-0.0733987844787284,0.437949798139372,0.478575116159009,0.468291821232998,0.479602331162153,0.270640503517216,0.239518775063799,-0.0423143350604491,-0.0561640643206712,"67",0,0,0
315025,6763625,-0.0159109816971714,-0.0154089292769656,-0.0787962324833448,-0.0678521291530182,0.415,0.464691698243197,0.447311827956989,0.451612903225806,0.269675494218575,0.238839285714286,-0.042812077512393,-0.0397798348761571,"68",0,0,0
315035,6763625,-0.0176353960137744,-0.0151394422310757,-0.080993080993081,-0.0681121847749234,0.417040358744395,0.489497563434717,0.467488021902806,0.492854769026255,0.248805586181551,0.214417065097462,-0.0336134453781513,-0.0424552429667519,"69",0,0,0
315045,6763625,-0.0140500266098989,-0.0152733118971061,-0.078283271854324,-0.0688679245283019,0.419178082191781,0.508305647840532,0.507323568575233,0.530166880616175,0.253313696612666,0.220240262104114,-0.0448045757864633,-0.0568758344459279,"70",0,0,0
315055,6763625,-0.013329050907339,-0.016220600162206,-0.0769686204854944,-0.0669822485207101,0.428128765708384,0.52324037184595,0.504273504273504,0.518578352180937,0.245283018867925,0.21038961038961,-0.0481898825221769,-0.0590774210952252,"71",0,0,0
315065,6763625,-0.0145644112430806,-0.0146103896103896,-0.0778819897898611,-0.0654648956356736,0.438620689655172,0.528252299605782,0.522798872492124,0.532077880625598,0.250655676283252,0.223359878649981,-0.0522128294380905,-0.0494417862838915,"72",0,0,0
315075,6763625,-0.0133347671792666,-0.0133874239350913,-0.0781287105200665,-0.0676727186984202,0.407880724174654,0.474974463738509,0.517426273458445,0.528252299605782,0.260835913312694,0.219945883262466,-0.0602774274905422,-0.0594315245478036,"73",0,0,0
315085,6763625,-0.0150592758731176,-0.0150467669784465,-0.0785015509424958,-0.0623534927332396,0.330171470266326,0.446748681898067,0.497953615279673,0.528444590595199,0.283219438116932,0.235213741948077,-0.0451581743540208,-0.0508182601205857,"74",0,0,0
315095,6763625,-0.0173281755073923,-0.0158472165786266,-0.079101445811925,-0.063849765258216,0.283571167215514,0.459883919426425,0.492952963151639,0.531751122514432,0.282426013883814,0.237128898910184,-0.0332271279016841,-0.0610538054084193,"75",0,0,0
315105,6763625,-0.0183266932270916,-0.0126272912423625,-0.0801581595974119,-0.0685512367491166,0.302715509385821,0.460494256874347,0.50668449197861,0.530690537084399,0.280816921954778,0.22675486953326,-0.0272975432211101,-0.0505542038388754,"76",0,0,0
315115,6763625,-0.0123047292959555,-0.0159378831221904,-0.0801540498254904,-0.0629370629370629,0.276725951424747,0.430159584005738,0.485773409208484,0.523747771113633,0.279232755440797,0.230542235337514,-0.05409029950827,-0.049973698053656,"77",0,0,0
315125,6763625,-0.0116185682925523,-0.0121852152721365,-0.0814956855225312,-0.0621677836838456,0.244582043343653,0.431450161928751,0.458587307278594,0.506287227001985,0.269922879177378,0.234716981132075,-0.0581818181818182,-0.0521351847000262,"78",0,0,0
315135,6763625,-0.0146216056986771,-0.0134200894672631,-0.079531884404108,-0.0619223659889094,0.245714285714286,0.446478873239437,0.432008749544295,0.485232067510549,0.285154859380562,0.237818181818182,-0.0497660569970225,-0.0422891871359838,"79",0,0,0
315145,6763625,-0.0157934051862128,-0.00757877941763063,-0.0781849294860447,-0.0607583371402467,0.139081183134047,0.453442739921513,0.409039118875807,0.490878090366581,0.320949432404541,0.273558368495077,-0.0218687872763419,-0.0616071428571429,"80",0,0,0
315155,6763625,-0.0132268271175891,-0.0146187277755828,-0.0805333954463402,-0.0650833523635533,0.21884396926161,0.474622770919067,0.446005917159763,0.51646476710459,0.345909792488424,0.28988603988604,-0.0325955734406439,-0.0448028673835125,"81",0,0,0
315165,6763625,-0.0168896907733173,-0.0187793427230047,-0.0830533997451639,-0.0727272727272727,0.381882770870337,0.477318889641165,0.4902497434143,0.520922570016474,0.298887692859706,0.26824109975326,-0.0497737556561086,-0.0354477611940298,"82",0,0,0
315175,6763625,-0.0130293159609121,-0.0163297045101089,-0.079997709442822,-0.0716424786915457,0.433805737988248,0.491917645057002,0.511111111111111,0.522106943335994,0.280606717226436,0.261115031757234,-0.0359408033826638,-0.0414146114471847,"83",0,0,0
315185,6763625,-0.0085865597202941,-0.0127857419604804,-0.074759437453738,-0.0736695328840344,0.421715052861218,0.549608355091384,0.498717948717949,0.520879120879121,0.262522202486679,0.240288759023719,-0.0367553865652725,-0.0470175438596491,"84",0,0,0
315195,6763625,-0.0103272876740482,-0.0111409911640415,-0.0797580690746707,-0.0669144981412639,0.39210224479764,0.532842037808395,0.468513853904282,0.498588013806087,0.254700854700855,0.230211081794195,-0.047427652733119,-0.0455570590888588,"85",0,0,0
315205,6763625,-0.0115400326797386,-0.0141059855127716,-0.0820995962314939,-0.0686184812442818,0.353886955080391,0.456032719836401,0.423001949317739,0.447255369928401,0.271395271395271,0.232270657124268,-0.0405616224648986,-0.0508617065994115,"86",0,0,0
315215,6763625,-0.0152350405933647,-0.0176245210727969,-0.0799659960328705,-0.0714775062799726,0.353185595567867,0.446373850868233,0.409432672590567,0.436442084301361,0.275983146067416,0.220552254456484,-0.0344287949921753,-0.0467209601371625,"87",0,0,0
315225,6763625,-0.0175242545842434,-0.0124127230411171,-0.0831222657149436,-0.0714285714285714,0.360056258790436,0.446111869031378,0.409651285663966,0.441767068273092,0.257575757575758,0.230496453900709,-0.0515378221113882,-0.0449795547478419,"88",0,0,0
315235,6763625,-0.0146912741151252,-0.0106930693069307,-0.0823062094748525,-0.0720678285445125,0.389753453400944,0.495640509725017,0.448786365983818,0.472748229869916,0.276827937431793,0.24235807860262,-0.042720139494333,-0.0492116579073101,"89",0,0,0
315245,6763625,-0.0115236875800256,-0.0135674381484437,-0.0795501383736678,-0.0713439203602749,0.399722414989591,0.469360269360269,0.459084604715673,0.486924859318107,0.27928928373126,0.23735119047619,-0.0375335120643432,-0.0554455445544554,"90",0,0,0
315255,6763625,-0.017005704445162,-0.0143312101910828,-0.0797502650488868,-0.0728696890576786,0.406891750783153,0.460739226707546,0.460449050086356,0.483785572468564,0.27239082161362,0.236822568671121,-0.024367816091954,-0.0525781051562103,"91",0,0,0
315265,6763625,-0.0181366727841952,-0.0131631431990427,-0.0779724803010702,-0.0743130227001195,0.398260869565217,0.449315068493151,0.449124631651933,0.480053191489362,0.281695286810376,0.247311827956989,-0.0338600451467269,-0.0555004955401388,"92",0,0,0
315275,6763625,-0.0116241524055538,-0.0131736526946108,-0.0813155889077798,-0.0730550284629981,0.361537105587872,0.427079707622694,0.417802158909927,0.450833616876489,0.270167427701674,0.265957446808511,-0.037037037037037,-0.0478789382287274,"93",0,0,0
315285,6763625,-0.00933283558210229,-0.0134281200631912,-0.0817843866171004,-0.0713450292397661,0.329965722532924,0.392432432432432,0.37921043100326,0.405063291139241,0.273781902552204,0.251357641582622,-0.034965034965035,-0.0517115804806992,"94",0,0,0
315295,6763625,-0.0129856584093872,-0.0147172734314485,-0.0850127403289321,-0.0730350104335729,0.33069591800036,0.368037859483072,0.366969147005445,0.38518649460845,0.273643410852713,0.253152279340446,-0.0369127516778524,-0.0499537465309898,"95",0,0,0
315305,6763625,-0.0153086917111492,-0.0119460500963391,-0.0818181818181818,-0.0692254969156957,0.340738086707273,0.371037463976945,0.373340607383161,0.394606103619588,0.290842772125168,0.261693080788558,-0.0435146443514644,-0.0598446779351302,"96",0,0,0
314835,6763615,-0.0154344415768433,-0.014218009478673,-0.0785364716849219,-0.0613382899628253,0.418948067031691,0.50569323509712,0.484073279419046,0.501337108699072,0.283185840707965,0.223634489866025,-0.0464169381107492,-0.0504774897680764,"97",0,0,0
314845,6763615,-0.0152346755578353,-0.0132052821128451,-0.0790523105794042,-0.0683520599250936,0.423592493297587,0.512761020881671,0.492457257794167,0.509171410499684,0.28690708829277,0.238403451995685,-0.05997334517992,-0.0507639231148349,"98",0,0,0
314855,6763615,-0.0196139476961395,-0.0173317210802096,-0.0830431446615121,-0.0633621697451485,0.415807560137457,0.517490556741665,0.504193223750419,0.519722309876933,0.269700332963374,0.249908792411529,-0.0546745562130177,-0.0589756854630109,"99",0,0,0
314865,6763615,-0.0168782985838951,-0.0188830855765368,-0.0774085983089199,-0.0613196549312194,0.406402226861517,0.511183673469388,0.512372154404487,0.520523877974764,0.273058694859643,0.228108903605592,-0.0305555555555556,-0.064541013113911,"100",0,0,0
314875,6763615,-0.0166431888141076,-0.0127591706539075,-0.0807235263127085,-0.0645683869474659,0.371245779278479,0.499677627337202,0.511955453652145,0.532814930015552,0.299864314789688,0.251567944250871,-0.0318257956448911,-0.0667286677516856,"101",0,0,0
314885,6763615,-0.0144199366929609,-0.0164576802507837,-0.0818835536998376,-0.065018315018315,0.353988603988604,0.48661215327882,0.502390766694147,0.53285342318885,0.290678791815525,0.256126216851292,-0.0315867707172055,-0.0640394088669951,"102",0,0,0
314895,6763615,-0.0118451702433464,-0.0136345929100117,-0.0813678565249986,-0.0663625997719498,0.391926417986714,0.475195822454308,0.492753623188406,0.513644633110976,0.28755641521599,0.249424909628656,-0.029585798816568,-0.0665110851808635,"103",0,0,0
314905,6763615,-0.0124606060606061,-0.0150987224157956,-0.0788687054495286,-0.0658135283363803,0.440764541110562,0.490273656445763,0.503450489488044,0.508663366336634,0.289336801040312,0.248361730013106,-0.0360983102918587,-0.0509449465899754,"104",0,0,0
314915,6763615,-0.0171018845986144,-0.0156907768848067,-0.0764692534604039,-0.0696404187528448,0.437552529836947,0.470567986230637,0.486549319163069,0.495965828191742,0.285376561972307,0.236860068259386,-0.0389197776012708,-0.0492631578947368,"105",0,0,0
314925,6763615,-0.0218531468531469,-0.0195477194327328,-0.0832769126607989,-0.0707300432112804,0.402524544179523,0.46322625943479,0.444774035944861,0.461436170212766,0.275933609958506,0.238396624472574,-0.0304026294165982,-0.0498915401301518,"106",0,0,0
314935,6763615,-0.0125819260393245,-0.0182370820668693,-0.0765076507650765,-0.069788383610986,0.380652134750495,0.461218836565097,0.436060928090684,0.450118363205952,0.283899759697906,0.248956884561892,-0.0269865067466267,-0.0424,"107",0,0,0
314945,6763615,-0.0116749835232087,-0.0146341463414634,-0.079259505598049,-0.0703720304796056,0.384831460674157,0.46611909650924,0.432601321192644,0.458108108108108,0.282069206571129,0.256384065372829,-0.0379373848987109,-0.0412898151789225,"108",0,0,0
314955,6763615,-0.00983575697679891,-0.0153615586361933,-0.0804597701149425,-0.0742240215924427,0.378747560759269,0.447593035165586,0.419099099099099,0.449838187702265,0.274811895378001,0.249382716049383,-0.0355791067373202,-0.0380057212913772,"109",0,0,0
314965,6763615,-0.0110595107004357,-0.0147003392385978,-0.0797218358831711,-0.0719013923761698,0.397539543057996,0.437008561943037,0.421595225176343,0.444177258673995,0.294378698224852,0.256702166727874,-0.0363349131121643,-0.0503412969283276,"110",0,0,0
