"";"id";"ndvi_mx";"ndv_mx_dy";"ndv_mx_dt";"2023-07-02";"2023-07-12";"2023-07-18";"2023-07-26";"tot.pixels";"snow.persist";"geometry"
"1";1;0,183116666405112;223,473401173294;2023-08-11;NA;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691820, 7691810, 7691810, 7691820, 7691820))
"2";2;0,261623064172454;232,369606180193;2023-08-20;NA;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691820, 7691810, 7691810, 7691820, 7691820))
"3";3;0,315895505169465;232,848582463652;2023-08-20;NA;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691820, 7691810, 7691810, 7691820, 7691820))
"4";4;0,351066961651668;229,86264517239;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691820, 7691810, 7691810, 7691820, 7691820))
"5";5;0,429166301240912;231,178730408912;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639220, 639220, 639210, 639210, 639220, 7691820, 7691810, 7691810, 7691820, 7691820))
"6";6;0,438915660633938;231,092066927136;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639230, 639230, 639220, 639220, 639230, 7691820, 7691810, 7691810, 7691820, 7691820))
"7";7;0,42925114287209;229,492491101311;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639240, 639240, 639230, 639230, 639240, 7691820, 7691810, 7691810, 7691820, 7691820))
"8";8;0,456373476736189;226,937912658439;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639250, 639250, 639240, 639240, 639250, 7691820, 7691810, 7691810, 7691820, 7691820))
"9";9;0,483007641712902;228,135719662638;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639260, 639260, 639250, 639250, 639260, 7691820, 7691810, 7691810, 7691820, 7691820))
"10";10;0,524261820333777;232,181021507007;2023-08-20;NA;NA;NA;NA;NA;NA;list(c(639270, 639270, 639260, 639260, 639270, 7691820, 7691810, 7691810, 7691820, 7691820))
"11";11;0,520262283855118;232,158981498425;2023-08-20;NA;NA;NA;NA;NA;NA;list(c(639280, 639280, 639270, 639270, 639280, 7691820, 7691810, 7691810, 7691820, 7691820))
"12";12;0,503628798513091;229,63141659438;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639290, 639290, 639280, 639280, 639290, 7691820, 7691810, 7691810, 7691820, 7691820))
"13";13;0,488311424996937;228,749732324271;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639300, 639300, 639290, 639290, 639300, 7691820, 7691810, 7691810, 7691820, 7691820))
"14";14;0,472718161727244;229,111365149027;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639310, 639310, 639300, 639300, 639310, 7691820, 7691810, 7691810, 7691820, 7691820))
"15";15;0,451749134816055;228,980635280703;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639320, 639320, 639310, 639310, 639320, 7691820, 7691810, 7691810, 7691820, 7691820))
"16";16;0,433096873210161;228,697071968694;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639330, 639330, 639320, 639320, 639330, 7691820, 7691810, 7691810, 7691820, 7691820))
"17";17;0,417127918066399;227,758739535166;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639340, 639340, 639330, 639330, 639340, 7691820, 7691810, 7691810, 7691820, 7691820))
"18";18;0,406492854781391;227,355179539045;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639350, 639350, 639340, 639340, 639350, 7691820, 7691810, 7691810, 7691820, 7691820))
"19";19;0,408559093935764;228,481261134366;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639360, 639360, 639350, 639350, 639360, 7691820, 7691810, 7691810, 7691820, 7691820))
"20";20;0,403842268911831;227,183198064726;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639370, 639370, 639360, 639360, 639370, 7691820, 7691810, 7691810, 7691820, 7691820))
"21";21;0,383953616001236;226,567766570828;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639380, 639380, 639370, 639370, 639380, 7691820, 7691810, 7691810, 7691820, 7691820))
"22";22;0,372573265281972;227,218201184969;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639390, 639390, 639380, 639380, 639390, 7691820, 7691810, 7691810, 7691820, 7691820))
"23";23;0,368978669292119;227,100029386525;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639400, 639400, 639390, 639390, 639400, 7691820, 7691810, 7691810, 7691820, 7691820))
"24";24;0,355565096346254;227,60405420079;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639410, 639410, 639400, 639400, 639410, 7691820, 7691810, 7691810, 7691820, 7691820))
"25";25;0,336531763678067;228,109366158191;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639420, 639420, 639410, 639410, 639420, 7691820, 7691810, 7691810, 7691820, 7691820))
"26";26;0,360063374057063;226,234723389905;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639430, 639430, 639420, 639420, 639430, 7691820, 7691810, 7691810, 7691820, 7691820))
"27";27;0,390071450841788;224,212118289983;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639440, 639440, 639430, 639430, 639440, 7691820, 7691810, 7691810, 7691820, 7691820))
"28";28;0,408952371173655;224,66147751702;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691820, 7691810, 7691810, 7691820, 7691820))
"29";29;0,408971047429077;224,926970066288;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691820, 7691810, 7691810, 7691820, 7691820))
"30";30;0,43869891705981;225,967423662227;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691820, 7691810, 7691810, 7691820, 7691820))
"31";31;0,482120192798902;227,321648078821;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691820, 7691810, 7691810, 7691820, 7691820))
"32";32;0,522068532547564;229,177894904486;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691820, 7691810, 7691810, 7691820, 7691820))
"33";33;0,534049098510877;229,474789840948;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691820, 7691810, 7691810, 7691820, 7691820))
"34";34;0,514646212905063;228,157131820168;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691820, 7691810, 7691810, 7691820, 7691820))
"35";35;0,501472111514886;228,645702559457;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691820, 7691810, 7691810, 7691820, 7691820))
"36";36;0,197374127623334;231,877009049895;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691810, 7691800, 7691800, 7691810, 7691810))
"37";37;0,237108001711022;235,149094136934;2023-08-23;NA;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691810, 7691800, 7691800, 7691810, 7691810))
"38";38;0,229212346799613;233,582226241873;2023-08-21;NA;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691810, 7691800, 7691800, 7691810, 7691810))
"39";39;0,260078215098474;233,577658702914;2023-08-21;NA;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691810, 7691800, 7691800, 7691810, 7691810))
"40";40;0,29274188222189;233,376204742417;2023-08-21;NA;NA;NA;NA;NA;NA;list(c(639220, 639220, 639210, 639210, 639220, 7691810, 7691800, 7691800, 7691810, 7691810))
"41";41;0,312227235961473;230,728346125619;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639230, 639230, 639220, 639220, 639230, 7691810, 7691800, 7691800, 7691810, 7691810))
"42";42;0,370205169674591;228,649278922148;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639240, 639240, 639230, 639230, 639240, 7691810, 7691800, 7691800, 7691810, 7691810))
"43";43;0,429961659450782;230,586501967111;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639250, 639250, 639240, 639240, 639250, 7691810, 7691800, 7691800, 7691810, 7691810))
"44";44;0,461963239758916;234,24769744385;2023-08-22;NA;NA;NA;NA;NA;NA;list(c(639260, 639260, 639250, 639250, 639260, 7691810, 7691800, 7691800, 7691810, 7691810))
"45";45;0,493752569411299;233,365921161912;2023-08-21;NA;NA;NA;NA;NA;NA;list(c(639270, 639270, 639260, 639260, 639270, 7691810, 7691800, 7691800, 7691810, 7691810))
"46";46;0,507889962085756;232,582728066805;2023-08-20;NA;NA;NA;NA;NA;NA;list(c(639280, 639280, 639270, 639270, 639280, 7691810, 7691800, 7691800, 7691810, 7691810))
"47";47;0,480513984148274;232,051934211155;2023-08-20;NA;NA;NA;NA;NA;NA;list(c(639290, 639290, 639280, 639280, 639290, 7691810, 7691800, 7691800, 7691810, 7691810))
"48";48;0,451618107945251;230,576652785458;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639300, 639300, 639290, 639290, 639300, 7691810, 7691800, 7691800, 7691810, 7691810))
"49";49;0,427355707593961;228,967721588127;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639310, 639310, 639300, 639300, 639310, 7691810, 7691800, 7691800, 7691810, 7691810))
"50";50;0,400719423414557;229,563079413369;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639320, 639320, 639310, 639310, 639320, 7691810, 7691800, 7691800, 7691810, 7691810))
"51";51;0,376989474774746;229,646207169462;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639330, 639330, 639320, 639320, 639330, 7691810, 7691800, 7691800, 7691810, 7691810))
"52";52;0,365584642189788;231,492156849818;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639340, 639340, 639330, 639330, 639340, 7691810, 7691800, 7691800, 7691810, 7691810))
"53";53;0,346168493008008;228,151927233968;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639350, 639350, 639340, 639340, 639350, 7691810, 7691800, 7691800, 7691810, 7691810))
"54";54;0,361871416898794;227,032861781758;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639360, 639360, 639350, 639350, 639360, 7691810, 7691800, 7691800, 7691810, 7691810))
"55";55;0,349962443826371;228,002093382926;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639370, 639370, 639360, 639360, 639370, 7691810, 7691800, 7691800, 7691810, 7691810))
"56";56;0,34584644511051;226,675891840729;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639380, 639380, 639370, 639370, 639380, 7691810, 7691800, 7691800, 7691810, 7691810))
"57";57;0,344368837562797;225,372087963398;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639390, 639390, 639380, 639380, 639390, 7691810, 7691800, 7691800, 7691810, 7691810))
"58";58;0,351489932196273;227,266633084921;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639400, 639400, 639390, 639390, 639400, 7691810, 7691800, 7691800, 7691810, 7691810))
"59";59;0,33715760272753;229,093445011935;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639410, 639410, 639400, 639400, 639410, 7691810, 7691800, 7691800, 7691810, 7691810))
"60";60;0,306902521195298;228,194803642768;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639420, 639420, 639410, 639410, 639420, 7691810, 7691800, 7691800, 7691810, 7691810))
"61";61;0,353143929125508;225,57156149255;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639430, 639430, 639420, 639420, 639430, 7691810, 7691800, 7691800, 7691810, 7691810))
"62";62;0,399894369300455;225,320307213962;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639440, 639440, 639430, 639430, 639440, 7691810, 7691800, 7691800, 7691810, 7691810))
"63";63;0,405164156552928;224,714044559372;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691810, 7691800, 7691800, 7691810, 7691810))
"64";64;0,404334132406802;224,174283640194;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691810, 7691800, 7691800, 7691810, 7691810))
"65";65;0,445598269645416;226,285202311217;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691810, 7691800, 7691800, 7691810, 7691810))
"66";66;0,490571562040714;227,589781668645;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691810, 7691800, 7691800, 7691810, 7691810))
"67";67;0,518436582409777;227,718189358744;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691810, 7691800, 7691800, 7691810, 7691810))
"68";68;0,535191315968405;226,810528292288;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691810, 7691800, 7691800, 7691810, 7691810))
"69";69;0,529128255016985;228,251004712878;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691810, 7691800, 7691800, 7691810, 7691810))
"70";70;0,506921424341272;227,504851712656;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691810, 7691800, 7691800, 7691810, 7691810))
"71";71;0,311772246925102;228,666308043026;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691800, 7691790, 7691790, 7691800, 7691800))
"72";72;0,298224223108264;229,761437535763;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691800, 7691790, 7691790, 7691800, 7691800))
"73";73;0,286994254005549;230,868667567229;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691800, 7691790, 7691790, 7691800, 7691800))
"74";74;0,303678274009144;232,047647899941;2023-08-20;NA;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691800, 7691790, 7691790, 7691800, 7691800))
"75";75;0,28218211789499;237,069099053682;2023-08-25;NA;NA;NA;NA;NA;NA;list(c(639220, 639220, 639210, 639210, 639220, 7691800, 7691790, 7691790, 7691800, 7691800))
"76";76;0,251457708349335;236,774667384238;2023-08-24;NA;NA;NA;NA;NA;NA;list(c(639230, 639230, 639220, 639220, 639230, 7691800, 7691790, 7691790, 7691800, 7691800))
"77";77;0,30362777604023;234,641354986117;2023-08-22;NA;NA;NA;NA;NA;NA;list(c(639240, 639240, 639230, 639230, 639240, 7691800, 7691790, 7691790, 7691800, 7691800))
"78";78;0,344072777559632;236,587789177091;2023-08-24;NA;NA;NA;NA;NA;NA;list(c(639250, 639250, 639240, 639240, 639250, 7691800, 7691790, 7691790, 7691800, 7691800))
"79";79;0,336006127778091;235,747944510087;2023-08-23;0,998125;0,2021;0,039925;0,029175;40000;0,31733125;list(c(639260, 639260, 639250, 639250, 639260, 7691800, 7691790, 7691790, 7691800, 7691800))
"80";80;0,335840908679529;234,155023126721;2023-08-22;0,852039800995025;0,232562189054726;0,0245024875621891;0,0296019900497512;40200;0,284676616915423;list(c(639270, 639270, 639260, 639260, 639270, 7691800, 7691790, 7691790, 7691800, 7691800))
"81";81;0,391411751203123;232,637972950211;2023-08-20;NA;NA;NA;NA;NA;NA;list(c(639280, 639280, 639270, 639270, 639280, 7691800, 7691790, 7691790, 7691800, 7691800))
"82";82;0,412684233073378;231,43219105338;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639290, 639290, 639280, 639280, 639290, 7691800, 7691790, 7691790, 7691800, 7691800))
"83";83;0,406026280892547;231,80055936383;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639300, 639300, 639290, 639290, 639300, 7691800, 7691790, 7691790, 7691800, 7691800))
"84";84;0,353010046681447;229,365613963528;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639310, 639310, 639300, 639300, 639310, 7691800, 7691790, 7691790, 7691800, 7691800))
"85";85;0,311367674425128;230,367988819857;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639320, 639320, 639310, 639310, 639320, 7691800, 7691790, 7691790, 7691800, 7691800))
"86";86;0,274949320082669;231,635034941697;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639330, 639330, 639320, 639320, 639330, 7691800, 7691790, 7691790, 7691800, 7691800))
"87";87;0,261591528891586;232,74477059126;2023-08-20;NA;NA;NA;NA;NA;NA;list(c(639340, 639340, 639330, 639330, 639340, 7691800, 7691790, 7691790, 7691800, 7691800))
"88";88;0,276526975783781;229,171769790843;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639350, 639350, 639340, 639340, 639350, 7691800, 7691790, 7691790, 7691800, 7691800))
"89";89;0,327562063321238;232,023068708517;2023-08-20;NA;NA;NA;NA;NA;NA;list(c(639360, 639360, 639350, 639350, 639360, 7691800, 7691790, 7691790, 7691800, 7691800))
"90";90;0,314943171200866;234,591480003171;2023-08-22;NA;NA;NA;NA;NA;NA;list(c(639370, 639370, 639360, 639360, 639370, 7691800, 7691790, 7691790, 7691800, 7691800))
"91";91;0,271190267856582;232,505046806396;2023-08-20;NA;NA;NA;NA;NA;NA;list(c(639380, 639380, 639370, 639370, 639380, 7691800, 7691790, 7691790, 7691800, 7691800))
"92";92;0,254136990493862;231,094215705059;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639390, 639390, 639380, 639380, 639390, 7691800, 7691790, 7691790, 7691800, 7691800))
"93";93;0,23710974774076;227,480097963198;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639400, 639400, 639390, 639390, 639400, 7691800, 7691790, 7691790, 7691800, 7691800))
"94";94;0,254125683874008;223,144219729984;2023-08-11;NA;NA;NA;NA;NA;NA;list(c(639410, 639410, 639400, 639400, 639410, 7691800, 7691790, 7691790, 7691800, 7691800))
"95";95;0,311796963345842;228,806779274939;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639420, 639420, 639410, 639410, 639420, 7691800, 7691790, 7691790, 7691800, 7691800))
"96";96;0,357222411701514;227,942725579356;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639430, 639430, 639420, 639420, 639430, 7691800, 7691790, 7691790, 7691800, 7691800))
"97";97;0,392206867043569;227,454965988323;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639440, 639440, 639430, 639430, 639440, 7691800, 7691790, 7691790, 7691800, 7691800))
"98";98;0,394909645605367;224,667706068987;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691800, 7691790, 7691790, 7691800, 7691800))
"99";99;0,417918624487356;224,748584610861;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691800, 7691790, 7691790, 7691800, 7691800))
"100";100;0,449757098496775;226,531728715039;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691800, 7691790, 7691790, 7691800, 7691800))
"101";101;0,461299925707863;227,345809820683;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691800, 7691790, 7691790, 7691800, 7691800))
"102";102;0,449334880860988;224,893087363544;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691800, 7691790, 7691790, 7691800, 7691800))
"103";103;0,474472068221075;222,986208456809;2023-08-10;NA;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691800, 7691790, 7691790, 7691800, 7691800))
"104";104;0,495053218997782;224,850379435669;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691800, 7691790, 7691790, 7691800, 7691800))
"105";105;0,518828470769222;226,831813378165;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691800, 7691790, 7691790, 7691800, 7691800))
"106";106;0,392696630158753;229,332487997784;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691790, 7691780, 7691780, 7691790, 7691790))
"107";107;0,365740174398525;229,199597972147;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691790, 7691780, 7691780, 7691790, 7691790))
"108";108;0,350946484526503;228,872892404845;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691790, 7691780, 7691780, 7691790, 7691790))
"109";109;0,365262987965252;228,492052679769;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691790, 7691780, 7691780, 7691790, 7691790))
"110";110;0,338291056839807;231,313422460571;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639220, 639220, 639210, 639210, 639220, 7691790, 7691780, 7691780, 7691790, 7691790))
"111";111;0,301814366612234;233,255142159072;2023-08-21;NA;NA;NA;NA;NA;NA;list(c(639230, 639230, 639220, 639220, 639230, 7691790, 7691780, 7691780, 7691790, 7691790))
"112";112;0,293163837231987;233,51613102499;2023-08-21;NA;NA;NA;NA;NA;NA;list(c(639240, 639240, 639230, 639230, 639240, 7691790, 7691780, 7691780, 7691790, 7691790))
"113";113;0,257275594121893;233,817060457506;2023-08-21;NA;NA;NA;NA;NA;NA;list(c(639250, 639250, 639240, 639240, 639250, 7691790, 7691780, 7691780, 7691790, 7691790))
"114";114;0,265181818125711;232,638957064602;2023-08-20;1;0,00585;0,005125;0,0067;40000;0,25441875;list(c(639260, 639260, 639250, 639250, 639260, 7691790, 7691780, 7691780, 7691790, 7691790))
"115";115;0,255756090002251;234,341278561507;2023-08-22;1;0,0441044776119403;0,00584577114427861;0,0152985074626866;40200;0,266312189054726;list(c(639270, 639270, 639260, 639260, 639270, 7691790, 7691780, 7691780, 7691790, 7691790))
"116";116;0,257147966694902;233,200254996595;2023-08-21;1;0,1711;0,0217;0,044975;40000;0,30944375;list(c(639280, 639280, 639270, 639270, 639280, 7691790, 7691780, 7691780, 7691790, 7691790))
"117";117;0,313636192440754;234,692218574575;2023-08-22;0,9951;0,3239;0,051375;0,070375;40000;0,3601875;list(c(639290, 639290, 639280, 639280, 639290, 7691790, 7691780, 7691780, 7691790, 7691790))
"118";118;0,321837102499558;231,921542398875;2023-08-19;0,972775;0,2596;0,179325;0,091175;40000;0,37571875;list(c(639300, 639300, 639290, 639290, 639300, 7691790, 7691780, 7691780, 7691790, 7691790))
"119";119;0,332760829944164;230,866100056468;2023-08-18;0,9491;0,25315;0,18805;0,07845;40000;0,3671875;list(c(639310, 639310, 639300, 639300, 639310, 7691790, 7691780, 7691780, 7691790, 7691790))
"120";120;0,310357054084307;235,939149849943;2023-08-23;0,98155;0,204425;0,145075;0,0972;40000;0,3570625;list(c(639320, 639320, 639310, 639310, 639320, 7691790, 7691780, 7691780, 7691790, 7691790))
"121";121;0,259310119246948;235,885325475192;2023-08-23;1;0,255775;0,116125;0,112;40000;0,370975;list(c(639330, 639330, 639320, 639320, 639330, 7691790, 7691780, 7691780, 7691790, 7691790))
"122";122;0,238858716133109;236,93375579131;2023-08-24;0,996325;0,196275;0,110225;0,0548;40000;0,33940625;list(c(639340, 639340, 639330, 639330, 639340, 7691790, 7691780, 7691780, 7691790, 7691790))
"123";123;0,275345612302772;234,749998232302;2023-08-22;0,9962;0,11455;0,04725;0,027875;40000;0,29646875;list(c(639350, 639350, 639340, 639340, 639350, 7691790, 7691780, 7691780, 7691790, 7691790))
"124";124;0,298891284335696;235,601124799636;2023-08-23;NA;0,081375;0,124925;0,0632;40000;NA;list(c(639360, 639360, 639350, 639350, 639360, 7691790, 7691780, 7691780, 7691790, 7691790))
"125";125;0,29822224315285;237,273654165529;2023-08-25;NA;0,086625;0,0821;0,02975;40000;NA;list(c(639370, 639370, 639360, 639360, 639370, 7691790, 7691780, 7691780, 7691790, 7691790))
"126";126;0,245764208215405;236,968424580624;2023-08-24;1;0,078425;0,046275;0,044425;40000;0,29228125;list(c(639380, 639380, 639370, 639370, 639380, 7691790, 7691780, 7691780, 7691790, 7691790))
"127";127;0,206191892328206;237,365727423399;2023-08-25;NA;NA;NA;NA;NA;NA;list(c(639390, 639390, 639380, 639380, 639390, 7691790, 7691780, 7691780, 7691790, 7691790))
"128";128;0,180091783608077;238,956634203791;2023-08-26;NA;NA;NA;NA;NA;NA;list(c(639400, 639400, 639390, 639390, 639400, 7691790, 7691780, 7691780, 7691790, 7691790))
"129";129;0,161286211470724;231,318562176479;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639410, 639410, 639400, 639400, 639410, 7691790, 7691780, 7691780, 7691790, 7691790))
"130";130;0,225287729503179;224,288505158729;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639420, 639420, 639410, 639410, 639420, 7691790, 7691780, 7691780, 7691790, 7691790))
"131";131;0,340683397669636;229,469100479058;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639430, 639430, 639420, 639420, 639430, 7691790, 7691780, 7691780, 7691790, 7691790))
"132";132;0,377847190022294;229,458157654735;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639440, 639440, 639430, 639430, 639440, 7691790, 7691780, 7691780, 7691790, 7691790))
"133";133;0,395828033979342;226,494525746511;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691790, 7691780, 7691780, 7691790, 7691790))
"134";134;0,443472750499495;227,75668622175;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691790, 7691780, 7691780, 7691790, 7691790))
"135";135;0,452375184177072;227,362320826713;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691790, 7691780, 7691780, 7691790, 7691790))
"136";136;0,446831035093055;227,781898629717;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691790, 7691780, 7691780, 7691790, 7691790))
"137";137;0,422463568487728;225,074019444695;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691790, 7691780, 7691780, 7691790, 7691790))
"138";138;0,44942640910449;228,349741479604;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691790, 7691780, 7691780, 7691790, 7691790))
"139";139;0,456072236338514;222,048656618448;2023-08-10;NA;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691790, 7691780, 7691780, 7691790, 7691790))
"140";140;0,482661292568082;224,330671251766;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691790, 7691780, 7691780, 7691790, 7691790))
"141";141;0,460023663596075;228,898335116948;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691780, 7691770, 7691770, 7691780, 7691780))
"142";142;0,432719698233996;229,015365826923;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691780, 7691770, 7691770, 7691780, 7691780))
"143";143;0,429442109096271;229,430111770333;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691780, 7691770, 7691770, 7691780, 7691780))
"144";144;0,433801284947549;229,446359423451;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691780, 7691770, 7691770, 7691780, 7691780))
"145";145;0,393159093189752;230,18643748324;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639220, 639220, 639210, 639210, 639220, 7691780, 7691770, 7691770, 7691780, 7691780))
"146";146;0,303056072996696;231,212006782393;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639230, 639230, 639220, 639220, 639230, 7691780, 7691770, 7691770, 7691780, 7691780))
