"";"id";"ndvi_mx";"ndv_mx_dy";"ndv_mx_dt";"2023-07-02";"2023-07-12";"2023-07-18";"2023-07-26";"tot.pixels";"snow.persist";"geometry"
"63";63;0,268725780133536;234,375989880711;2023-08-22;NA;NA;NA;NA;NA;NA;list(c(639255, 639255, 639225, 639225, 639255, 7691655, 7691625, 7691625, 7691655, 7691655))
"64";64;0,275429565972445;237,72314860503;2023-08-25;0,650091514143095;0,0000859678313921242;0,0000554631170271769;0,0000277315585135885;360600;0,162565169162507;list(c(639285, 639285, 639255, 639255, 639285, 7691655, 7691625, 7691625, 7691655, 7691655))
"65";65;0,271927769732429;244,029970205105;2023-09-01;0,829997222222222;0,00146111111111111;0,0000444444444444444;0,0000194444444444444;360000;0,207880555555556;list(c(639315, 639315, 639285, 639285, 639315, 7691655, 7691625, 7691625, 7691655, 7691655))
"66";66;0,282631459860568;235,339034845871;2023-08-23;0,101230555555556;0;0;0;360000;0,0253076388888889;list(c(639345, 639345, 639315, 639315, 639345, 7691655, 7691625, 7691625, 7691655, 7691655))
"67";67;0,287497679746593;234,097637992301;2023-08-22;0,325269444444444;0;0;0;360000;0,0813173611111111;list(c(639375, 639375, 639345, 639345, 639375, 7691655, 7691625, 7691625, 7691655, 7691655))
"68";68;0,304269414911687;235,448539837049;2023-08-23;0,856066666666667;0,00609166666666667;0,00630277777777778;0,000280555555555556;360000;0,217185416666667;list(c(639405, 639405, 639375, 639375, 639405, 7691655, 7691625, 7691625, 7691655, 7691655))
"69";69;0,302157335176162;238,190296875411;2023-08-26;0,970519444444444;0,0312888888888889;0,00122777777777778;0,000241666666666667;360000;0,250819444444444;list(c(639435, 639435, 639405, 639405, 639435, 7691655, 7691625, 7691625, 7691655, 7691655))
"70";70;0,280506761904689;235,163905143421;2023-08-23;0,999711111111111;0,0829416666666667;0,00121111111111111;0;360000;0,270965972222222;list(c(639465, 639465, 639435, 639435, 639465, 7691655, 7691625, 7691625, 7691655, 7691655))
"71";71;0,318641469108115;225,075607149385;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639495, 639495, 639465, 639465, 639495, 7691655, 7691625, 7691625, 7691655, 7691655))
"72";72;0,308969980927941;223,032166641984;2023-08-11;NA;NA;NA;NA;NA;NA;list(c(639525, 639525, 639495, 639495, 639525, 7691655, 7691625, 7691625, 7691655, 7691655))
"73";73;0,229086081546484;251,03592366687;2023-09-08;NA;NA;NA;NA;NA;NA;list(c(639195, 639195, 639165, 639165, 639195, 7691625, 7691595, 7691595, 7691625, 7691625))
"74";74;0,222251096629407;251,111793367043;2023-09-08;NA;NA;NA;NA;NA;NA;list(c(639225, 639225, 639195, 639195, 639225, 7691625, 7691595, 7691595, 7691625, 7691625))
"75";75;0,2497916515822;237,398377665566;2023-08-25;0,474166666666667;0,000397222222222222;0,000355555555555556;0,000538888888888889;360000;0,118864583333333;list(c(639255, 639255, 639225, 639225, 639255, 7691625, 7691595, 7691595, 7691625, 7691625))
"76";76;0,252551939800469;243,596741706548;2023-08-31;0,582745424292845;0,00257348863006101;0,0000693288962839712;0,000305047143649473;360600;0,14642332224071;list(c(639285, 639285, 639255, 639255, 639285, 7691625, 7691595, 7691595, 7691625, 7691625))
"77";77;0,275549758203852;239,703779899039;2023-08-27;0,179569444444444;0,00128888888888889;0;0;360000;0,0452145833333333;list(c(639315, 639315, 639285, 639285, 639315, 7691625, 7691595, 7691595, 7691625, 7691625))
"78";78;0,314568907186185;228,694073314371;2023-08-16;0,104541666666667;0,0000166666666666667;0,00000833333333333333;0;360000;0,0261416666666667;list(c(639345, 639345, 639315, 639315, 639345, 7691625, 7691595, 7691595, 7691625, 7691625))
"79";79;0,294240583647479;231,250540341432;2023-08-19;0,841947222222222;0;0;0;360000;0,210486805555556;list(c(639375, 639375, 639345, 639345, 639375, 7691625, 7691595, 7691595, 7691625, 7691625))
"80";80;0,265635369705706;232,970992633789;2023-08-20;0,824641666666667;0,0000166666666666667;0,0000305555555555556;0;360000;0,206172222222222;list(c(639405, 639405, 639375, 639375, 639405, 7691625, 7691595, 7691595, 7691625, 7691625))
"81";81;0,253262724323577;239,357349183523;2023-08-27;0,860002777777778;0,00885;0,00368611111111111;0,000244444444444444;360000;0,218195833333333;list(c(639435, 639435, 639405, 639405, 639435, 7691625, 7691595, 7691595, 7691625, 7691625))
"82";82;0,294961126062844;246,252189657058;2023-09-03;0,754383333333333;0,0649916666666667;0,000236111111111111;0;360000;0,204902777777778;list(c(639465, 639465, 639435, 639435, 639465, 7691625, 7691595, 7691595, 7691625, 7691625))
"83";83;0,321808717249951;234,471601196321;2023-08-22;NA;NA;NA;NA;NA;NA;list(c(639495, 639495, 639465, 639465, 639495, 7691625, 7691595, 7691595, 7691625, 7691625))
"84";84;0,313847537807305;229,523717230335;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639525, 639525, 639495, 639495, 639525, 7691625, 7691595, 7691595, 7691625, 7691625))
"85";85;0,210451918233957;250,601026578988;2023-09-07;NA;NA;NA;NA;NA;NA;list(c(639195, 639195, 639165, 639165, 639195, 7691595, 7691565, 7691565, 7691595, 7691595))
"86";86;0,232711428780021;250,233800351358;2023-09-07;NA;NA;NA;NA;NA;NA;list(c(639225, 639225, 639195, 639195, 639225, 7691595, 7691565, 7691565, 7691595, 7691595))
"87";87;0,250502235754539;247,416712127109;2023-09-04;0,728180555555556;0,013975;0,0000777777777777778;0,000116666666666667;360000;0,1855875;list(c(639255, 639255, 639225, 639225, 639255, 7691595, 7691565, 7691565, 7691595, 7691595))
"88";88;0,239670423805364;239,316814828944;2023-08-27;0,348557958957293;0,00031336661120355;0,0000554631170271769;0,0000388241819190239;360600;0,0872414032168608;list(c(639285, 639285, 639255, 639255, 639285, 7691595, 7691565, 7691565, 7691595, 7691595))
"89";89;0,277651741191221;232,391697562478;2023-08-20;0,00324722222222222;0,0000777777777777778;0,000163888888888889;0,000169444444444444;360000;0,000914583333333333;list(c(639315, 639315, 639285, 639285, 639315, 7691595, 7691565, 7691565, 7691595, 7691595))
