 12.45082753 4.986774659 3.031658245 3442.695027 0.164601761
 12.45093199 5.003652821 3.064694636 3440.847549 0.05419783256
 12.45072577 4.970334784 2.999479731 3440.913346 0.05788384419
 12.84177535 4.985186589 3.031233345 3440.834146 0.05347628878
 12.06108987 4.988357813 3.032081831 3440.862414 0.05500950173
 12.4436078 2.928008679 4.083496473 3441.226206 0.07914625749
 12.45398851 5.888155423 2.571136382 3440.880319 0.05600331288
 12.22757864 5.498609554 2.747442107 3441.105872 0.07017304423
 12.22158533 3.789568034 3.620603613 3441.065626 0.06740493964
 12.6783076 5.496778647 2.746952233 3441.050815 0.06641392043
 12.6723143 3.787737127 3.620113739 3441.128521 0.07178053376
 12.2276977 5.517845731 2.78509395 3440.978591 0.06178638258
 12.22170439 3.808804212 3.658255456 3440.546189 0.04009617465
 12.67842666 5.516014824 2.784604076 3440.941573 0.05954101816
 12.67243336 3.806973305 3.657765582 3440.604064 0.04248518798
