X,Y,id,doy,ndvi,ndvi.max,ndvi.max.doy,ndvi.pred,snow.auc,snow.av
315085,6764065,"494","224",0.507991431866864,0.495606778009478,"215",0.481290446926724,0,0
315085,6764065,"494","259",0.28332714444857,0.495606778009478,"215",0.240390227505889,0,0
315085,6764065,"494","267",0.247040855288278,0.495606778009478,"215",0.166395935848738,0,0
315085,6764065,"494","272",0,0.495606778009478,"215",0.122456775416095,0,0
315085,6764065,"494","279",0,0.495606778009478,"215",0.0701290852884209,0,0
315095,6764065,"495","132",0,0.498499663703802,"214",-0.021303791041645,0,0
315095,6764065,"495","149",0,0.498499663703802,"214",0.0347434530952862,0,0
315095,6764065,"495","159",0,0.498499663703802,"214",0.100743118736587,0,0
315095,6764065,"495","189",0.418410041841004,0.498499663703802,"214",0.388368054058595,0,0
315095,6764065,"495","202",0.576035457741097,0.498499663703802,"214",0.474003787606977,0,0
315095,6764065,"495","207",0.471327707938695,0.498499663703802,"214",0.490648299211576,0,0
315095,6764065,"495","224",0.506131919124959,0.498499663703802,"214",0.480779917211941,0,0
315095,6764065,"495","259",0.265260821309656,0.498499663703802,"214",0.231202161827044,0,0
315095,6764065,"495","267",0.230595327807084,0.498499663703802,"214",0.157956644661299,0,0
315095,6764065,"495","272",0,0.498499663703802,"214",0.114980668236201,0,0
315095,6764065,"495","279",0,0.498499663703802,"214",0.0641358461324055,0,0
315115,6764065,"497","132",0,0.524028061697793,"213",-0.0222509253642599,0.00015,1e-05
315115,6764065,"497","149",0,0.524028061697793,"213",0.0389222740555509,0.00015,1e-05
315115,6764065,"497","159",0,0.524028061697793,"213",0.110432533485822,0.00015,1e-05
315115,6764065,"497","189",0.473048179360789,0.524028061697793,"213",0.41599362379991,0.00015,1e-05
315115,6764065,"497","202",0.562152133580705,0.524028061697793,"213",0.501972350177196,0.00015,1e-05
315115,6764065,"497","207",0.528455284552846,0.524028061697793,"213",0.517933800967549,0.00015,1e-05
315115,6764065,"497","224",0.53065928999539,0.524028061697793,"213",0.500875802715262,0.00015,1e-05
315115,6764065,"497","259",0.244779185210544,0.524028061697793,"213",0.229043162285312,0.00015,1e-05
315115,6764065,"497","267",0.227429359062715,0.524028061697793,"213",0.154039421169131,0.00015,1e-05
315115,6764065,"497","272",0,0.524028061697793,"213",0.110670883005528,0.00015,1e-05
315115,6764065,"497","279",0,0.524028061697793,"213",0.0597372493161626,0.00015,1e-05
315065,6764055,"527","132",0,0.466618543196002,"217",-0.0194176656859364,0,0
315065,6764055,"527","149",0,0.466618543196002,"217",0.0325158288684497,0,0
315065,6764055,"527","159",0,0.466618543196002,"217",0.0935019837112099,0,0
315065,6764055,"527","189",0.419174247725682,0.466618543196002,"217",0.357320381464941,0,0
315065,6764055,"527","202",0.468531468531469,0.466618543196002,"217",0.436046404238485,0,0
315065,6764055,"527","207",0.453787352328006,0.466618543196002,"217",0.453545668220794,0,0
315065,6764055,"527","224",0.478723404255319,0.466618543196002,"217",0.458877695333356,0,0
315065,6764055,"527","259",0.31302752293578,0.466618543196002,"217",0.252878150538625,0,0
315065,6764055,"527","267",0.288309781611305,0.466618543196002,"217",0.181350916644478,0,0
315065,6764055,"527","272",0,0.466618543196002,"217",0.137350064248963,0,0
315065,6764055,"527","279",0,0.466618543196002,"217",0.083917248972368,0,0
315075,6764055,"528","132",0,0.457067712837142,"215",-0.0191789166753534,0,0
315075,6764055,"528","149",0,0.457067712837142,"215",0.0322333678940909,0,0
315075,6764055,"528","159",0,0.457067712837142,"215",0.0925844304672126,0,0
315075,6764055,"528","189",0.406862745098039,0.457067712837142,"215",0.353388402764111,0,0
315075,6764055,"528","202",0.478320715760496,0.457067712837142,"215",0.430394268905025,0,0
315075,6764055,"528","207",0.445026178010471,0.457067712837142,"215",0.44669338019602,0,0
315075,6764055,"528","224",0.462219196732471,0.457067712837142,"215",0.446919809032024,0,0
315075,6764055,"528","259",0.295795246800731,0.457067712837142,"215",0.238617880930142,0,0
315075,6764055,"528","267",0.260438120202209,0.457067712837142,"215",0.169226591398001,0,0
315075,6764055,"528","272",0,0.457067712837142,"215",0.127019144093453,0,0
315075,6764055,"528","279",0,0.457067712837142,"215",0.0760958311655764,0,0
315085,6764055,"529","132",0,0.459185692743881,"216",-0.0192796407447148,0,0
315085,6764055,"529","149",0,0.459185692743881,"216",0.0315942079744994,0,0
315085,6764055,"529","159",0,0.459185692743881,"216",0.0914715280942621,0,0
315085,6764055,"529","189",0.399614913355505,0.459185692743881,"216",0.352065005421281,0,0
315085,6764055,"529","202",0.484633569739953,0.459185692743881,"216",0.430652777872201,0,0
315085,6764055,"529","207",0.441656430952799,0.459185692743881,"216",0.447630955464941,0,0
315085,6764055,"529","224",0.468865701783911,0.459185692743881,"216",0.449883421819555,0,0
315085,6764055,"529","259",0.294096407293735,0.459185692743881,"216",0.241533814011555,0,0
315085,6764055,"529","267",0.270440251572327,0.459185692743881,"216",0.171812112078116,0,0
315085,6764055,"529","272",0,0.459185692743881,"216",0.129300462634878,0,0
315085,6764055,"529","279",0,0.459185692743881,"216",0.0779144124638972,0,0
315095,6764055,"530","132",0,0.454290828531797,"215",-0.0191668809588436,0,0
315095,6764055,"530","149",0,0.454290828531797,"215",0.0316095877659479,0,0
315095,6764055,"530","159",0,0.454290828531797,"215",0.0913324755517422,0,0
315095,6764055,"530","189",0.394708994708995,0.454290828531797,"215",0.350793071637507,0,0
315095,6764055,"530","202",0.487580809799251,0.454290828531797,"215",0.428295883582058,0,0
315095,6764055,"530","207",0.439388676623828,0.454290828531797,"215",0.444501875901093,0,0
315095,6764055,"530","224",0.462686567164179,0.454290828531797,"215",0.442874263677654,0,0
315095,6764055,"530","259",0.275573352748453,0.454290828531797,"215",0.229552468382527,0,0
315095,6764055,"530","267",0.247327681533358,0.454290828531797,"215",0.161253700676255,0,0
315095,6764055,"530","272",0,0.454290828531797,"215",0.120131049047142,0,0
315095,6764055,"530","279",0,0.454290828531797,"215",0.0707704742752509,0,0
315105,6764055,"531","132",0,0.463887493813332,"214",-0.0195861423697084,0,0
315105,6764055,"531","149",0,0.463887493813332,"214",0.0334192073346603,0,0
315105,6764055,"531","159",0,0.463887493813332,"214",0.0955421238691989,0,0
315105,6764055,"531","189",0.414141414141414,0.463887493813332,"214",0.362863835483179,0,0
315105,6764055,"531","202",0.497021839841165,0.463887493813332,"214",0.440284493821232,0,0
315105,6764055,"531","207",0.451851851851852,0.463887493813332,"214",0.455793610185186,0,0
315105,6764055,"531","224",0.472847682119205,0.463887493813332,"214",0.449472223140155,0,0
315105,6764055,"531","259",0.264975334742777,0.463887493813332,"214",0.223495802512821,0,0
315105,6764055,"531","267",0.227551388388027,0.463887493813332,"214",0.154475101575235,0,0
315105,6764055,"531","272",0,0.463887493813332,"214",0.113536923781251,0,0
315105,6764055,"531","279",0,0.463887493813332,"214",0.0648221206845667,0,0
315115,6764055,"532","132",0,0.515898650885886,"213",-0.0218330262364318,0,0
315115,6764055,"532","149",0,0.515898650885886,"213",0.0383939060485145,0,0
315115,6764055,"532","159",0,0.515898650885886,"213",0.10875930702321,0,0
315115,6764055,"532","189",0.471205854279351,0.515898650885886,"213",0.408977674519544,0,0
315115,6764055,"532","202",0.538984097576038,0.515898650885886,"213",0.493366457496672,0,0
315115,6764055,"532","207",0.525108493490391,0.515898650885886,"213",0.509363327233018,0,0
315115,6764055,"532","224",0.525258673158856,0.515898650885886,"213",0.494267044536397,0,0
315115,6764055,"532","259",0.248581915248582,0.515898650885886,"213",0.227927343789968,0,0
315115,6764055,"532","267",0.223353699932111,0.515898650885886,"213",0.153487851343576,0,0
315115,6764055,"532","272",0,0.515898650885886,"213",0.110375218178651,0,0
315115,6764055,"532","279",0,0.515898650885886,"213",0.0597170846270774,0,0
315125,6764055,"533","132",0,0.538845845341278,"213",-0.0228244398556929,0,0
315125,6764055,"533","149",0,0.538845845341278,"213",0.0393082133971878,0,0
315125,6764055,"533","159",0,0.538845845341278,"213",0.112057914426175,0,0
315125,6764055,"533","189",0.484458398744113,0.538845845341278,"213",0.424288269622459,0,0
315125,6764055,"533","202",0.554018749039496,0.538845845341278,"213",0.513817643321116,0,0
315125,6764055,"533","207",0.558930741190765,0.538845845341278,"213",0.531264805222458,0,0
315125,6764055,"533","224",0.548349056603774,0.538845845341278,"213",0.517251237135147,0,0
315125,6764055,"533","259",0.263157894736842,0.538845845341278,"213",0.239990990880369,0,0
315125,6764055,"533","267",0.23566456745111,0.538845845341278,"213",0.161907857579712,0,0
315125,6764055,"533","272",0,0.538845845341278,"213",0.116612085692264,0,0
315125,6764055,"533","279",0,0.538845845341278,"213",0.0633433351969331,0,0
315135,6764055,"534","132",0,0.532755585255859,"213",-0.0225601566523107,0,0
315135,6764055,"534","149",0,0.532755585255859,"213",0.0393404270760932,0,0
315135,6764055,"534","159",0,0.532755585255859,"213",0.11172442471726,0,0
315135,6764055,"534","189",0.483375959079284,0.532755585255859,"213",0.421292077741516,0,0
315135,6764055,"534","202",0.551997512824499,0.532755585255859,"213",0.508997838538226,0,0
315135,6764055,"534","207",0.550510437300015,0.532755585255859,"213",0.52578361942573,0,0
315135,6764055,"534","224",0.53781512605042,0.532755585255859,"213",0.510826345630335,0,0
315135,6764055,"534","259",0.263370332996973,0.532755585255859,"213",0.238216481426626,0,0
315135,6764055,"534","267",0.235794487921062,0.532755585255859,"213",0.16117614198279,0,0
315135,6764055,"534","272",0,0.532755585255859,"213",0.116377609105455,0,0
315135,6764055,"534","279",0,0.532755585255859,"213",0.0636203442162188,0,0
315145,6764055,"535","132",0,0.533085492529346,"213",-0.0224615460568814,0,0
315145,6764055,"535","149",0,0.533085492529346,"213",0.039711824014019,0,0
315145,6764055,"535","159",0,0.533085492529346,"213",0.112310855911581,0,0
315145,6764055,"535","189",0.493860628288949,0.533085492529346,"213",0.421587432638108,0,0
315145,6764055,"535","202",0.536440813711357,0.533085492529346,"213",0.508547613725928,0,0
315145,6764055,"535","207",0.549167927382753,0.533085492529346,"213",0.52552983177473,0,0
315145,6764055,"535","224",0.548348527873263,0.533085492529346,"213",0.512330625495125,0,0
315145,6764055,"535","259",0.263157894736842,0.533085492529346,"213",0.238193497240515,0,0
315145,6764055,"535","267",0.231452991452991,0.533085492529346,"213",0.160606987464333,0,0
315145,6764055,"535","272",0,0.533085492529346,"213",0.11560598836537,0,0
315145,6764055,"535","279",0,0.533085492529346,"213",0.0627012213297318,0,0
315155,6764055,"536","132",0,0.531273794149566,"214",-0.0222815504819616,0,0
315155,6764055,"536","149",0,0.531273794149566,"214",0.0396013632431032,0,0
315155,6764055,"536","159",0,0.531273794149566,"214",0.111821831133791,0,0
315155,6764055,"536","189",0.499288312509885,0.531273794149566,"214",0.419026132006712,0,0
315155,6764055,"536","202",0.51112554815657,0.531273794149566,"214",0.505462632316236,0,0
315155,6764055,"536","207",0.55771567436209,0.531273794149566,"214",0.522865333910789,0,0
315155,6764055,"536","224",0.549819927971189,0.531273794149566,"214",0.512147088887963,0,0
315155,6764055,"536","259",0.271210013908206,0.531273794149566,"214",0.240943466762728,0,0
315155,6764055,"536","267",0.232678386763185,0.531273794149566,"214",0.162918439512428,0,0
315155,6764055,"536","272",0,0.531273794149566,"214",0.11753579167756,0,0
315155,6764055,"536","279",0,0.531273794149566,"214",0.0641158146933371,0,0
315165,6764055,"537","132",0,0.514768103252659,"215",-0.0214667205367814,0,0
315165,6764055,"537","149",0,0.514768103252659,"215",0.0365228647265813,0,0
315165,6764055,"537","159",0,0.514768103252659,"215",0.104507753824303,0,0
315165,6764055,"537","189",0.471884248602433,0.514768103252659,"215",0.397291115636011,0,0
315165,6764055,"537","202",0.478090255068672,0.514768103252659,"215",0.483608395614814,0,0
315165,6764055,"537","207",0.540208136234626,0.514768103252659,"215",0.50258955213406,0,0
315165,6764055,"537","224",0.537037037037037,0.514768103252659,"215",0.502137583944685,0,0
315165,6764055,"537","259",0.300757054370268,0.514768103252659,"215",0.253276305777681,0,0
315165,6764055,"537","267",0.258465791292329,0.514768103252659,"215",0.175500335783192,0,0
315165,6764055,"537","272",0,0.514768103252659,"215",0.129253458544795,0,0
315165,6764055,"537","279",0,0.514768103252659,"215",0.0741518896494066,0,0
315175,6764055,"538","132",0,0.498693043046851,"216",-0.0208367460429232,0,0
315175,6764055,"538","149",0,0.498693043046851,"216",0.0344574891519745,0,0
315175,6764055,"538","159",0,0.498693043046851,"216",0.099475512957656,0,0
315175,6764055,"538","189",0.4447981236388,0.498693043046851,"216",0.38172468000175,0,0
315175,6764055,"538","202",0.473649647020194,0.498693043046851,"216",0.46683964377083,0,0
315175,6764055,"538","207",0.517862890247828,0.498693043046851,"216",0.485819876004182,0,0
315175,6764055,"538","224",0.517865501638321,0.498693043046851,"216",0.487676295305507,0,0
315175,6764055,"538","259",0.300271739130435,0.498693043046851,"216",0.251443281020338,0,0
315175,6764055,"538","267",0.265486725663717,0.498693043046851,"216",0.175819993391572,0,0
315175,6764055,"538","272",0,0.498693043046851,"216",0.130478621190489,0,0
315175,6764055,"538","279",0,0.498693043046851,"216",0.0761927200032701,0,0
315185,6764055,"539","132",0,0.490529336257449,"215",-0.0205304061718498,0,0
315185,6764055,"539","149",0,0.490529336257449,"215",0.0349032556472109,0,0
315185,6764055,"539","159",0,0.490529336257449,"215",0.0998968399410369,0,0
315185,6764055,"539","189",0.444518272425249,0.490529336257449,"215",0.379857886817854,0,0
315185,6764055,"539","202",0.487820934825543,0.490529336257449,"215",0.462007201638852,0,0
315185,6764055,"539","207",0.493803000652316,0.490529336257449,"215",0.479567556351291,0,0
315185,6764055,"539","224",0.504714016341923,0.490529336257449,"215",0.478553185960495,0,0
315185,6764055,"539","259",0.295048143053645,0.490529336257449,"215",0.246957502830063,0,0
315185,6764055,"539","267",0.264054514480409,0.490529336257449,"215",0.17306947579507,0,0
315185,6764055,"539","272",0,0.490529336257449,"215",0.12868314653481,0,0
315185,6764055,"539","279",0,0.490529336257449,"215",0.0754739159448846,0,0
315195,6764055,"540","132",0,0.49955040885177,"215",-0.0208265409316256,0,0
315195,6764055,"540","149",0,0.49955040885177,"215",0.0359191590497325,0,0
315195,6764055,"540","159",0,0.49955040885177,"215",0.102351425282409,0,0
315195,6764055,"540","189",0.46046511627907,0.49955040885177,"215",0.387352329902864,0,0
315195,6764055,"540","202",0.490534706077715,0.49955040885177,"215",0.470184899517503,0,0
315195,6764055,"540","207",0.497777045941051,0.49955040885177,"215",0.488019625872355,0,0
315195,6764055,"540","224",0.519389701207883,0.49955040885177,"215",0.488003706760018,0,0
315195,6764055,"540","259",0.302829200139714,0.49955040885177,"215",0.252406805852314,0,0
315195,6764055,"540","267",0.268121041520056,0.49955040885177,"215",0.176832614948193,0,0
315195,6764055,"540","272",0,0.49955040885177,"215",0.131437342847694,0,0
315195,6764055,"540","279",0,0.49955040885177,"215",0.0770305925211767,0,0
315205,6764055,"541","132",0,0.494529505519398,"215",-0.0206867790045247,0,0
315205,6764055,"541","149",0,0.494529505519398,"215",0.0357450973396749,0,0
315205,6764055,"541","159",0,0.494529505519398,"215",0.101797065300796,0,0
315205,6764055,"541","189",0.453934095494284,0.494529505519398,"215",0.38501632076994,0,0
315205,6764055,"541","202",0.496203367448003,0.494529505519398,"215",0.466907636111299,0,0
315205,6764055,"541","207",0.491163721240413,0.494529505519398,"215",0.484133493153233,0,0
315205,6764055,"541","224",0.511851377322229,0.494529505519398,"215",0.481756677144739,0,0
315205,6764055,"541","259",0.286219081272085,0.494529505519398,"215",0.246408243061393,0,0
315205,6764055,"541","267",0.268877911079746,0.494529505519398,"215",0.172541849243324,0,0
315205,6764055,"541","272",0,0.494529505519398,"215",0.128243741605095,0,0
315205,6764055,"541","279",0,0.494529505519398,"215",0.0751531381009042,0,0
315215,6764055,"542","132",0,0.494562602125086,"214",-0.0208332117383688,0,0
315215,6764055,"542","149",0,0.494562602125086,"214",0.0359522896225874,0,0
315215,6764055,"542","159",0,0.494562602125086,"214",0.102426985528796,0,0
315215,6764055,"542","189",0.447975911676146,0.494562602125086,"214",0.387561440231781,0,0
315215,6764055,"542","202",0.517062073448164,0.494562602125086,"214",0.469509726090744,0,0
315215,6764055,"542","207",0.49027498323273,0.494562602125086,"214",0.485982789395604,0,0
315215,6764055,"542","224",0.50373013298735,0.494562602125086,"214",0.479156969551795,0,0
315215,6764055,"542","259",0.277993641822677,0.494562602125086,"214",0.239096360111523,0,0
315215,6764055,"542","267",0.251902863356289,0.494562602125086,"214",0.165904309452916,0,0
315215,6764055,"542","272",0,0.494562602125086,"214",0.122372491267339,0,0
315215,6764055,"542","279",0,0.494562602125086,"214",0.0704562598668974,0,0
315225,6764055,"543","132",0,0.498164178750792,"214",-0.0210549051374205,0,0
315225,6764055,"543","149",0,0.498164178750792,"214",0.0357775957891137,0,0
315225,6764055,"543","159",0,0.498164178750792,"214",0.102414631845382,0,0
315225,6764055,"543","189",0.443487075519513,0.498164178750792,"214",0.389494047392742,0,0
315225,6764055,"543","202",0.524804177545692,0.498164178750792,"214",0.472935885452682,0,0
315225,6764055,"543","207",0.496867787668975,0.498164178750792,"214",0.489677375851035,0,0
315225,6764055,"543","224",0.508133971291866,0.498164178750792,"214",0.481788227946795,0,0
315225,6764055,"543","259",0.269898697539797,0.498164178750792,"214",0.236089362416156,0,0
315225,6764055,"543","267",0.245023525153818,0.498164178750792,"214",0.162706447333008,0,0
315225,6764055,"543","272",0,0.498164178750792,"214",0.119339512738498,0,0
315225,6764055,"543","279",0,0.498164178750792,"214",0.0677999879635567,0,0
315235,6764055,"544","132",0,0.496319885242726,"213",-0.0209243719071037,0,0
315235,6764055,"544","149",0,0.496319885242726,"213",0.0370199948002803,0,0
315235,6764055,"544","159",0,0.496319885242726,"213",0.104675966556098,0,0
315235,6764055,"544","189",0.458395368072787,0.496319885242726,"213",0.392837537151736,0,0
315235,6764055,"544","202",0.51424,0.496319885242726,"213",0.473674559982625,0,0
315235,6764055,"544","207",0.501224889759922,0.496319885242726,"213",0.489310325060732,0,0
315235,6764055,"544","224",0.503710874475637,0.496319885242726,"213",0.477949786566455,0,0
315235,6764055,"544","259",0.254958528669311,0.496319885242726,"213",0.230885181338707,0,0
315235,6764055,"544","267",0.245689655172414,0.496319885242726,"213",0.158875082522369,0,0
315235,6764055,"544","272",0,0.496319885242726,"213",0.116425001155307,0,0
315235,6764055,"544","279",0,0.496319885242726,"213",0.0660025460730562,0,0
315245,6764055,"545","132",0,0.529276489866171,"213",-0.0222909058795519,0,0
315245,6764055,"545","149",0,0.529276489866171,"213",0.040700283421738,0,0
315245,6764055,"545","159",0,0.529276489866171,"213",0.114009606948256,0,0
315245,6764055,"545","189",0.502908347744065,0.529276489866171,"213",0.423458345337415,0,0
315245,6764055,"545","202",0.530026937093963,0.529276489866171,"213",0.507730287004512,0,0
315245,6764055,"545","207",0.551219512195122,0.529276489866171,"213",0.523405248997895,0,0
315245,6764055,"545","224",0.540093982113082,0.529276489866171,"213",0.505452254178736,0,0
315245,6764055,"545","259",0.24642614023145,0.529276489866171,"213",0.228063433831428,0,0
315245,6764055,"545","267",0.215834767641997,0.529276489866171,"213",0.152081478974819,0,0
315245,6764055,"545","272",0,0.529276489866171,"213",0.108410015979576,0,0
315245,6764055,"545","279",0,0.529276489866171,"213",0.0573332275220372,0,0
315255,6764055,"546","132",0,0.555751203464394,"213",-0.0234604140923034,0,0
315255,6764055,"546","149",0,0.555751203464394,"213",0.041931034532671,0,0
315255,6764055,"546","159",0,0.555751203464394,"213",0.118201825724911,0,0
315255,6764055,"546","189",0.517111459968603,0.555751203464394,"213",0.442117839099337,0,0
315255,6764055,"546","202",0.566188679245283,0.555751203464394,"213",0.532014016455054,0,0
315255,6764055,"546","207",0.57026291931097,0.555751203464394,"213",0.549001640109482,0,0
315255,6764055,"546","224",0.574095682613769,0.555751203464394,"213",0.531325333235465,0,0
315255,6764055,"546","259",0.252987367702287,0.555751203464394,"213",0.237262297810208,0,0
315255,6764055,"546","267",0.220475075276012,0.555751203464394,"213",0.157296410159725,0,0
315255,6764055,"546","272",0,0.555751203464394,"213",0.111540490521496,0,0
315255,6764055,"546","279",0,0.555751203464394,"213",0.0581690259922319,0,0
315265,6764055,"547","132",0,0.543783328865664,"213",-0.0229915385550822,0,0
315265,6764055,"547","149",0,0.543783328865664,"213",0.0402585008460397,0,0
315265,6764055,"547","159",0,0.543783328865664,"213",0.114188771140843,0,0
315265,6764055,"547","189",0.495590828924162,0.543783328865664,"213",0.429999924079205,0,0
315265,6764055,"547","202",0.570931112793338,0.543783328865664,"213",0.519212654269009,0,0
315265,6764055,"547","207",0.544679507420272,0.543783328865664,"213",0.536351372274694,0,0
315265,6764055,"547","224",0.559178743961353,0.543783328865664,"213",0.522163391239141,0,0
315265,6764055,"547","259",0.265953777164539,0.543783328865664,"213",0.241963599453436,0,0
315265,6764055,"547","267",0.2353957829243,0.543783328865664,"213",0.163008877880591,0,0
315265,6764055,"547","272",0,0.543783328865664,"213",0.117252254064166,0,0
315265,6764055,"547","279",0,0.543783328865664,"213",0.063479814681409,0,0
315275,6764055,"548","132",0,0.535386634613494,"213",-0.0227231748172646,0,0
315275,6764055,"548","149",0,0.535386634613494,"213",0.0397476757338924,0,0
315275,6764055,"548","159",0,0.535386634613494,"213",0.112774993004731,0,0
315275,6764055,"548","189",0.482870071105365,0.535386634613494,"213",0.42481993014896,0,0
315275,6764055,"548","202",0.583917148949132,0.535386634613494,"213",0.512610102562132,0,0
315275,6764055,"548","207",0.52774685959612,0.535386634613494,"213",0.528925264822931,0,0
315275,6764055,"548","224",0.543773119605425,0.535386634613494,"213",0.512666946892727,0,0
315275,6764055,"548","259",0.259206798866856,0.535386634613494,"213",0.237167688771513,0,0
315275,6764055,"548","267",0.234269463206541,0.535386634613494,"213",0.16002527639653,0,0
315275,6764055,"548","272",0,0.535386634613494,"213",0.115278545206978,0,0
315275,6764055,"548","279",0,0.535386634613494,"213",0.062649875527038,0,0
315285,6764055,"549","132",0,0.53423396801223,"212",-0.0226041569937434,0,0
315285,6764055,"549","149",0,0.53423396801223,"212",0.0409864382592265,0,0
315285,6764055,"549","159",0,0.53423396801223,"212",0.115046441847595,0,0
315285,6764055,"549","189",0.498958166372816,0.53423396801223,"212",0.428285190206487,0,0
315285,6764055,"549","202",0.563401903592263,0.53423396801223,"212",0.513632305606718,0,0
315285,6764055,"549","207",0.54164057608015,0.53423396801223,"212",0.528963920016057,0,0
315285,6764055,"549","224",0.540841584158416,0.53423396801223,"212",0.508677895777181,0,0
315285,6764055,"549","259",0.246448863636364,0.53423396801223,"212",0.227419384254539,0,0
315285,6764055,"549","267",0.211517952364024,0.53423396801223,"212",0.151073551289949,0,0
315285,6764055,"549","272",0,0.53423396801223,"212",0.107314630475166,0,0
315285,6764055,"549","279",0,0.53423396801223,"212",0.056227531819428,0,0
315065,6764045,"562","132",0,0.464034825696888,"218",-0.0191625058228309,0,0
315065,6764045,"562","149",0,0.464034825696888,"218",0.0317957366955209,0,0
315065,6764045,"562","159",0,0.464034825696888,"218",0.0916941103234463,0,0
315065,6764045,"562","189",0.416477965511235,0.464034825696888,"218",0.351473440964418,0,0
315065,6764045,"562","202",0.457342657342657,0.464034825696888,"218",0.430015205525631,0,0
315065,6764045,"562","207",0.446351187380829,0.464034825696888,"218",0.448175444365541,0,0
315065,6764045,"562","224",0.473121869782972,0.464034825696888,"218",0.459015891729394,0,0
315065,6764045,"562","259",0.346762589928058,0.464034825696888,"218",0.265832474137953,0,0
315065,6764045,"562","267",0.305157593123209,0.464034825696888,"218",0.193120567851498,0,0
315065,6764045,"562","272",0,0.464034825696888,"218",0.147678551329558,0,0
315065,6764045,"562","279",0,0.464034825696888,"218",0.0920870967803886,0,0
315075,6764045,"563","132",0,0.447454719023,"218",-0.0185225522203385,0,0
315075,6764045,"563","149",0,0.447454719023,"218",0.0305967559795549,0,0
315075,6764045,"563","159",0,0.447454719023,"218",0.0883606400297736,0,0
315075,6764045,"563","189",0.398708776827779,0.447454719023,"218",0.339196316945839,0,0
315075,6764045,"563","202",0.44870900209351,0.447454719023,"218",0.415160024841737,0,0
315075,6764045,"563","207",0.426680599094392,0.447454719023,"218",0.432581720988652,0,0
315075,6764045,"563","224",0.456881974974636,0.447454719023,"218",0.442281068603436,0,0
315075,6764045,"563","259",0.331135531135531,0.447454719023,"218",0.254020500688857,0,0
315075,6764045,"563","267",0.288123300090662,0.447454719023,"218",0.183973819492817,0,0
315075,6764045,"563","272",0,0.447454719023,"218",0.140345834348265,0,0
315075,6764045,"563","279",0,0.447454719023,"218",0.0870743073418335,0,0
315085,6764045,"564","132",0,0.453730473238387,"218",-0.0187541807258395,0,0
315085,6764045,"564","149",0,0.453730473238387,"218",0.0309304762526413,0,0
315085,6764045,"564","159",0,0.453730473238387,"218",0.0893688848256409,0,0
315085,6764045,"564","189",0.405291746977396,0.453730473238387,"218",0.343245739048434,0,0
315085,6764045,"564","202",0.446217904233171,0.453730473238387,"218",0.420378302606045,0,0
315085,6764045,"564","207",0.434904996481351,0.453730473238387,"218",0.438265673474076,0,0
315085,6764045,"564","224",0.470189701897019,0.453730473238387,"218",0.448367696390374,0,0
315085,6764045,"564","259",0.328823215239452,0.453730473238387,"218",0.253201674104988,0,0
315085,6764045,"564","267",0.278748180494905,0.453730473238387,"218",0.182026923479303,0,0
315085,6764045,"564","272",0,0.453730473238387,"218",0.138047740453156,0,0
