 -2.162193897 9.901011269 4.605247578 -216.6198322 0.1648839299
 -1.868611584 9.901009158 4.60524596 -218.4791507 0.05365172821
 -2.479069087 9.901013547 4.605249325 -218.3853686 0.05892678548
 -2.162211314 7.486448302 4.594995423 -218.1261049 0.07636767323
 -2.16218303 11.4076466 4.611644703 -218.6160586 0.04678701915
 -2.162185662 9.894632553 6.107547342 -218.6098465 0.0470785671
 -2.162207139 9.911266726 2.189907211 -218.1244582 0.07649352887
 -2.345143244 10.77678989 3.214444557 -218.3949405 0.05836543864
 -2.345130844 10.76718614 5.476295141 -218.2604262 0.06676894882
 -2.345159574 8.512884996 3.204832091 -218.5203062 0.05148848204
 -2.345147174 8.503281252 5.466682675 -218.385819 0.05890024984
 -1.99269544 10.77678735 3.214442614 -218.3749292 0.05954517125
 -1.99268304 10.76718361 5.476293198 -218.2405828 0.06810710977
 -1.99271177 8.512882462 3.204830148 -218.5000609 0.05254150722
 -1.99269937 8.503278718 5.466680732 -218.3657567 0.06009386045
