 6.558804951 5.532514437 2.660729019 95.55046457 0.1573504639
 6.75574339 5.656205098 2.864337672 93.70384541 0.05185476497
 6.346593485 5.399231282 2.441330049 93.78579425 0.0562831765
 7.187813906 5.218527336 2.243071082 93.77387082 0.05561607251
 6.031192716 5.795886579 3.01106018 93.70215817 0.05176734718
 6.448723276 3.645580147 3.913502213 94.18140088 0.08359655356
 6.610981123 6.42687773 2.066943445 93.74199419 0.05387117807
 6.161791465 6.123982237 2.393500494 94.04185392 0.07270828524
 6.068111853 4.518199329 3.459611696 93.58807484 0.04618597868
 6.829567021 5.790643722 1.950101782 93.79637452 0.05688182861
 6.735887409 4.184860814 3.016212983 93.269006 0.03356914752
 6.398014273 6.272346138 2.637724059 94.4011435 0.1041409134
 6.304334661 4.66656323 3.703835261 93.67629002 0.05044539376
 7.065789829 5.939007624 2.194325347 94.14708117 0.08077621776
 6.972110217 4.333224716 3.260436548 93.56100893 0.04495267835
