 9.846976671 -1.884739095 2.15150556 -1568.698657 0.4744957505
 9.846972458 -1.865996631 2.185847406 -1570.583967 0.1504352513
 9.846980613 -1.902277541 2.119369837 -1570.450053 0.1719917487
 9.862353165 -2.354601242 2.40794021 -1571.075933 0.0919795423
 5.682011129 -1.425629671 1.876350431 -1573.201393 0.01098033785
 5.70967306 -2.270900031 2.337670012 -1574.82134 0.002173111005
 11.38495385 -1.281535545 1.798408979 -1572.428212 0.02379052139
 11.41261578 -2.126805905 2.25972856 -1572.298337 0.02708995645
 5.68200642 -1.404682877 1.914731273 -1573.300196 0.009947326258
 5.709668352 -2.249953237 2.376050854 -1574.660677 0.002551859894
 11.38494914 -1.260588751 1.836789821 -1573.289034 0.01005898227
 11.41261107 -2.105859111 2.298109402 -1572.398598 0.02450561209
